date,symbol,issue
2014-07-18,,SIMULATED_DAY_ROLLBACK:OVERDUE_CAP:3680.TWO
2014-07-21,,SIMULATED_DAY_ROLLBACK:OVERDUE_CAP:3680.TWO
2014-07-22,,SIMULATED_DAY_ROLLBACK:OVERDUE_CAP:3680.TWO;OVERDUE_CAP:5483.TWO
