date,signal_date,symbol,trade_symbol,shares,price,notional,fee,tax,slippage_cost,volume_participation,execution_volume
2026-08-14,2026-08-13,1303.TW,1303.TW,224000,202.34947239687006,45326281.81689889,64589.95158908092,0.0,0.0,0.0014305725240013189,156580667.0
2026-08-14,2026-08-13,2059.TW,2059.TW,2000,12366.995307565432,24733990.615130864,35245.93662656148,0.0,0.0,0.008523950168987313,234633.0
2026-08-14,2026-08-13,2301.TW,2301.TW,157000,268.46549428337323,42149082.6024896,60062.44270854768,0.0,0.0,0.007289246977144636,21538576.0
2026-08-14,2026-08-13,2344.TW,2344.TW,239000,185.57680350302098,44352856.03722201,63202.81985304137,0.0,0.0,0.000991102113304643,241145687.0
2026-08-14,2026-08-13,2357.TW,2357.TW,45000,997.042147454854,44866896.63546843,63935.32770554251,0.0,0.0,0.0027709508049704452,16239913.0
2026-08-14,2026-08-13,2408.TW,2408.TW,82000,520.4294023082409,42675210.98927575,60812.17565971795,0.0,0.0,0.0007841993171479249,104565253.0
2026-08-14,2026-08-13,3017.TW,3017.TW,12000,3246.4765291253457,38957718.34950415,55514.748648043416,0.0,0.0,0.001631607278654457,7354711.0
2026-08-14,2026-08-13,3037.TW,3037.TW,42000,1014.3337958533656,42602019.425841354,60707.877681823935,0.0,0.0,0.004359153568621069,9634898.0
2026-08-14,2026-08-13,3081.TWO,3081.TWO,15000,2565.0447906960694,38475671.860441044,54827.83240112849,0.0,0.0,0.01035303861683404,1448850.0
2026-08-14,2026-08-13,3189.TW,3189.TW,49000,852.5623342119469,41775554.3763854,59530.16498634919,0.0,0.0,0.011411574503841043,4293886.0
2026-08-14,2026-08-13,3231.TW,3231.TW,215000,198.73164195792984,42727303.020954914,60886.40680486076,0.0,0.0,0.0022691465546666586,94749279.0
2026-08-14,2026-08-13,3443.TW,3443.TW,6000,5616.467295607826,33698803.77364695,48020.795377446906,0.0,0.0,0.002242125654700691,2676032.0
2026-08-14,2026-08-13,3653.TW,3653.TW,8000,4717.438472976663,37739507.783813305,53778.79859193396,0.0,0.0,0.006069250144144691,1318120.0
2026-08-14,2026-08-13,5274.TWO,5274.TWO,1000,18069.412228103185,18069412.228103183,25748.912425047038,0.0,0.0,0.0035168545253125606,284345.0
2026-08-14,2026-08-13,6182.TWO,6182.TWO,375000,114.74567712684345,43029628.922566295,61317.22121465697,0.0,0.0,0.0030286049068277564,123819386.0
2026-08-14,2026-08-13,6187.TWO,6187.TWO,33000,1280.2293236256828,42247567.679647535,60202.78394349774,0.0,0.0,0.00703597129664849,4690184.0
2026-08-14,2026-08-13,6274.TWO,6274.TWO,25000,1674.6350694302246,41865876.735755615,59658.874348451754,0.0,0.0,0.0070609401500591005,3540605.0
2026-08-14,2026-08-13,6446.TW,6446.TW,28000,1489.4536302641782,41704701.64739699,59429.19984754071,0.0,0.0,0.006971844207169346,4016154.0
2026-08-14,2026-08-13,6488.TWO,6488.TWO,41000,1022.0917989307542,41905763.75616092,59715.71335252932,0.0,0.0,0.002657944804469911,15425452.0
2026-08-14,2026-08-13,6770.TW,6770.TW,566000,79.00447890514934,44716535.06031453,63721.062460948204,0.0,0.0,0.001072104757803163,527933484.0
2026-08-14,2026-08-13,7828.TWO,7828.TWO,22000,1788.0892691780568,39337963.92191725,56056.598588732086,0.0,0.0,0.08149053598547987,269970.0
2026-08-14,2026-08-13,8046.TW,8046.TW,34000,1291.4711295954019,43910018.40624367,62571.77622889723,0.0,0.0,0.0014580221903258428,23319261.0
2026-09-04,2026-09-03,6274.TWO,6274.TWO,-25000,1344.5101172457098,33612752.93114275,47898.17292687842,100838.25879342825,0.0,0.004260072301947109,5868445.0
2026-09-04,2026-09-03,3008.TW,3008.TW,5000,7115.2955907172345,35576477.953586176,50696.4810838603,0.0,0.0,0.003074170511941615,1626455.0
2026-09-11,2026-09-10,6488.TWO,6488.TWO,-41000,897.7552095013751,36807963.58955638,52451.34811511784,110423.89076866915,0.0,0.008641752564281993,4744408.0
2026-09-11,2026-09-10,3374.TWO,3374.TWO,88000,476.4689392141162,41929266.65084223,59749.20497745018,0.0,0.0,0.005685428105629569,15478166.0
2026-09-14,2026-09-11,2344.TW,2344.TW,-239000,162.17863754659672,38760694.37363662,55233.98948243218,116282.08312090985,0.0,0.0019366044354091898,123411883.0
2026-09-14,2026-09-11,3324.TWO,3324.TWO,30000,1312.3796458916788,39371389.376750365,56104.22986186927,0.0,0.0,0.031645068907137544,948015.0
