date,proposed_nav,proposed_cash,proposed_holdings,warning_reasons,warning_today,cumulative_warnings,rolled_back,rejected_fills,disqualified,active_caps,passive_caps,overdue_caps,settled_nav,settled_cash,settled_holdings,stale_count,active_share_status,submission_status
2026-08-21,1002914233.5518214,123537433.55182138,22,,False,0,False,0,False,,,,1002914233.5518214,123537433.55182138,22,0,UNKNOWN,BLOCK_SUBMISSION
2026-08-24,987209633.5518214,123537433.55182138,22,,False,0,False,0,False,,,,987209633.5518214,123537433.55182138,22,0,UNKNOWN,BLOCK_SUBMISSION
2026-08-25,999723633.5518214,123537433.55182138,22,,False,0,False,0,False,,,,999723633.5518214,123537433.55182138,22,0,UNKNOWN,BLOCK_SUBMISSION
2026-08-26,1018259233.5518214,123537433.55182138,22,,False,0,False,0,False,,,,1018259233.5518214,123537433.55182138,22,0,UNKNOWN,BLOCK_SUBMISSION
2026-08-27,1025507316.2212937,121918416.22129369,22,,False,0,False,0,False,,,,1025507316.2212937,121918416.22129369,22,0,UNKNOWN,BLOCK_SUBMISSION
2026-08-28,1017806680.7297068,116607080.7297067,22,,False,0,False,0,False,,,,1017806680.7297068,116607080.7297067,22,0,UNKNOWN,BLOCK_SUBMISSION
2026-08-31,1020698084.7565433,115035784.75654325,22,,False,0,False,0,False,,,,1020698084.7565433,115035784.75654325,22,0,UNKNOWN,BLOCK_SUBMISSION
2026-09-01,1021398249.2565085,113109449.25650848,22,,False,0,False,0,False,,,,1021398249.2565085,113109449.25650848,22,0,UNKNOWN,BLOCK_SUBMISSION
2026-09-02,1018514449.6952441,104829278.86024399,22,,False,0,False,0,False,,,,1018514449.6952441,104829278.86024399,22,0,UNKNOWN,BLOCK_SUBMISSION
2026-09-03,986258263.272744,104829278.86024399,22,,False,0,False,0,False,,,,986258263.272744,104829278.86024399,22,0,UNKNOWN,BLOCK_SUBMISSION
2026-09-04,1005648520.8877441,104829278.86024399,22,,False,0,False,0,False,,,,1005648520.8877441,104829278.86024399,22,0,UNKNOWN,BLOCK_SUBMISSION
2026-09-07,1007504772.875244,104829278.86024399,22,,False,0,False,0,False,,,,1007504772.875244,104829278.86024399,22,0,UNKNOWN,BLOCK_SUBMISSION
2026-09-08,1000022776.850244,104829278.86024399,22,,False,0,False,0,False,,,,1000022776.850244,104829278.86024399,22,0,UNKNOWN,BLOCK_SUBMISSION
2026-09-09,1005856051.856744,104829278.86024399,22,,False,0,False,0,False,,,,1005856051.856744,104829278.86024399,22,0,UNKNOWN,BLOCK_SUBMISSION
2026-09-10,1003101331.326744,104829278.86024399,22,,False,0,False,0,False,,,,1003101331.326744,104829278.86024399,22,0,UNKNOWN,BLOCK_SUBMISSION
2026-09-11,990252268.261494,104829278.86024399,22,,False,0,False,0,False,,,,990252268.261494,104829278.86024399,22,0,UNKNOWN,BLOCK_SUBMISSION
2026-09-14,975907179.285244,104829278.86024399,22,,False,0,False,0,False,,,,975907179.285244,104829278.86024399,22,0,UNKNOWN,BLOCK_SUBMISSION
2026-09-15,956067279.399494,104829278.86024399,22,,False,0,False,0,False,,,,956067279.399494,104829278.86024399,22,0,UNKNOWN,BLOCK_SUBMISSION
2026-09-16,972483886.0604941,104829278.86024399,22,,False,0,False,0,False,,,,972483886.0604941,104829278.86024399,22,0,UNKNOWN,BLOCK_SUBMISSION
2026-09-17,976700487.490744,104829278.86024399,22,,False,0,False,0,False,,,,976700487.490744,104829278.86024399,22,0,UNKNOWN,BLOCK_SUBMISSION
2026-09-18,997702087.394494,104829278.86024399,22,,False,0,False,0,False,,,,997702087.394494,104829278.86024399,22,0,UNKNOWN,BLOCK_SUBMISSION
2026-09-21,998059353.136744,104829278.86024399,22,,False,0,False,0,False,,,,998059353.136744,104829278.86024399,22,0,UNKNOWN,BLOCK_SUBMISSION
2026-09-22,1004185314.735744,104829278.86024399,22,,False,0,False,0,False,,,,1004185314.735744,104829278.86024399,22,0,UNKNOWN,BLOCK_SUBMISSION
2026-09-23,1000544973.6577439,104829278.86024399,22,,False,0,False,0,False,,,,1000544973.6577439,104829278.86024399,22,0,UNKNOWN,BLOCK_SUBMISSION
