candidate_id,attempted,passed,completed,failed,compliance_pass_rate,valid_episode_rate,metric_population,median_24d_return,mean_24d_return,p25_24d_return,p10_24d_return,worst_24d_return,positive_episode_rate,loss_episode_rate,positive_attempt_rate,median_mdd,worst_mdd,median_turnover,median_days_to_20_holdings,penalized_mean_return,penalized_median_return,penalized_p25_return,failed_episode_penalty_return
coarse_001_target_count_25,20,12,19,8,0.6,0.95,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.0836686629293788,0.09124054930248476,0.00487880931720841,-0.00449650792184002,-0.027004306734905392,0.75,0.25,0.45,0.045617580214036446,0.08562373404682033,2.462516777002512,1.0,-0.34525567041850913,-0.003980996746636656,-1.0,-1.0
coarse_002_target_count_30,20,13,19,7,0.65,0.95,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.06188092404519985,0.07093269036177327,0.0065753279589741975,-0.050699846663781106,-0.1351233467340187,0.7692307692307693,0.23076923076923078,0.5,0.04532320966966463,0.1417193643996576,2.5061816547430653,1.0,-0.30389375126484736,-0.0058386051683934626,-1.0,-1.0
coarse_003_return_short_5,20,14,19,6,0.7,0.95,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.07578297489195684,0.08227123929376293,0.001119783943439201,-0.04405676676192067,-0.1249171463576384,0.7142857142857143,0.2857142857142857,0.5,0.05170269157393559,0.12817147990607702,2.6776071461431963,1.0,-0.24241013249436594,0.0052665176804783664,-1.0,-1.0
coarse_004_return_short_15,20,14,19,6,0.7,0.95,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.08587037494297567,0.08159616960756186,0.032701618190392634,-0.018426713714679254,-0.12686418977614844,0.8571428571428571,0.14285714285714285,0.6,0.04995599059661593,0.13270057526127754,2.0870592979549274,1.0,-0.2428826812747067,0.03771402511922184,-1.0,-1.0
coarse_005_return_long_20,20,14,19,6,0.7,0.95,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.08768631885389211,0.0781311304155273,0.0028290805484987303,-0.029881792505202107,-0.14006296458697431,0.7142857142857143,0.2857142857142857,0.5,0.054510750467770985,0.1476917913300173,2.3644329766852237,1.0,-0.2453082087091309,0.01013795316569932,-1.0,-1.0
coarse_006_return_long_50,20,14,19,6,0.7,0.95,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.09158210677732459,0.08068364077073041,0.0002671643584064298,-0.03265236619881232,-0.1496141437602143,0.7142857142857143,0.2857142857142857,0.5,0.0513789925867294,0.1555931585502227,2.3036608397749543,1.0,-0.2435214514604887,0.005718323837501205,-1.0,-1.0
coarse_007_ema_fast_8,20,13,19,7,0.65,0.95,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.09808720676083049,0.0989634521354691,0.02861331896622832,-0.010625145931294086,-0.02959246020727513,0.8461538461538461,0.15384615384615385,0.55,0.060068772076301125,0.1085627503005312,2.324810202404921,1.0,-0.28567375611194507,0.0167266325379557,-1.0,-1.0
coarse_008_ema_fast_15,20,13,19,7,0.65,0.95,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.10606799049408155,0.09578946437805848,0.02117607466683813,-0.01996817995738027,-0.031346836152319035,0.7692307692307693,0.23076923076923078,0.5,0.05614316654720264,0.10317956072042123,2.299534604111998,1.0,-0.287736848154262,0.004701340145516486,-1.0,-1.0
coarse_009_ema_slow_20,20,13,19,7,0.65,0.95,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.10682527554539734,0.08761399317468621,0.007993375803439173,-0.0242200895189365,-0.1440065917810779,0.7692307692307693,0.23076923076923078,0.5,0.05752281420711791,0.15112303013503847,2.3707356563437236,1.0,-0.29305090443645393,0.0014947472671989481,-1.0,-1.0
coarse_010_ema_slow_50,20,12,20,8,0.6,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.09394786160387225,0.08528024489400497,-0.006009588247838815,-0.009447168290610463,-0.1496141437602143,0.6666666666666666,0.3333333333333333,0.4,0.06496333823712219,0.1555931585502227,2.349144994753439,1.0,-0.34883185306359704,-0.00799169099570124,-1.0,-1.0
coarse_011_macd_fast_6,20,13,19,7,0.65,0.95,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.09415434727963001,0.09569037078625903,0.023417987124906503,-0.013341208169604534,-0.045090992543663555,0.7692307692307693,0.23076923076923078,0.5,0.05785704798982494,0.10317956072042123,2.293721003346779,1.0,-0.28780125898893166,0.006137030698802448,-1.0,-1.0
