date,symbol,issue
2018-07-02,,SIMULATED_DAY_ROLLBACK:ACTIVE_CAP:3443.TW;ACTIVE_CAP:5274.TWO
2018-07-18,,SIMULATED_DAY_ROLLBACK:OVERDUE_CAP:3443.TW
2018-07-19,,SIMULATED_DAY_ROLLBACK:OVERDUE_CAP:3443.TW
