date,symbol,shares,close,weight
2015-07-01,1216.TW,755000.0,54.3,0.04112579698789905
2015-07-01,2383.TW,687000.0,60.0,0.04135000187433559
2015-07-01,2451.TW,363000.0,113.0,0.04114836794962085
2015-07-01,2454.TW,97000.0,427.5,0.041598282453275376
2015-07-01,2891.TW,1701000.0,24.15,0.04120870765395713
2015-07-01,3008.TW,11000.0,3680.0,0.04060766802215198
2015-07-01,3017.TW,1522000.0,26.7,0.040765564438819145
2015-07-01,3045.TW,401000.0,105.0,0.04223779303539302
2015-07-01,3227.TWO,408000.0,96.4,0.039455244874329644
2015-07-01,3363.TWO,1197000.0,33.5,0.040225967980590006
2015-07-01,3665.TW,248000.0,177.0,0.04403444158844821
2015-07-01,4904.TW,553000.0,74.29999999999998,0.04121748525018227
2015-07-01,4958.TW,381000.0,112.0,0.042806581270782344
2015-07-01,4979.TWO,457000.0,91.5,0.041947379994572535
2015-07-01,5274.TWO,121000.0,360.5,0.043758072701587956
2015-07-01,5347.TWO,836000.0,50.0,0.04193183110983085
2015-07-01,5483.TWO,1059000.0,39.6,0.04206866129555767
2015-07-01,6121.TWO,288000.0,143.0,0.04131388833558071
2015-07-01,6182.TWO,3547000.0,11.8,0.04198660331027575
2015-07-01,6239.TW,618000.0,66.4,0.04116461904206055
2015-07-01,6274.TWO,1617000.0,25.65,0.041606859418729665
2015-07-01,6505.TW,521000.0,79.79999999999998,0.0417069240156963
2015-07-02,1216.TW,755000.0,55.0,0.041612612808633515
2015-07-02,2383.TW,687000.0,64.9,0.04468037178734682
2015-07-02,2451.TW,363000.0,113.5,0.041287428152248166
2015-07-02,2454.TW,97000.0,421.0,0.04092316121050372
2015-07-02,2891.TW,1701000.0,24.35,0.04150673989970559
2015-07-02,3008.TW,11000.0,3705.0,0.040840988200261504
2015-07-02,3017.TW,1522000.0,27.9,0.042553393564918766
2015-07-02,3045.TW,401000.0,103.0,0.041390144415050935
2015-07-02,3227.TWO,408000.0,97.0,0.039659500650559426
2015-07-02,3363.TWO,1197000.0,32.4,0.03886462709294815
2015-07-02,3665.TW,248000.0,186.0,0.046225324590888545
2015-07-02,4904.TW,553000.0,73.79999999999998,0.040897507197550045
2015-07-02,4958.TW,381000.0,109.5,0.041807523180488526
2015-07-02,4979.TWO,457000.0,90.0,0.041216779405637484
2015-07-02,5274.TWO,121000.0,353.0,0.04280311934726462
2015-07-02,5347.TWO,836000.0,45.5,0.038118255653577404
2015-07-02,5483.TWO,1059000.0,40.15,0.04260855971386796
2015-07-02,6121.TWO,288000.0,143.0,0.04127089333921163
2015-07-02,6182.TWO,3547000.0,12.0,0.042653804974995234
2015-07-02,6239.TW,618000.0,66.5,0.0411837097795644
2015-07-02,6274.TWO,1617000.0,25.6,0.041482538946079374
2015-07-02,6505.TW,521000.0,80.0,0.04176793984018892
2015-07-03,1216.TW,755000.0,54.9,0.04173571891838439
2015-07-03,2383.TW,687000.0,63.5,0.04392573782446253
2015-07-03,2451.TW,363000.0,110.5,0.04038847970167977
2015-07-03,2454.TW,97000.0,426.0,0.04160733849975222
2015-07-03,2891.TW,1701000.0,24.25,0.04153408614323857
2015-07-03,3008.TW,11000.0,3710.0,0.0410918030147352
2015-07-03,3017.TW,1522000.0,28.1,0.043063524863876455
2015-07-03,3045.TW,401000.0,103.0,0.041588207300112916
2015-07-03,3227.TWO,408000.0,98.2,0.040342262750972184
2015-07-03,3363.TWO,1197000.0,31.5,0.03796586568419746
2015-07-03,3665.TW,248000.0,186.5,0.04657138135352935
2015-07-03,4904.TW,553000.0,73.7,0.04103753082207424
2015-07-03,4958.TW,381000.0,109.0,0.04181576788529621
2015-07-03,4979.TWO,457000.0,88.7,0.04081581028730715
2015-07-03,5274.TWO,121000.0,354.0,0.043129779228943094
2015-07-03,5347.TWO,836000.0,45.45,0.0382585730386788
2015-07-03,5483.TWO,1059000.0,40.4,0.043079031204636735
2015-07-03,6121.TWO,288000.0,141.0,0.04088840815541209
2015-07-03,6182.TWO,3547000.0,11.85,0.04232219087785345
2015-07-03,6239.TW,618000.0,65.2,0.04057183714664382
2015-07-03,6274.TWO,1617000.0,25.85,0.04208808540858303
2015-07-03,6505.TW,521000.0,78.4,0.04112845436562313
2015-07-06,1216.TW,755000.0,54.1,0.04196989983682421
2015-07-06,2383.TW,687000.0,61.8,0.043625350391404465
2015-07-06,2451.TW,363000.0,108.0,0.040283212427387506
2015-07-06,2454.TW,97000.0,419.0,0.04176182539246787
2015-07-06,2891.TW,1701000.0,23.85,0.041685634182349246
2015-07-06,3008.TW,11000.0,3630.0,0.0410291978427095
2015-07-06,3017.TW,1522000.0,27.0,0.04222524057471335
2015-07-06,3045.TW,401000.0,102.0,0.042027955175619934
2015-07-06,3131.TWO,225000.0,196.0,0.045313990104269695
2015-07-06,3227.TWO,408000.0,94.3,0.03953352791083252
2015-07-06,3363.TWO,1197000.0,30.7,0.03775950061117216
2015-07-06,3665.TW,248000.0,186.5,0.04752523061910843
2015-07-06,4904.TW,553000.0,74.7,0.042446261873385197
2015-07-06,4958.TW,381000.0,108.5,0.04247647120012138
2015-07-06,4979.TWO,457000.0,85.29999999999998,0.040055203937497764
2015-07-06,5274.TWO,121000.0,322.0,0.04003455062228018
2015-07-06,5483.TWO,1059000.0,39.7,0.043199645491173194
2015-07-06,6121.TWO,288000.0,140.5,0.04157789785893807
2015-07-06,6182.TWO,3547000.0,11.55,0.04209561790234025
2015-07-06,6239.TW,618000.0,65.2,0.04140280706724266
2015-07-06,6274.TWO,1617000.0,24.65,0.04095629472257576
2015-07-06,6505.TW,521000.0,79.0,0.04229202990253144
2015-07-07,1216.TW,755000.0,54.2,0.04210646373626787
2015-07-07,2383.TW,687000.0,63.7,0.04502966338506344
2015-07-07,2451.TW,363000.0,105.0,0.039219175125433145
2015-07-07,2454.TW,97000.0,418.0,0.04172060014786337
2015-07-07,2891.TW,1701000.0,24.2,0.042356709135467796
2015-07-07,3008.TW,11000.0,3450.0,0.03904939514653517
2015-07-07,3017.TW,1522000.0,27.05,0.042362780055925364
2015-07-07,3045.TW,401000.0,102.0,0.042086913314455375
2015-07-07,3131.TWO,225000.0,202.0,0.046766666914625124
2015-07-07,3227.TWO,408000.0,94.0,0.03946304091330479
2015-07-07,3293.TWO,359000.0,116.5,0.04303510877236136
2015-07-07,3363.TWO,1197000.0,30.2,0.03719663254045213
2015-07-07,3665.TW,248000.0,187.0,0.04771949273559196
2015-07-07,4904.TW,553000.0,76.0,0.04324553304923794
2015-07-07,4958.TW,381000.0,105.0,0.041163927610991816
2015-07-07,5274.TWO,121000.0,322.5,0.04015296500937203
2015-07-07,5483.TWO,1059000.0,40.0,0.04358715094617206
2015-07-07,6121.TWO,288000.0,141.5,0.04193256787909357
2015-07-07,6182.TWO,3547000.0,11.6,0.0423371587136553
2015-07-07,6239.TW,618000.0,65.5,0.0416516591867351
2015-07-07,6274.TWO,1617000.0,24.65,0.04101374950238478
2015-07-07,6505.TW,521000.0,77.5,0.04154721877547361
2015-07-08,1216.TW,755000.0,54.0,0.0435444712836329
2015-07-08,2383.TW,687000.0,60.5,0.04439197037520913
2015-07-08,2454.TW,97000.0,403.0,0.04175121233623973
2015-07-08,2891.TW,1701000.0,23.7,0.04305711925403463
2015-07-08,3008.TW,11000.0,3280.0,0.03853530841092655
2015-07-08,3017.TW,1522000.0,25.5,0.041452157836376666
2015-07-08,3045.TW,401000.0,102.0,0.04368545411928264
2015-07-08,3131.TWO,225000.0,186.5,0.044818123037514
2015-07-08,3227.TWO,408000.0,86.5,0.03769368360416906
2015-07-08,3293.TWO,359000.0,111.0,0.04256079558944046
2015-07-08,3363.TWO,1197000.0,29.45,0.03765058771463522
2015-07-08,3661.TW,829000.0,49.5,0.043828039032610205
2015-07-08,3665.TW,248000.0,169.0,0.044764186422360124
2015-07-08,4904.TW,553000.0,75.79999999999998,0.04476995390200034
2015-07-08,4958.TW,381000.0,101.5,0.041303164612337746
2015-07-08,5274.TWO,121000.0,321.0,0.041484199389933425
2015-07-08,5483.TWO,1059000.0,38.65,0.04371573338739377
2015-07-08,6121.TWO,288000.0,135.5,0.04167965286662964
2015-07-08,6182.TWO,3547000.0,10.9,0.04129333853591367
2015-07-08,6239.TW,618000.0,62.6,0.04131950580465169
2015-07-08,6274.TWO,1617000.0,23.75,0.04101719374684369
2015-07-08,6505.TW,521000.0,75.09999999999998,0.04178976900568636
2015-07-09,1216.TW,755000.0,54.0,0.04319158641941868
2015-07-09,2383.TW,687000.0,61.4,0.04468724209042518
2015-07-09,2454.TW,97000.0,400.0,0.04110457574376857
2015-07-09,2891.TW,1701000.0,23.5,0.04234777728076116
2015-07-09,3008.TW,11000.0,3285.0,0.038281284652089624
2015-07-09,3017.TW,1522000.0,25.8,0.041599949445257904
2015-07-09,3045.TW,401000.0,100.0,0.04248179091044123
2015-07-09,3131.TWO,225000.0,203.0,0.04838792518290282
2015-07-09,3227.TWO,408000.0,85.79999999999998,0.03708565000816134
2015-07-09,3293.TWO,359000.0,115.0,0.04373717550467746
2015-07-09,3363.TWO,1197000.0,29.5,0.037408871813816594
