date,proposed_nav,proposed_cash,proposed_holdings,warning_reasons,warning_today,cumulative_warnings,rolled_back,rejected_fills,disqualified,active_caps,passive_caps,overdue_caps,settled_nav,settled_cash,settled_holdings,stale_count,active_share_status,submission_status
2026-04-01,1003611544.286851,46461144.28685103,20,,False,0,False,0,False,,,,1003611544.286851,46461144.28685103,20,0,UNKNOWN,BLOCK_SUBMISSION
2026-04-02,996879344.286851,46461144.28685103,20,,False,0,False,0,False,,,,996879344.286851,46461144.28685103,20,0,UNKNOWN,BLOCK_SUBMISSION
2026-04-07,1027598625.8132874,7121325.813287415,24,,False,0,False,0,False,,,,1027598625.8132874,7121325.813287415,24,0,UNKNOWN,BLOCK_SUBMISSION
2026-04-08,1075542154.943737,201955254.94373706,20,,False,0,False,0,False,,,,1075542154.943737,201955254.94373706,20,0,UNKNOWN,BLOCK_SUBMISSION
2026-04-09,1084323701.9558594,107840051.95585953,20,,False,0,False,0,False,,,,1084323701.9558594,107840051.95585953,20,0,UNKNOWN,BLOCK_SUBMISSION
2026-04-10,1112624051.9558594,107840051.95585953,20,,False,0,False,0,False,,,,1112624051.9558594,107840051.95585953,20,0,UNKNOWN,BLOCK_SUBMISSION
2026-04-13,1127120272.8995266,107207422.89952648,21,,False,0,False,0,False,,,,1127120272.8995266,107207422.89952648,21,0,UNKNOWN,BLOCK_SUBMISSION
2026-04-14,1126094544.1179833,152791894.1179833,20,,False,0,False,0,False,,,,1126094544.1179833,152791894.1179833,20,0,UNKNOWN,BLOCK_SUBMISSION
2026-04-15,1142380228.7383668,118573028.7383668,21,,False,0,False,0,False,,,,1142380228.7383668,118573028.7383668,21,0,UNKNOWN,BLOCK_SUBMISSION
2026-04-16,1157486406.2403464,164752906.24034643,20,,False,0,False,0,False,,,,1157486406.2403464,164752906.24034643,20,0,UNKNOWN,BLOCK_SUBMISSION
2026-04-17,1184111609.3830225,122687009.38302252,20,,False,0,False,0,False,,,,1184111609.3830225,122687009.38302252,20,0,UNKNOWN,BLOCK_SUBMISSION
2026-04-20,1222406238.9305315,121673838.93053147,21,,False,0,False,0,False,,,,1222406238.9305315,121673838.93053147,21,0,UNKNOWN,BLOCK_SUBMISSION
2026-04-21,1253613219.0943036,157443319.11414012,20,,False,0,False,0,False,,,,1253613219.0943036,157443319.11414012,20,0,UNKNOWN,BLOCK_SUBMISSION
2026-04-22,1270821025.3258824,134988125.65394646,22,,False,0,False,0,False,,,,1270821025.3258824,134988125.65394646,22,0,UNKNOWN,BLOCK_SUBMISSION
2026-04-23,1237067775.0936494,215189575.0936495,20,,False,0,False,0,False,,,,1237067775.0936494,215189575.0936495,20,0,UNKNOWN,BLOCK_SUBMISSION
2026-04-24,1255386695.877497,125558745.5494329,22,,False,0,False,0,False,,,,1255386695.877497,125558745.5494329,22,0,UNKNOWN,BLOCK_SUBMISSION
2026-04-27,1211520773.8591983,179240073.85919833,20,,False,0,False,0,False,,,,1211520773.8591983,179240073.85919833,20,0,UNKNOWN,BLOCK_SUBMISSION
2026-04-28,1234564580.5680664,129176180.56806633,21,,False,0,False,0,False,,,,1234564580.5680664,129176180.56806633,21,0,UNKNOWN,BLOCK_SUBMISSION
2026-04-29,1235955726.016303,174168426.0163031,20,,False,0,False,0,False,,,,1235955726.016303,174168426.0163031,20,0,UNKNOWN,BLOCK_SUBMISSION
2026-04-30,1271275246.7417612,132051246.74176122,22,,False,0,False,0,False,,,,1271275246.7417612,132051246.74176122,22,0,UNKNOWN,BLOCK_SUBMISSION
2026-05-04,1336966143.0067332,202539043.00673324,20,,False,0,False,0,False,,,,1336966143.0067332,202539043.00673324,20,0,UNKNOWN,BLOCK_SUBMISSION
2026-05-05,1369476334.8221314,207096734.8221314,20,,False,0,False,0,False,,,,1369476334.8221314,207096734.8221314,20,0,UNKNOWN,BLOCK_SUBMISSION
2026-05-06,1352549858.3708875,135177758.3708875,23,,False,0,False,0,False,,,,1352549858.3708875,135177758.3708875,23,0,UNKNOWN,BLOCK_SUBMISSION
2026-05-07,1391806939.0295112,250027339.02951118,21,,False,0,False,0,False,,,,1391806939.0295112,250027339.02951118,21,0,UNKNOWN,BLOCK_SUBMISSION
2026-05-08,1358928991.211229,253449991.21122918,21,,False,0,False,0,False,,,,1358928991.211229,253449991.21122918,21,0,UNKNOWN,BLOCK_SUBMISSION
