date,nav,economic_nav,cash,cash_ratio,holdings,dividend_receivable,odd_residual_names,fees,taxes,costs,traded_notional,turnover,violations,active_cap_breaches,passive_cap_breaches,overdue_passive_caps,active_share_status,submission_status,stale_count,executed_plan,terminal_dividend_credit
2026-01-02,1000445402.0085769,1000445402.0085769,80986302.00857688,0.08095024660614372,20,0.0,0,1307731.0029585618,0.0,1307731.0029585618,917705966.9884644,0.9177059669884644,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_CASH_CAP_CORRECTION,0.0
2026-01-05,1007727752.0085769,1007727752.0085769,80986302.00857688,0.08036525921525639,20,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,HOLD_REVALIDATED_ENVELOPE,0.0
2026-01-06,1033782302.0085769,1033782302.0085769,80986302.00857688,0.07833980312027529,20,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,HOLD_REVALIDATED_ENVELOPE,0.0
2026-01-07,1046790252.0085769,1046790252.0085769,80986302.00857688,0.07736631273856505,20,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,HOLD_REVALIDATED_ENVELOPE,0.0
2026-01-08,1042644752.0085769,1042644752.0085769,80986302.00857688,0.07767391707728145,20,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,HOLD_REVALIDATED_ENVELOPE,0.0
2026-01-09,1021634204.8541433,1021634204.8541433,35239104.85414326,0.03449287884715477,24,0.0,0,65096.992730427075,0.0,65096.992730427075,45682100.16170321,0.04381367678080197,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_CASH_CAP_CORRECTION,0.0
2026-01-12,1050950767.2880278,1050950767.2880278,162551317.2880277,0.15467072516392982,21,0.0,0,182226.25389175635,383634.218719487,565860.4726112434,127878072.90649566,0.12517011695468103,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT,0.0
2026-01-13,1051309001.883801,1051309001.883801,108463601.88380095,0.10317004961381393,23,0.0,0,76965.31887163107,0.0,76965.31887163107,54010750.08535513,0.05139227427820387,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_CASH_CAP_CORRECTION,0.0
2026-01-14,1059943492.8926781,1059943492.8926781,192878992.89267814,0.18197101466823912,21,0.0,0,120826.58984772615,254371.7681004761,375198.35794820223,84790589.36682537,0.08065239545641892,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT,0.0
2026-01-15,1061932094.8153579,1061932094.8153579,106001694.81535798,0.09981965450793621,24,0.0,0,123623.9855807287,0.0,123623.9855807287,86753674.0917394,0.0818474519381982,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_CASH_CAP_CORRECTION,0.0
2026-01-16,1082634610.6648722,1082634610.6648722,189588160.66487223,0.1751174023047735,22,0.0,0,119640.1213726317,251873.9397318562,371514.06110448786,83957979.91061872,0.07906153352038654,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT,0.0
2026-01-19,1104377558.265591,1104377558.265591,108131908.26559085,0.09791208401174907,22,0.0,0,115909.98793616697,0.0,115909.98793616697,81340342.41134524,0.07513185114356558,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_CASH_CAP_CORRECTION,0.0
2026-01-20,1115411559.7646866,1115411559.7646866,177495309.7646866,0.15912988189053018,20,0.0,0,99282.17074174373,209015.09629840782,308297.2670401515,69671698.76613593,0.0630868476497787,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT,0.0
2026-01-21,1076852652.2819123,1076852652.2819123,114168352.28191242,0.10602040310713183,24,0.0,0,90112.50409461836,0.0,90112.50409461836,63236844.97867955,0.05669373284244996,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_WITH_SETTLED_CASH,0.0
2026-01-22,1100712635.1615026,1100712635.1615026,214497785.1615025,0.19487173882584732,21,0.0,0,143604.89350718516,302326.09159407404,445930.9851012592,100775363.86469135,0.0935832434002392,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT,0.0
2026-01-23,1098636867.0392694,1098636867.0392694,109155217.03926948,0.0993551375473438,22,0.0,0,149899.55271156813,0.0,149899.55271156813,105192668.56952149,0.09556778509595926,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_CASH_CAP_CORRECTION,0.0
2026-01-26,1126528607.2126145,1126528607.2126145,166504457.2126146,0.14780313269149808,21,0.0,0,82085.89734275853,172812.415458439,254898.31280119752,57604138.48614633,0.05243237343871816,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT,0.0
2026-01-27,1129720718.6240442,1129720718.6240442,117551618.62404425,0.1040536981274607,21,0.0,0,69658.53158120954,0.0,69658.53158120954,48883180.056989156,0.043392755180839564,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_CASH_CAP_CORRECTION,0.0
2026-01-28,1163555729.6470785,1163555729.6470785,178387929.6470785,0.15331275082215948,20,0.0,0,87077.05919476062,183320.12462054865,270397.18381530925,61106708.20684955,0.05409010138476981,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT,0.0
2026-01-29,1145515659.256609,1145515659.256609,124866459.25660892,0.10900458518187517,22,0.0,0,76159.56792213014,0.0,76159.56792213014,53445310.822547466,0.04593274689022254,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_WITH_SETTLED_CASH,0.0
