date,symbol,issue
2013-07-01,,SIMULATED_DAY_ROLLBACK:ACTIVE_CAP:4123.TWO
2013-07-02,,SIMULATED_DAY_ROLLBACK:ACTIVE_CAP:8046.TW
2013-07-08,3680.TWO,STALE_HELD_PRICES
2013-07-16,,SIMULATED_DAY_ROLLBACK:ACTIVE_CAP:2344.TW
