date,proposed_nav,proposed_cash,proposed_holdings,warning_reasons,warning_today,cumulative_warnings,rolled_back,rejected_fills,disqualified,active_caps,passive_caps,overdue_caps,settled_nav,settled_cash,settled_holdings,stale_count,active_share_status,submission_status
2026-06-01,994869911.7354147,79185412.02136448,20,,False,0,False,0,False,,,,994869911.7354147,79185412.02136448,20,0,UNKNOWN,BLOCK_SUBMISSION
2026-06-02,985889709.1185324,79185412.02136448,20,,False,0,False,0,False,,,,985889709.1185324,79185412.02136448,20,0,UNKNOWN,BLOCK_SUBMISSION
2026-06-03,1008861215.102114,79185412.02136448,20,,False,0,False,0,False,,,,1008861215.102114,79185412.02136448,20,0,UNKNOWN,BLOCK_SUBMISSION
2026-06-04,990092909.3684714,79185412.02136448,20,,False,0,False,0,False,,,,990092909.3684714,79185412.02136448,20,0,UNKNOWN,BLOCK_SUBMISSION
2026-06-05,976149276.0187001,78342876.87532856,21,,False,0,False,0,False,,,,976149276.0187001,78342876.87532856,21,0,UNKNOWN,BLOCK_SUBMISSION
2026-06-08,929082150.3924439,116423951.9137452,20,,False,0,False,0,False,,,,929082150.3924439,116423951.9137452,20,0,UNKNOWN,BLOCK_SUBMISSION
2026-06-09,971150220.8775105,108509221.89029355,30,,False,0,False,0,False,,,,971150220.8775105,108509221.89029355,30,0,UNKNOWN,BLOCK_SUBMISSION
2026-06-10,929848278.7867391,187583981.52759907,28,,False,0,False,0,False,,,,929848278.7867391,187583981.52759907,28,0,UNKNOWN,BLOCK_SUBMISSION
2026-06-11,927758723.6167122,90390775.51069036,28,,False,0,False,0,False,,,,927758723.6167122,90390775.51069036,28,0,UNKNOWN,BLOCK_SUBMISSION
2026-06-12,950544456.5747176,171392859.80565178,26,,False,0,False,0,False,,,,950544456.5747176,171392859.80565178,26,0,UNKNOWN,BLOCK_SUBMISSION
2026-06-15,977625848.7715296,94358300.15809575,30,,False,0,False,0,False,,,,977625848.7715296,94358300.15809575,30,0,UNKNOWN,BLOCK_SUBMISSION
2026-06-16,995509255.3508301,196965452.04526144,26,,False,0,False,0,False,,,,995509255.3508301,196965452.04526144,26,0,UNKNOWN,BLOCK_SUBMISSION
2026-06-17,1003827951.6740971,96101356.27687266,26,,False,0,False,0,False,,,,1003827951.6740971,96101356.27687266,26,0,UNKNOWN,BLOCK_SUBMISSION
2026-06-18,1024706774.4045779,186733925.45014822,22,,False,0,False,0,False,,,,1024706774.4045779,186733925.45014822,22,0,UNKNOWN,BLOCK_SUBMISSION
2026-06-22,1038587873.0111748,103602423.11108169,22,,False,0,False,0,False,,,,1038587873.0111748,103602423.11108169,22,0,UNKNOWN,BLOCK_SUBMISSION
2026-06-23,1031070268.5986763,103602423.11108169,22,,False,0,False,0,False,,,,1031070268.5986763,103602423.11108169,22,0,UNKNOWN,BLOCK_SUBMISSION
2026-06-24,1018007323.3508927,103602423.11108169,22,,False,0,False,0,False,,,,1018007323.3508927,103602423.11108169,22,0,UNKNOWN,BLOCK_SUBMISSION
2026-06-25,1032303523.1925734,189395079.66788852,20,,False,0,False,0,False,,,,1032303523.1925734,189395079.66788852,20,0,UNKNOWN,BLOCK_SUBMISSION
2026-06-26,996788652.5681574,103448405.71547341,20,,False,0,False,0,False,,,,996788652.5681574,103448405.71547341,20,0,UNKNOWN,BLOCK_SUBMISSION
2026-06-29,993380492.2297876,101735591.86964205,22,,False,0,False,0,False,,,,993380492.2297876,101735591.86964205,22,0,UNKNOWN,BLOCK_SUBMISSION
2026-06-30,1006311999.7339027,180506097.94824287,20,,False,0,False,0,False,,,,1006311999.7339027,180506097.94824287,20,0,UNKNOWN,BLOCK_SUBMISSION
2026-07-01,1000819733.5903658,101607786.53020038,24,,False,0,False,0,False,,,,1000819733.5903658,101607786.53020038,24,0,UNKNOWN,BLOCK_SUBMISSION
2026-07-02,999176074.1907715,172075773.90699613,22,,False,0,False,0,False,,,,999176074.1907715,172075773.90699613,22,0,UNKNOWN,BLOCK_SUBMISSION
2026-07-03,1001384929.9112221,103023028.18161026,27,,False,0,False,0,False,,,,1001384929.9112221,103023028.18161026,27,0,UNKNOWN,BLOCK_SUBMISSION
2026-07-06,1002469920.0095632,186767216.9450395,25,,False,0,False,0,False,,,,1002469920.0095632,186767216.9450395,25,0,UNKNOWN,BLOCK_SUBMISSION
