episode_id,total_return,max_drawdown,annualized_volatility,sharpe_zero_rf,economic_total_return,economic_max_drawdown,economic_annualized_volatility,economic_sharpe_zero_rf,final_nav,sessions,transaction_costs,commission_cost,sell_tax_cost,turnover_two_way,max_daily_volume_participation,trades,simulated_warning_days,disqualified,complete_period,rejected_trade_count,measured_hard_breach_days,raw_rule_breach_days,cash_breach_days,holding_count_breach_days,active_cap_breach_days,overdue_passive_cap_days,stale_held_price_days,execution_price_bound_breaches,unfilled_orders,no_valid_plan_days,hold_without_envelope_days,official_compliance,independent_audit,episode_return,episode_max_drawdown,episode_turnover,measured_pass,active_share_status,ready_status,forensic_partial_return,source_accuracy_verified,universe_point_in_time
monthly_2025-01-02,0.02768921126156343,0.04869064657628597,0.26634228740695653,1.2056743190423598,0.02768921126156343,0.0486389668279672,0.26617465585415734,1.2062696602328187,1027689211.2615634,24,6445897.111634169,3791659.113268085,2654237.998366084,2.649641902892952,1.2058823529411764,126,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,0.02768921126156343,0.0486389668279672,2.6608134128197083,True,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
monthly_2025-02-03,0.002671003201475619,0.037198620152349426,0.1684195280490263,0.24710114476151573,0.002671003201475619,0.037198620152349426,0.1684195280490263,0.24710114476151573,1002671003.2014756,24,5651033.301977682,3405916.087476328,2245117.214501354,2.3606591678262743,0.6554695455304231,114,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,0.002671003201475619,0.037198620152349426,2.3901165526149675,True,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
monthly_2025-03-03,-0.12686418977614844,0.13270057526127754,0.2975976994594953,-4.625463006858067,-0.12686418977614844,0.13270057526127754,0.2975976994594953,-4.625463006858067,873135810.2238516,24,6108045.457605932,3627063.173915365,2480982.283690567,2.583506221901251,0.8483339716583684,136,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,-0.12686418977614844,0.13270057526127754,2.5453074904669224,True,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
monthly_2025-04-01,0.0,0.0,0.0,,0.0,0.0,0.0,,1000000000.0,3,0.0,0.0,0.0,0.0,0.0,0,3,True,False,0,3,3,3,3,0,0,0,0,0,3,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,,0.0,0.0,False,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,0.0,False,False
monthly_2025-05-02,0.09406301686563667,0.019674902938800698,0.1572355557036514,6.089589720146318,0.09406301686563667,0.019674902938800698,0.1572355557036514,6.089589720146318,1094063016.8656366,24,3596880.3675189703,2398778.1683612554,1198102.1991577148,1.6524776245103394,2.5185398057012396,55,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,0.09406301686563667,0.019674902938800698,1.6833531006043896,True,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
monthly_2025-06-02,0.14027233779041848,0.011877990455442577,0.15518764578202593,8.979773670813373,0.14027233779041848,0.011861894403064399,0.1525675762738478,9.131427838175506,1140272337.7904184,24,3522597.4088558573,2358236.3521900154,1164361.056665842,1.5941790751436113,2.0057688487589242,60,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,0.14027233779041848,0.011861894403064399,1.6549027032912385,True,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
monthly_2025-07-01,0.08867091840534491,0.022636375914988793,0.15237129935415536,5.937919210242969,0.08867091840534491,0.019800012007193724,0.14535962725786988,6.217374578894163,1088670918.405345,24,3897340.045873883,2543392.64987016,1353947.3960037231,1.7545320666837154,0.15179980706734197,71,0,False,True,0,0,0,0,0,0,0,1,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,0.08867091840534491,0.019800012007193724,1.7848369472773058,False,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
monthly_2025-08-01,0.09595819979631881,0.06202277044561122,0.2729338802330321,3.6633419807776932,0.09595819979631881,0.061583169022073725,0.27216943490381024,3.672884225024197,1095958199.7963188,24,3931750.329778307,2492087.820288101,1439662.509490206,1.6875749808058909,0.22507771264267595,57,1,False,True,19,1,1,1,1,0,0,0,0,1,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,0.09595819979631881,0.061583169022073725,1.7488335580969134,False,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
monthly_2025-09-01,0.14550312165774648,0.04952318091399566,0.2736376541596501,5.357834612583834,0.14550312165774648,0.04950909738243403,0.27347672851716304,5.36083522871443,1145503121.6577466,24,5066343.953851537,3028738.2512177736,2037605.7026337632,2.0546951884241578,0.13199496103446998,84,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,0.14550312165774648,0.04950909738243403,2.125430351731771,False,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
monthly_2025-10-01,0.09041656146862165,0.03380410988609006,0.17289365824290753,5.34926961106706,0.09041656146862165,0.03380410988609006,0.17289365824290753,5.34926961106706,1090416561.4686217,24,4239785.9669112805,2645297.8239516863,1594488.1429595947,1.815297451063304,0.1969048363435223,74,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,0.09041656146862165,0.03380410988609006,1.8563493501415342,True,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
