date,signal_date,symbol,trade_symbol,shares,price,notional,fee,tax,slippage_cost,volume_participation,execution_volume,rejection
2025-10-20,2025-10-17,1504.TW,1504.TW,1000,117.56547621530903,117565.47621530903,167.53080360681537,0.0,0.0,1.3860191170567574e-05,72149077.0,ACTIVE_CAP:2344.TW
2025-10-20,2025-10-17,2059.TW,2059.TW,1000,3767.0238533848437,3767023.8533848436,5368.008991073402,0.0,0.0,0.002631662052485868,379988.0,ACTIVE_CAP:2344.TW
2025-10-20,2025-10-17,2308.TW,2308.TW,19000,1001.931411594113,19036696.820288148,27127.292968910613,0.0,0.0,0.0015353743792238957,12374832.0,ACTIVE_CAP:2344.TW
2025-10-20,2025-10-17,2330.TW,2330.TW,1000,1477.3897464672004,1477389.7464672003,2105.2803887157606,0.0,0.0,2.8594204263613173e-05,34972122.0,ACTIVE_CAP:2344.TW
2025-10-20,2025-10-17,2344.TW,2344.TW,2166000,45.74239814731055,99078034.38707466,141186.1990015814,0.0,0.0,0.003742177313929083,578807421.0,ACTIVE_CAP:2344.TW
2025-10-20,2025-10-17,2360.TW,2360.TW,143000,657.169427699695,93975228.16105638,133914.70012950536,0.0,0.0,0.0441066158690052,3242144.0,ACTIVE_CAP:2344.TW
2025-10-20,2025-10-17,2408.TW,2408.TW,915000,106.64612386013377,97581203.3320224,139053.21474813193,0.0,0.0,0.004231163627152858,216252568.0,ACTIVE_CAP:2344.TW
2025-10-20,2025-10-17,2451.TW,2451.TW,1000,129.70099152866095,129700.99152866095,184.82391292834185,0.0,0.0,0.0001500361136925658,6665062.0,ACTIVE_CAP:2344.TW
2025-10-20,2025-10-17,3189.TW,3189.TW,528000,153.15824660216654,80867554.20594393,115236.2647434701,0.0,0.0,0.012159032126304526,43424509.0,ACTIVE_CAP:2344.TW
2025-10-20,2025-10-17,3260.TWO,3260.TWO,505000,187.50752198288933,94691298.60135911,134935.10050693675,0.0,0.0,0.035785728098904096,14111771.0,ACTIVE_CAP:2344.TW
2025-10-20,2025-10-17,3324.TWO,3324.TWO,1000,986.9683792972643,986968.3792972643,1406.4299404986016,0.0,0.0,0.00020209699887977634,4948119.0,ACTIVE_CAP:2344.TW
2025-10-20,2025-10-17,3665.TW,3665.TW,1000,1295.7541397991638,1295754.139799164,1846.4496492138087,0.0,0.0,0.00032328289904586286,3093266.0,ACTIVE_CAP:2344.TW
2025-10-20,2025-10-17,3711.TW,3711.TW,1000,197.48677436325633,197486.77436325632,281.41865346764024,0.0,0.0,4.075094205990307e-05,24539310.0,ACTIVE_CAP:2344.TW
2025-10-20,2025-10-17,5289.TWO,5289.TWO,85000,410.8187052566122,34919589.94681203,49760.41567420715,0.0,0.0,0.02319282212169574,3664927.0,ACTIVE_CAP:2344.TW
2025-10-20,2025-10-17,6139.TW,6139.TW,1000,426.87937055493524,426879.37055493525,608.3031030407827,0.0,0.0,0.0002172297987148685,4603420.0,ACTIVE_CAP:2344.TW
2025-10-20,2025-10-17,6223.TWO,6223.TWO,36000,1833.1317091052863,65992741.52779031,94039.65667710119,0.0,0.0,0.03454715398626175,1042054.0,ACTIVE_CAP:2344.TW
2025-10-20,2025-10-17,6290.TWO,6290.TWO,642000,145.60273532071255,93476956.07589746,133204.66240815388,0.0,0.0,0.07223914803714307,8887148.0,ACTIVE_CAP:2344.TW
2025-10-20,2025-10-17,6515.TW,6515.TW,39000,2381.042678111168,92860664.44633554,132326.44683602816,0.0,0.0,0.047753445288632845,816695.0,ACTIVE_CAP:2344.TW
2025-10-20,2025-10-17,6669.TW,6669.TW,8000,3837.2504861154785,30698003.888923828,43744.655541716456,0.0,0.0,0.00518696075869675,1542329.0,ACTIVE_CAP:2344.TW
2025-10-20,2025-10-17,6770.TW,6770.TW,1000,30.256624674788668,30256.62467478867,43.11569016157385,0.0,0.0,4.055048401240195e-06,246606181.0,ACTIVE_CAP:2344.TW
2025-10-20,2025-10-17,8046.TW,8046.TW,339000,281.7157119679314,95501626.35712874,136089.81755890846,0.0,0.0,0.01423715795752976,23810932.0,ACTIVE_CAP:2344.TW
2025-10-20,2025-10-17,8210.TW,8210.TW,1000,729.3587966243639,729358.7966243639,1039.3362851897186,0.0,0.0,0.0002342564991537484,4268825.0,ACTIVE_CAP:2344.TW
