date,proposed_nav,proposed_cash,proposed_holdings,warning_reasons,warning_today,cumulative_warnings,rolled_back,rejected_fills,disqualified,active_caps,passive_caps,overdue_caps,settled_nav,settled_cash,settled_holdings,stale_count,active_share_status,submission_status
2018-01-02,998929918.7502611,89129584.21032315,20,,False,0,False,0,False,,,,998929918.7502611,89129584.21032315,20,0,UNKNOWN,BLOCK_SUBMISSION
2018-01-03,1013209906.984235,88251344.29542524,21,,False,0,False,0,False,,,,1013209906.984235,88251344.29542524,21,0,UNKNOWN,BLOCK_SUBMISSION
2018-01-04,1031781415.7947705,88251344.29542524,21,,False,0,False,0,False,,,,1031781415.7947705,88251344.29542524,21,0,UNKNOWN,BLOCK_SUBMISSION
2018-01-05,1037214694.9646432,88251344.29542524,21,,False,0,False,0,False,,,,1037214694.9646432,88251344.29542524,21,0,UNKNOWN,BLOCK_SUBMISSION
2018-01-08,1040537868.8114686,88251344.29542524,21,,False,0,False,0,False,,,,1040537868.8114686,88251344.29542524,21,0,UNKNOWN,BLOCK_SUBMISSION
2018-01-09,1041410139.4229248,88251344.29542524,21,,False,0,False,0,False,,,,1041410139.4229248,88251344.29542524,21,0,UNKNOWN,BLOCK_SUBMISSION
2018-01-10,1032435689.4180448,129866378.99777131,20,,False,0,False,0,False,,,,1032435689.4180448,129866378.99777131,20,0,UNKNOWN,BLOCK_SUBMISSION
2018-01-11,1028491810.6008753,110339610.24325527,21,,False,0,False,0,False,,,,1028491810.6008753,110339610.24325527,21,0,UNKNOWN,BLOCK_SUBMISSION
2018-01-12,1026273705.8743603,151463817.47119868,20,,False,0,False,0,False,,,,1026273705.8743603,151463817.47119868,20,0,UNKNOWN,BLOCK_SUBMISSION
2018-01-15,1022348093.4629843,107050570.41179411,21,,False,0,False,0,False,,,,1022348093.4629843,107050570.41179411,21,0,UNKNOWN,BLOCK_SUBMISSION
2018-01-16,1022961103.9502316,148577994.8117941,20,,False,0,False,0,False,,,,1022961103.9502316,148577994.8117941,20,0,UNKNOWN,BLOCK_SUBMISSION
2018-01-17,1027397177.5692035,107267610.12964192,22,,False,0,False,0,False,,,,1027397177.5692035,107267610.12964192,22,0,UNKNOWN,BLOCK_SUBMISSION
2018-01-18,1022746358.4406862,196503985.64655572,20,,False,0,False,0,False,,,,1022746358.4406862,196503985.64655572,20,0,UNKNOWN,BLOCK_SUBMISSION
2018-01-19,1023830957.2992076,102348670.98238325,22,,False,0,False,0,False,,,,1023830957.2992076,102348670.98238325,22,0,UNKNOWN,BLOCK_SUBMISSION
2018-01-22,1036057662.4514694,178906278.30879125,20,,False,0,False,0,False,,,,1036057662.4514694,178906278.30879125,20,0,UNKNOWN,BLOCK_SUBMISSION
2018-01-23,1026135328.7990505,106586970.1370342,26,,False,0,False,0,False,,,,1026135328.7990505,106586970.1370342,26,0,UNKNOWN,BLOCK_SUBMISSION
2018-01-24,1030323923.1835045,197100939.05542517,24,,False,0,False,0,False,,,,1030323923.1835045,197100939.05542517,24,0,UNKNOWN,BLOCK_SUBMISSION
2018-01-25,1027968408.6833539,99201231.26345181,26,,False,0,False,0,False,,,,1027968408.6833539,99201231.26345181,26,0,UNKNOWN,BLOCK_SUBMISSION
2018-01-26,1027726125.3917161,204016461.3386395,22,,False,0,False,0,False,,,,1027726125.3917161,204016461.3386395,22,0,UNKNOWN,BLOCK_SUBMISSION
2018-01-29,1045660336.0170071,97025517.8543314,23,,False,0,False,0,False,,,,1045660336.0170071,97025517.8543314,23,0,UNKNOWN,BLOCK_SUBMISSION
2018-01-30,1021117984.8082829,191146581.83117905,21,,False,0,False,0,False,,,,1021117984.8082829,191146581.83117905,21,0,UNKNOWN,BLOCK_SUBMISSION
2018-01-31,1022656131.5577941,102572700.19225536,24,,False,0,False,0,False,,,,1022656131.5577941,102572700.19225536,24,0,UNKNOWN,BLOCK_SUBMISSION
2018-02-01,1016743538.4023045,180689596.82775557,22,,False,0,False,0,False,,,,1016743538.4023045,180689596.82775557,22,0,UNKNOWN,BLOCK_SUBMISSION
2018-02-02,1016575166.2096732,100877127.0786023,27,,False,0,False,0,False,,,,1016575166.2096732,100877127.0786023,27,0,UNKNOWN,BLOCK_SUBMISSION
