date,signal_date,symbol,trade_symbol,shares,price,notional,fee,tax,slippage_cost,volume_participation,execution_volume,rejection
2018-01-02,2017-12-29,1326.TW,1326.TW,308000,102.50697855234256,31572149.39412151,44990.31288662315,0.0,0.0,0.024657356806603303,12491201.0,ACTIVE_CAP:1785.TWO
2018-01-02,2017-12-29,1519.TW,1519.TW,313000,20.731640768751998,6489003.560619376,9246.830073882611,0.0,0.0,0.3039197884795951,1029877.0,ACTIVE_CAP:1785.TWO
2018-01-02,2017-12-29,1590.TW,1590.TW,60000,525.6861583042852,31541169.49825711,44946.16653501639,0.0,0.0,0.13312949728083,450689.0,ACTIVE_CAP:1785.TWO
2018-01-02,2017-12-29,1785.TWO,1785.TWO,4520000,22.39365470874033,101219319.28350629,144237.52997899646,0.0,0.0,0.1849163867010753,24443480.0,ACTIVE_CAP:1785.TWO
2018-01-02,2017-12-29,1802.TW,1802.TW,3720000,22.23862908197362,82727700.18494187,117886.97276354217,0.0,0.0,0.5950387207051401,6251694.0,ACTIVE_CAP:1785.TWO
2018-01-02,2017-12-29,1815.TWO,1815.TWO,3659000,23.44709187887571,85792909.18480623,122254.89558834888,0.0,0.0,0.0729278257883196,50172893.0,ACTIVE_CAP:1785.TWO
2018-01-02,2017-12-29,2327.TW,2327.TW,92000,348.83762112073924,32093061.14310801,45732.612128928915,0.0,0.0,0.040068709125561396,2296056.0,ACTIVE_CAP:1785.TWO
2018-01-02,2017-12-29,2337.TW,2337.TW,878000,43.7888408018155,38446602.22399401,54786.40816919146,0.0,0.0,0.032621977307216284,26914371.0,ACTIVE_CAP:1785.TWO
2018-01-02,2017-12-29,2345.TW,2345.TW,564000,110.51650619841207,62331309.49590441,88822.11603166378,0.0,0.0,0.06073285169166836,9286572.0,ACTIVE_CAP:1785.TWO
2018-01-02,2017-12-29,2383.TW,2383.TW,59000,102.38347539220915,6040625.04814034,8607.890693599984,0.0,0.0,0.025416376245079347,2321338.0,ACTIVE_CAP:1785.TWO
2018-01-02,2017-12-29,2912.TW,2912.TW,56000,285.54848862340816,15990715.362910857,22786.769392147973,0.0,0.0,0.06162595685302649,908708.0,ACTIVE_CAP:1785.TWO
2018-01-02,2017-12-29,3017.TW,3017.TW,1745000,32.916955203093664,57440086.829398446,81852.12373189279,0.0,0.0,0.19318793865148176,9032655.0,ACTIVE_CAP:1785.TWO
2018-01-02,2017-12-29,3163.TWO,3163.TWO,1062000,42.62183894271475,45264392.957163066,64501.75996395737,0.0,0.0,0.6916746341679454,1535404.0,ACTIVE_CAP:1785.TWO
2018-01-02,2017-12-29,3529.TWO,3529.TWO,152000,424.44820947246825,64516127.83981518,91935.48217173663,0.0,0.0,1.3935493334800226,109074.0,ACTIVE_CAP:1785.TWO
2018-01-02,2017-12-29,3533.TW,3533.TW,35000,200.4724648858698,7016536.271005443,9998.564186182757,0.0,0.0,0.0346073792820452,1011345.0,ACTIVE_CAP:1785.TWO
2018-01-02,2017-12-29,5274.TWO,5274.TWO,31000,710.9210903873744,22038553.802008606,31404.939167862267,0.0,0.0,0.4447632711621234,69700.0,ACTIVE_CAP:1785.TWO
2018-01-02,2017-12-29,5347.TWO,5347.TWO,993000,64.19207235254483,63742727.84607701,90833.38718065975,0.0,0.0,0.26075023593563645,3808242.0,ACTIVE_CAP:1785.TWO
2018-01-02,2017-12-29,6182.TWO,6182.TWO,129000,42.494840268376834,5481834.394620611,7811.614012334371,0.0,0.0,0.007832079724985931,16470721.0,ACTIVE_CAP:1785.TWO
2018-01-02,2017-12-29,6187.TWO,6187.TWO,293000,64.65490787296547,18943888.00677888,26995.040409659905,0.0,0.0,0.7832067639126123,374103.0,ACTIVE_CAP:1785.TWO
2018-01-02,2017-12-29,6274.TWO,6274.TWO,768000,83.64617370682826,64240261.40684411,91542.37250475286,0.0,0.0,0.4752851711026616,1615872.0,ACTIVE_CAP:1785.TWO
2018-01-02,2017-12-29,6415.TW,6415.TW,20000,688.1515483694163,13763030.967388326,19612.319128528365,0.0,0.0,0.1141865351237782,175152.0,ACTIVE_CAP:1785.TWO
2018-01-02,2017-12-29,6510.TWO,6510.TWO,48000,1141.4869061173792,54791371.4936342,78077.70437842874,0.0,0.0,0.11291885839034167,425084.0,ACTIVE_CAP:1785.TWO
