candidate_id,attempted,passed,completed,failed,compliance_pass_rate,valid_episode_rate,metric_population,median_24d_return,mean_24d_return,p25_24d_return,p10_24d_return,worst_24d_return,positive_episode_rate,loss_episode_rate,positive_attempt_rate,median_mdd,worst_mdd,median_turnover,median_days_to_20_holdings,penalized_mean_return,penalized_median_return,penalized_p25_return,failed_episode_penalty_return
tune_6eadb512258f,16,13,14,3,0.8125,0.875,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.020521563073565563,0.020150930055849423,-0.010432199646588702,-0.01728513834235008,-0.05995683583471778,0.6153846153846154,0.38461538461538464,0.5,0.02944314855037866,0.10846856730541943,2.7960108509042754,1.0,-0.17112736932962233,0.003014172526712766,-0.02899988268293452,-1.0
tune_d5f4e7219e82,16,12,14,4,0.75,0.875,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.02558469583971823,0.026111943992059645,-0.00018375312662291532,-0.025438519059174155,-0.06858942131043522,0.75,0.25,0.5625,0.0341215809546801,0.1185900513750534,2.877866666448808,1.0,-0.23041604200595528,0.004409704864907882,-0.3014420659828264,-1.0
x0352_daily_baseline,16,11,13,5,0.6875,0.8125,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.02412750278436726,0.017727569510667483,-0.010822452801501181,-0.012584362215915301,-0.055026550030291,0.6363636363636364,0.36363636363636365,0.4375,0.02753185025945948,0.11587707686911375,2.513539829601879,1.0,-0.30031229596141606,-0.010822452801501181,-1.0,-1.0
