date,nav,economic_nav,cash,cash_ratio,holdings,dividend_receivable,odd_residual_names,fees,taxes,costs,traded_notional,turnover,violations,active_cap_breaches,passive_cap_breaches,overdue_passive_caps,active_share_status,submission_status,stale_count,executed_plan,terminal_dividend_credit
2025-10-01,993729825.1454855,993729825.1454855,89260827.42638841,0.08982403986246494,20,0.0,0,1295956.582786925,0.0,1295956.582786925,909443215.9908248,0.9094432159908248,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_CASH_CAP_CORRECTION,0.0
2025-10-02,1001565271.2225863,1001565271.2225863,87425269.71263373,0.08728863931745141,21,0.0,0,2611.9477166042566,0.0,2611.9477166042566,1832945.7660380746,0.0018445111736177637,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_CASH_CAP_CORRECTION,0.0
2025-10-03,1006261714.0947558,1006261714.0947558,131371021.0973955,0.13055353220466936,20,0.0,0,62901.03279339629,132423.2269334659,195324.2597268622,44141075.644488625,0.04407209086893228,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT,0.0
2025-10-07,1014326991.3318214,1014326991.3318214,107807491.77461243,0.10628475106736548,21,0.0,0,33530.24868059603,0.0,33530.24868059603,23529999.074102476,0.023383577795434984,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_CASH_CAP_CORRECTION,0.0
2025-10-08,1012116069.115834,1012116069.115834,153005967.5888107,0.15117432897046473,20,0.0,0,64694.09942518901,136198.1040530295,200892.20347821852,45399368.017676495,0.04475811883706917,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT,0.0
2025-10-09,1008147081.7600353,1008147081.7600353,104586283.07869987,0.10374109588861963,27,0.0,0,68899.86811484426,0.0,68899.86811484426,48350784.641995974,0.04777197607803454,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_WITH_SETTLED_CASH,0.0
2025-10-13,991283555.7493259,991283555.7493259,198662855.85060608,0.20040971596712698,24,0.0,0,134654.96441751384,283484.1356158186,418139.1000333325,94494711.87193954,0.09373107712316098,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT,0.0
2025-10-14,969138939.4643623,969138939.4643623,97148746.35310434,0.10024233099827555,28,0.0,0,144451.76227270142,0.0,144451.76227270142,101369657.73522907,0.10226101012903645,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_CASH_CAP_CORRECTION,0.0
2025-10-15,983926804.0837362,983926804.0837362,190425500.0858273,0.1935362460860669,25,0.0,0,133510.15651169448,281074.01370883046,414584.17022052495,93691337.90294349,0.09667482554640326,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT,0.0
2025-10-16,996188997.6242231,996188997.6242231,97159800.13546824,0.09753149288657204,26,0.0,0,132714.50426069016,0.0,132714.50426069016,93132985.44609836,0.09465438390290297,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_CASH_CAP_CORRECTION,0.0
2025-10-17,986022759.0083947,986022759.0083947,184443161.45187604,0.18705771217427422,24,0.0,0,124931.61226013218,263013.9205476467,387945.5328077789,87671306.84921557,0.08800670059426459,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT,0.0
2025-10-20,1001922199.1174397,1001922199.1174397,95392247.78786814,0.0952092366771552,27,0.0,0,126716.98027432036,0.0,126716.98027432036,88924196.68373358,0.0901847303942165,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_CASH_CAP_CORRECTION,0.0
2025-10-21,1004194287.7911451,1004194287.7911451,201533589.67188203,0.20069183037794525,23,0.0,0,151923.67444413507,319839.31461923174,471762.9890633668,106613104.87307724,0.10640856642061551,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT,0.0
2025-10-22,1005216353.4554975,1005216353.4554975,93088054.14470041,0.09260499376547554,25,0.0,0,154314.98926652904,0.0,154314.98926652904,108291220.53791511,0.10783891310128405,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_CASH_CAP_CORRECTION,0.0
2025-10-23,1007546973.5014884,1007546973.5014884,182931770.89132845,0.18156153082927026,23,0.0,0,128596.33514697032,270729.1266252007,399325.46177217097,90243042.20840022,0.08977474540499049,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT,0.0
2025-10-27,1029859926.0652174,1029859926.0652174,96432129.33379857,0.09363616050411487,23,0.0,0,123086.59082755081,0.0,123086.59082755081,86376554.96670233,0.08572955627718405,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_CASH_CAP_CORRECTION,0.0
