date,symbol,shares,close,weight
2026-04-01,1326.TW,1017000.0,45.3,0.04600986836704907
2026-04-01,2313.TW,184000.0,266.0,0.04888001105612642
2026-04-01,2345.TW,30000.0,1660.0,0.049734891929451935
2026-04-01,2912.TW,203000.0,225.5,0.045716652217039286
2026-04-01,3017.TW,22000.0,2110.0,0.046359310910946964
2026-04-01,3081.TWO,29000.0,1730.0,0.050104408194791235
2026-04-01,3105.TWO,130000.0,376.5,0.04888100974873544
2026-04-01,3131.TWO,16000.0,2930.0,0.046818709511098525
2026-04-01,3211.TWO,132000.0,352.5,0.04646916709793973
2026-04-01,3264.TWO,293000.0,166.0,0.04857441111776472
2026-04-01,3293.TWO,60000.0,767.0,0.04595983386733691
2026-04-01,3491.TWO,32000.0,1495.0,0.04777745441576266
2026-04-01,3533.TW,22000.0,2125.0,0.04668887947192526
2026-04-01,4958.TW,221000.0,219.5,0.048446079117504995
2026-04-01,4991.TWO,117000.0,420.0,0.04907575480749534
2026-04-01,5871.TW,417000.0,109.0,0.04539357515801965
2026-04-01,6023.TWO,471000.0,97.9,0.046050615025497295
2026-04-01,6147.TWO,657000.0,76.4,0.05012917577149507
2026-04-01,6187.TWO,56000.0,891.0,0.04983076641991835
2026-04-01,6274.TWO,80000.0,623.0,0.04977483963381294
2026-04-02,1326.TW,1017000.0,44.95,0.0456916673016229
2026-04-02,2313.TW,184000.0,260.0,0.047816471786298984
2026-04-02,2345.TW,30000.0,1590.0,0.04767654063976717
2026-04-02,2912.TW,203000.0,227.0,0.046058336880945724
2026-04-02,3017.TW,22000.0,2070.0,0.04551760295041923
2026-04-02,3081.TWO,29000.0,1825.0,0.052898970929972276
2026-04-02,3105.TWO,130000.0,376.0,0.04885596030339244
2026-04-02,3131.TWO,16000.0,3090.0,0.04941568488951968
2026-04-02,3211.TWO,132000.0,332.0,0.04380244689721502
2026-04-02,3264.TWO,293000.0,161.0,0.047149799823893855
2026-04-02,3293.TWO,60000.0,755.0,0.04527772098493612
2026-04-02,3491.TWO,32000.0,1495.0,0.047816471786298984
2026-04-02,3533.TW,22000.0,2045.0,0.04496787344618711
2026-04-02,4958.TW,221000.0,213.5,0.047160294659883736
2026-04-02,4991.TWO,117000.0,435.0,0.05086996930526101
2026-04-02,5871.TW,417000.0,107.5,0.044805453365391254
2026-04-02,6023.TWO,471000.0,97.6,0.04594699166863398
2026-04-02,6147.TWO,657000.0,84.0,0.05516085796284006
2026-04-02,6187.TWO,56000.0,895.0,0.050095350458388484
2026-04-02,6274.TWO,80000.0,621.0,0.04965556685500279
2026-04-07,1326.TW,1017000.0,45.6,0.04457036605934238
2026-04-07,2313.TW,184000.0,275.0,0.0486307449370078
2026-04-07,2345.TW,30000.0,1615.0,0.04656441881814285
2026-04-07,2891.TW,46000.0,55.8,0.0024669050613500324
2026-04-07,2912.TW,203000.0,231.0,0.04506801427531832
2026-04-07,3017.TW,22000.0,2030.0,0.04292191835744602
2026-04-07,3081.TWO,29000.0,2005.0,0.055882107991350176
2026-04-07,3105.TWO,130000.0,407.0,0.050850844162392946
2026-04-07,3131.TWO,16000.0,3150.0,0.04843852855385757
2026-04-07,3211.TWO,132000.0,357.0,0.04529002419785683
2026-04-07,3264.TWO,293000.0,156.0,0.04392913220515322
2026-04-07,3293.TWO,60000.0,775.0,0.04469030908242812
