date,symbol,issue
2010-07-09,,SIMULATED_DAY_ROLLBACK:ACTIVE_CAP:2059.TW
2010-07-12,,SIMULATED_DAY_ROLLBACK:ACTIVE_CAP:2059.TW
2010-08-03,,SIMULATED_DAY_ROLLBACK:OVERDUE_CAP:2337.TW
