date,symbol,issue
2016-07-11,8932.TWO,STALE_HELD_PRICES
2016-07-25,,SIMULATED_DAY_ROLLBACK:ACTIVE_CAP:3680.TWO
2016-07-26,,SIMULATED_DAY_ROLLBACK:ACTIVE_CAP:3131.TWO
2016-07-28,8932.TWO,STALE_HELD_PRICES
2016-08-01,4991.TWO,STALE_HELD_PRICES
