signal_date,symbol,shares,signal_nav,sizing_price,reason,target_shares,target_weight,odd_entitlement
2025-10-17,2059.TW,12000,1000000000.0,3760.0,BUY_CASH_CAP_CORRECTION,12000.0,0.047,0.0
2025-10-17,2313.TW,531000,1000000000.0,85.9000015258789,BUY_CASH_CAP_CORRECTION,531000.0,0.045655850811004636,0.0
2025-10-17,2330.TW,31000,1000000000.0,1450.0,BUY_CASH_CAP_CORRECTION,31000.0,0.045675,0.0
2025-10-17,2344.TW,1039000,1000000000.0,43.95000076293945,BUY_CASH_CAP_CORRECTION,1039000.0,0.04568602579307556,0.0
2025-10-17,2360.TW,69000,1000000000.0,662.0,BUY_CASH_CAP_CORRECTION,69000.0,0.046009,0.0
2025-10-17,2449.TW,261000,1000000000.0,175.00000534057617,BUY_CASH_CAP_CORRECTION,261000.0,0.04576250139656067,0.0
2025-10-17,2887.TW,2354000,1000000000.0,19.39999927520752,BUY_CASH_CAP_CORRECTION,2354000.0,0.0456772982934761,0.0
2025-10-17,3017.TW,39000,1000000000.0,1150.0,BUY_CASH_CAP_CORRECTION,39000.0,0.045425,0.0
2025-10-17,3260.TWO,242000,1000000000.0,188.0,BUY_CASH_CAP_CORRECTION,242000.0,0.04559,0.0
2025-10-17,3324.TWO,47000,1000000000.0,968.0,BUY_CASH_CAP_CORRECTION,47000.0,0.04598,0.0
2025-10-17,3443.TW,30000,1000000000.0,1495.0,BUY_CASH_CAP_CORRECTION,30000.0,0.0455975,0.0
2025-10-17,3711.TW,233000,1000000000.0,196.0,BUY_CASH_CAP_CORRECTION,233000.0,0.045766,0.0
2025-10-17,5289.TWO,110000,1000000000.0,412.999996342987,BUY_CASH_CAP_CORRECTION,110000.0,0.04563649959590006,0.0
2025-10-17,6139.TW,106000,1000000000.0,429.0,BUY_CASH_CAP_CORRECTION,106000.0,0.0456885,0.0
2025-10-17,6223.TWO,24000,1000000000.0,1850.0,BUY_CASH_CAP_CORRECTION,24000.0,0.045325,0.0
2025-10-17,6290.TWO,308000,1000000000.0,148.0,BUY_CASH_CAP_CORRECTION,308000.0,0.045658,0.0
2025-10-17,6548.TWO,1195000,1000000000.0,38.20000076293945,BUY_CASH_CAP_CORRECTION,1195000.0,0.04566810091209411,0.0
2025-10-17,6669.TW,12000,1000000000.0,3785.000075718713,BUY_CASH_CAP_CORRECTION,12000.0,0.04731250094648391,0.0
2025-10-17,8046.TW,162000,1000000000.0,280.5,BUY_CASH_CAP_CORRECTION,162000.0,0.04558125,0.0
2025-10-17,8210.TW,64000,1000000000.0,707.0,BUY_CASH_CAP_CORRECTION,64000.0,0.0456015,0.0
2025-10-21,3189.TW,5000,1006226782.4383756,150.0,BUY_CASH_CAP_CORRECTION,5000.0,0.0008198946941173527,0.0
2025-10-23,6548.TWO,-1195000,1006051216.8491195,37.0,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2025-10-27,3189.TW,41000,1037015925.3802018,148.5,BUY_CASH_CAP_CORRECTION,46000.0,0.00665876948559717,0.0
2025-10-27,6182.TWO,206000,1037015925.3802018,33.54999923706055,BUY_CASH_CAP_CORRECTION,206000.0,0.006680779603180114,0.0
2025-10-28,2313.TW,-531000,1049825138.6207173,86.0999984741211,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2025-10-29,2327.TW,82000,1068100719.9424459,247.5,BUY_CASH_CAP_CORRECTION,82000.0,0.019116876918779956,0.0
2025-10-29,3189.TW,101000,1068100719.9424459,139.0,BUY_CASH_CAP_CORRECTION,147000.0,0.019195287127139814,0.0
2025-10-29,6182.TWO,426000,1068100719.9424459,32.29999923706055,BUY_CASH_CAP_CORRECTION,632000.0,0.019127175121220447,0.0
2025-10-30,2887.TW,-2354000,1080480500.9699697,18.90000026702881,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2025-10-31,2408.TW,145000,1101987287.870715,132.5,BUY_WITH_SETTLED_CASH,145000.0,0.017494530301933736,0.0
2025-10-31,8299.TWO,18000,1101987287.870715,1065.0,BUY_WITH_SETTLED_CASH,18000.0,0.017879062868383554,0.0
2025-11-03,3189.TW,-147000,1114382084.7167406,139.0,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2025-11-03,6182.TWO,-632000,1114382084.7167406,31.049999237060547,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2025-11-04,2327.TW,24000,1086092361.8292794,238.0,BUY_CASH_CAP_CORRECTION,106000.0,0.023337794179224918,0.0
2025-11-04,2408.TW,47000,1086092361.8292794,131.5,BUY_CASH_CAP_CORRECTION,192000.0,0.02330717983999506,0.0
