total_return,max_drawdown,annualized_volatility,sharpe_zero_rf,economic_total_return,economic_max_drawdown,economic_annualized_volatility,economic_sharpe_zero_rf,transaction_costs,commission_cost,sell_tax_cost,turnover_two_way,slippage_cost,max_daily_volume_participation,trades_above_10pct_daily_volume,trades_above_100pct_daily_volume,trades,sessions,start,end,final_nav,raw_rule_breach_days,negative_cash_days,stale_held_price_days,infeasible_signal_days,active_share_status,certification,execution_price_bound_breaches,accounting_status,simulated_warning_days,disqualified,complete_period,rejected_trade_count,official_compliance,hard_breach_days,infeasible_executed_days,trade_days,costs,final_economic_nav,measured_hard_breach_days,cash_breach_days,holding_count_breach_days,whitelist_breach_days,active_cap_breach_days,overdue_passive_cap_days,cash_ratio_max,cash_ratio_min,average_stock_exposure,holdings_min,holdings_max,observed_rule_eligible,no_valid_plan_days,hold_without_envelope_days,unfilled_orders,status,measured_pass,episode_status,failure_reasons,episode_return,forensic_partial_return,episode_max_drawdown,episode_turnover,requested_sessions,observed_sessions,universe_interpretation,execution_mode,execution_assumption,canonical_execution_available,missing_execution_price_days,unfilled_days,cash_violation_days,weight_violation_days,holding_count_violation_days,odd_lot_issue_days,transaction_cost,alpha_status,compliance_status,canonical_status,submission_status,sizing_price_mode,canonical_sizing_available,day_1_invested_ratio,day_3_invested_ratio,day_5_invested_ratio,complete_episode,candidate,family,episode,split,run_started_at,path
-0.09833974899042908,0.13545687789267802,0.27033923025818674,-3.881298567949358,-0.09833974899042908,0.13545687789267802,0.27033923025818674,-3.881298567949358,4560573.784650414,2916000.189146732,1644573.595503682,2.1204532914395267,0.0,2.5604855106808424,31,2,52,24,2010-01-04,2010-02-04,901660251.009571,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,16,4560573.784650414,901660251.009571,0,0,0,0,0,0,0.10396993633440893,0.05046901087035713,0.9185495584184241,22,22,True,0,0,0,COMPLETE,True,PASS,,-0.09833974899042908,,0.13545687789267802,2.046315922208233,24,24,COMPETITION_UNIVERSE_STRESS_TEST,official_average,OFFICIAL_DAILY_AVERAGE,True,0,0,0,0,0,0,4560573.784650414,DESCRIPTIVE_COMPLETE,PASS_MEASURED,AVAILABLE,BLOCK_SUBMISSION,official_close,True,0.8970282663731599,0.9027944874019888,0.9019904158241121,True,M00,momentum,development_2010_01,development,2026-09-24T03:25:14.556004+00:00,outputs/v4/stage2_verified/runs/M00/development_2010_01
0.09962471368487669,0.009155636415520862,0.12697050277370014,7.929287886170366,0.09962471368487669,0.006660564166683813,0.1296529210955576,7.767779649794514,4005759.446742372,2644450.376175086,1361309.070567286,1.811365665925248,0.0,24.814893667352685,22,3,44,24,2010-07-01,2010-08-03,1099624713.6848767,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,12,4005759.446742372,1099624713.6848767,0,0,0,0,0,0,0.09007913462157331,0.043631933761799226,0.9365175101023923,22,22,True,0,0,0,COMPLETE,True,PASS,,0.09962471368487669,,0.006660564166683813,1.8557546499474291,24,24,COMPETITION_UNIVERSE_STRESS_TEST,official_average,OFFICIAL_DAILY_AVERAGE,True,0,0,0,0,0,0,4005759.446742372,DESCRIPTIVE_COMPLETE,PASS_MEASURED,AVAILABLE,BLOCK_SUBMISSION,official_close,True,0.9099208653784266,0.9119177568662036,0.9166637729570566,True,M00,momentum,development_2010_07,development,2026-09-24T03:25:15.939596+00:00,outputs/v4/stage2_verified/runs/M00/development_2010_07
-0.09128493542047966,0.09405937899694472,0.2224702501766975,-4.401067716722852,-0.09128493542047966,0.09405937899694472,0.2224702501766975,-4.401067716722852,4098737.850911718,2693409.927514239,1405327.9233974782,1.9213767776873627,0.0,2.3013490501748355,16,2,46,24,2011-01-03,2011-02-11,908715064.5795203,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,13,4098737.850911718,908715064.5795203,0,0,0,0,0,0,0.07988210229530636,0.04214629374055143,0.9390820782971976,22,22,True,0,0,0,COMPLETE,True,PASS,,-0.09128493542047966,,0.09405937899694472,1.8901122298345536,24,24,COMPETITION_UNIVERSE_STRESS_TEST,official_average,OFFICIAL_DAILY_AVERAGE,True,0,0,0,0,0,0,4098737.850911718,DESCRIPTIVE_COMPLETE,PASS_MEASURED,AVAILABLE,BLOCK_SUBMISSION,official_close,True,0.9238298705882948,0.920587641480479,0.9201178977046937,True,M00,momentum,development_2011_01,development,2026-09-24T03:25:17.282876+00:00,outputs/v4/stage2_verified/runs/M00/development_2011_01
0.035294150873291574,0.022903860330556025,0.1458439803495083,2.568645431705023,0.035294150873291574,0.02126422042988707,0.15725294274942173,2.392855168573127,1542179.0265189605,1421717.7608854214,120461.26563353915,0.9978487508693311,0.0,1.624981368821944,14,1,24,24,2011-07-01,2011-08-03,1035294150.8732915,0,0,0,21,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,21,2,1542179.0265189605,1035294150.8732915,0,0,0,0,0,0,0.08516498553341535,0.0779518320441643,0.9190873423311898,22,22,True,21,0,0,COMPLETE,False,FAIL_ROUND_LOT,FAIL_ROUND_LOT,0.035294150873291574,,0.02126422042988707,0.9976966743055586,24,24,COMPETITION_UNIVERSE_STRESS_TEST,official_average,OFFICIAL_DAILY_AVERAGE,True,0,0,0,0,0,22,1542179.0265189605,DESCRIPTIVE_COMPLETE,FAIL_MEASURED,AVAILABLE,BLOCK_SUBMISSION,official_close,True,0.9149176724128398,0.9189754313827267,0.9189795615827931,True,M00,momentum,development_2011_07,development,2026-09-24T03:25:18.636069+00:00,outputs/v4/stage2_verified/runs/M00/development_2011_07
0.16200617145330654,0.015655339772326915,0.19224011365156818,8.318014238285091,0.16200617145330654,0.015655339772326915,0.19224011365156818,8.318014238285091,5767805.787172676,3501125.3967930046,2266680.390379671,2.3657921703659954,0.0,17.508579685712565,42,12,58,24,2012-01-02,2012-02-13,1162006171.4533064,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,19,5767805.787172676,1162006171.4533064,0,0,0,0,0,0,0.10043673770772721,0.04048299393389885,0.935423111909073,22,22,True,0,0,0,COMPLETE,True,PASS,,0.16200617145330654,,0.015655339772326915,2.4569301030126347,24,24,COMPETITION_UNIVERSE_STRESS_TEST,official_average,OFFICIAL_DAILY_AVERAGE,True,0,0,0,0,0,0,5767805.787172676,DESCRIPTIVE_COMPLETE,PASS_MEASURED,AVAILABLE,BLOCK_SUBMISSION,official_close,True,0.8995632622922728,0.9016165921068513,0.9114801247588807,True,M00,momentum,development_2012_01,development,2026-09-24T03:25:19.783116+00:00,outputs/v4/stage2_verified/runs/M00/development_2012_01
0.013706644927663048,0.04824192118426385,0.1222836976040624,1.2277883569608241,0.013706644927663048,0.03664065993545518,0.12119690935220222,1.237737749273611,2490414.8074657926,1890097.8402600752,600316.9672057177,1.3240852217020225,0.0,2.32413137593386,22,6,32,24,2012-07-02,2012-08-03,1013706644.9276631,0,0,0,17,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,17,6,2490414.8074657926,1013706644.9276631,0,0,0,0,0,0,0.08878947091676836,0.07115693248421721,0.9249237192385935,22,22,True,17,0,0,COMPLETE,False,FAIL_ROUND_LOT,FAIL_ROUND_LOT,0.013706644927663048,,0.03664065993545518,1.3263844493053154,24,24,COMPETITION_UNIVERSE_STRESS_TEST,official_average,OFFICIAL_DAILY_AVERAGE,True,0,0,0,0,0,18,2490414.8074657926,DESCRIPTIVE_COMPLETE,FAIL_MEASURED,AVAILABLE,BLOCK_SUBMISSION,official_close,True,0.9112105290832316,0.9183040464663446,0.9197641677909367,True,M00,momentum,development_2012_07,development,2026-09-24T03:25:21.150166+00:00,outputs/v4/stage2_verified/runs/M00/development_2012_07
-0.0031174624742513757,0.04946255042042469,0.16146670115093945,-0.12500019234109058,-0.0031174624742513757,0.04946255042042469,0.16146670115093945,-0.12500019234109058,4681746.894640091,2973788.2095430936,1707958.6850969973,2.105671997592632,0.0,13.127630470085364,44,10,50,24,2013-01-02,2013-02-04,996882537.5257486,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,15,4681746.894640091,996882537.5257486,0,0,0,0,0,0,0.07746866716508,0.04723571308874723,0.9402682478423111,22,22,True,0,0,0,COMPLETE,True,PASS,,-0.0031174624742513757,,0.04946255042042469,2.0868689189776095,24,24,COMPETITION_UNIVERSE_STRESS_TEST,official_average,OFFICIAL_DAILY_AVERAGE,True,0,0,0,0,0,0,4681746.894640091,DESCRIPTIVE_COMPLETE,PASS_MEASURED,AVAILABLE,BLOCK_SUBMISSION,official_close,True,0.922715032554269,0.9225313328349201,0.9279014969079403,True,M00,momentum,development_2013_01,development,2026-09-24T03:25:22.375759+00:00,outputs/v4/stage2_verified/runs/M00/development_2013_01
0.10273480470857144,0.016398590785970724,0.13841990239599616,7.499411578494249,0.10273480470857144,0.01492695726490223,0.12748072117521267,8.132071278655127,2242763.6690353244,1764009.5759734393,478754.0930618849,1.2359325283602358,0.0,11.656414260210552,20,3,30,24,2013-07-01,2013-08-01,1102734804.7085714,0,0,0,11,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,11,5,2242763.6690353244,1102734804.7085714,0,0,0,0,0,0,0.09403987149007746,0.07241627098364205,0.9200590645345197,22,22,True,11,0,0,COMPLETE,False,FAIL_ROUND_LOT,FAIL_ROUND_LOT,0.10273480470857144,,0.01492695726490223,1.2379014568234663,24,24,COMPETITION_UNIVERSE_STRESS_TEST,official_average,OFFICIAL_DAILY_AVERAGE,True,0,0,0,0,0,12,2242763.6690353244,DESCRIPTIVE_COMPLETE,FAIL_MEASURED,AVAILABLE,BLOCK_SUBMISSION,official_close,True,0.9069934377662685,0.9064877572916772,0.9101981704017276,True,M00,momentum,development_2013_07,development,2026-09-24T03:25:23.770911+00:00,outputs/v4/stage2_verified/runs/M00/development_2013_07
0.023070101308516833,0.023318390028578606,0.10904500661232311,2.249562485195113,0.023070101308516833,0.023318390028578606,0.10904500661232311,2.249562485195113,5064069.296994818,3159645.3804011405,1904423.9165936783,2.2176885758772658,0.0,20.0036826863523,37,6,54,24,2014-01-02,2014-02-12,1023070101.3085167,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,17,5064069.296994818,1023070101.3085167,0,0,0,0,0,0,0.08449767541001066,0.04040715267548264,0.9435435669324501,22,22,True,0,0,0,COMPLETE,True,PASS,,0.023070101308516833,,0.023318390028578606,2.2172950037902743,24,24,COMPETITION_UNIVERSE_STRESS_TEST,official_average,OFFICIAL_DAILY_AVERAGE,True,0,0,0,0,0,0,5064069.296994818,DESCRIPTIVE_COMPLETE,PASS_MEASURED,AVAILABLE,BLOCK_SUBMISSION,official_close,True,0.9162561153579436,0.9155023245899894,0.9251195777992716,True,M00,momentum,development_2014_01,development,2026-09-24T03:25:25.071064+00:00,outputs/v4/stage2_verified/runs/M00/development_2014_01
-0.06472288898218548,0.08822241146799059,0.192173841100197,-3.558845685804471,-0.06472288898218548,0.0746212590085854,0.1720113605089872,-3.9962523732076787,4776573.597291486,3021726.585899136,1754847.0113923498,2.162960743076864,0.0,13.996240601503759,30,4,52,24,2014-07-01,2014-08-04,935277111.0178145,0,0,0,4,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,4,16,4776573.597291486,935277111.0178145,0,0,0,0,0,0,0.08335732935229234,0.041968245123712736,0.9390465158105193,22,22,True,4,0,0,COMPLETE,False,FAIL_ROUND_LOT,FAIL_ROUND_LOT,-0.06472288898218548,,0.0746212590085854,2.120509884841499,24,24,COMPETITION_UNIVERSE_STRESS_TEST,official_average,OFFICIAL_DAILY_AVERAGE,True,0,0,0,0,0,5,4776573.597291486,DESCRIPTIVE_COMPLETE,FAIL_MEASURED,AVAILABLE,BLOCK_SUBMISSION,official_close,True,0.9175190692151493,0.9202241442900027,0.9237195260935516,True,M00,momentum,development_2014_07,development,2026-09-24T03:25:26.473806+00:00,outputs/v4/stage2_verified/runs/M00/development_2014_07
