date,proposed_nav,proposed_cash,proposed_holdings,warning_reasons,warning_today,cumulative_warnings,rolled_back,rejected_fills,disqualified,active_caps,passive_caps,overdue_caps,settled_nav,settled_cash,settled_holdings,stale_count,active_share_status,submission_status
2025-10-27,994641117.2923887,69369715.27997531,20,,False,0,False,0,False,,,,994641117.2923887,69369715.27997531,20,0,UNKNOWN,BLOCK_SUBMISSION
2025-10-28,993938429.4147764,68640728.20968775,21,,False,0,False,0,False,,,,993938429.4147764,68640728.20968775,21,0,UNKNOWN,BLOCK_SUBMISSION
2025-10-29,1004124158.8520073,113068605.64516507,20,,False,0,False,0,False,,,,1004124158.8520073,113068605.64516507,20,0,UNKNOWN,BLOCK_SUBMISSION
2025-10-30,1007786447.8686652,109341597.81604022,20,,False,0,False,0,False,,,,1007786447.8686652,109341597.81604022,20,0,UNKNOWN,BLOCK_SUBMISSION
2025-10-31,1012404769.1294185,108590771.73093067,21,,False,0,False,0,False,,,,1012404769.1294185,108590771.73093067,21,0,UNKNOWN,BLOCK_SUBMISSION
2025-11-03,1022023644.9968724,152379293.16573623,20,,False,0,False,0,False,,,,1022023644.9968724,152379293.16573623,20,0,UNKNOWN,BLOCK_SUBMISSION
2025-11-04,1000401069.7224891,106793222.77884242,23,,False,0,False,0,False,,,,1000401069.7224891,106793222.77884242,23,0,UNKNOWN,BLOCK_SUBMISSION
2025-11-05,995506505.4923463,195931106.2103992,20,,False,0,False,0,False,,,,995506505.4923463,195931106.2103992,20,0,UNKNOWN,BLOCK_SUBMISSION
2025-11-06,1016367586.0189795,97268530.42593843,25,,False,0,False,0,False,,,,1016367586.0189795,97268530.42593843,25,0,UNKNOWN,BLOCK_SUBMISSION
2025-11-07,1007114226.0863006,172435476.8950728,23,,False,0,False,0,False,,,,1007114226.0863006,172435476.8950728,23,0,UNKNOWN,BLOCK_SUBMISSION
2025-11-10,1040464695.0457748,99699644.4459727,24,,False,0,False,0,False,,,,1040464695.0457748,99699644.4459727,24,0,UNKNOWN,BLOCK_SUBMISSION
2025-11-11,1055530326.677117,209665825.3753487,21,,False,0,False,0,False,,,,1055530326.677117,209665825.3753487,21,0,UNKNOWN,BLOCK_SUBMISSION
2025-11-12,1067209542.8624496,100944240.23231287,21,,False,0,False,0,False,,,,1067209542.8624496,100944240.23231287,21,0,UNKNOWN,BLOCK_SUBMISSION
2025-11-13,1087537551.534226,134834952.28354132,20,,False,0,False,0,False,,,,1087537551.534226,134834952.28354132,20,0,UNKNOWN,BLOCK_SUBMISSION
2025-11-14,1060530035.8054905,117236535.33799098,21,,False,0,False,0,False,,,,1060530035.8054905,117236535.33799098,21,0,UNKNOWN,BLOCK_SUBMISSION
2025-11-17,1079245196.5667815,168264594.5696089,20,,False,0,False,0,False,,,,1079245196.5667815,168264594.5696089,20,0,UNKNOWN,BLOCK_SUBMISSION
2025-11-18,1053067545.3572638,112458644.46883015,27,,False,0,False,0,False,,,,1053067545.3572638,112458644.46883015,27,0,UNKNOWN,BLOCK_SUBMISSION
2025-11-19,1043561292.6027007,208264139.1958541,24,,False,0,False,0,False,,,,1043561292.6027007,208264139.1958541,24,0,UNKNOWN,BLOCK_SUBMISSION
2025-11-20,1071246647.1532938,102940197.64252041,28,,False,0,False,0,False,,,,1071246647.1532938,102940197.64252041,28,0,UNKNOWN,BLOCK_SUBMISSION
2025-11-21,1014291471.8361253,189336471.33955815,25,,False,0,False,0,False,,,,1014291471.8361253,189336471.33955815,25,0,UNKNOWN,BLOCK_SUBMISSION
2025-11-24,1017362362.0821327,98028064.42681928,27,,False,0,False,0,False,,,,1017362362.0821327,98028064.42681928,27,0,UNKNOWN,BLOCK_SUBMISSION
2025-11-25,1031836087.9591595,191906987.9537902,24,,False,0,False,0,False,,,,1031836087.9591595,191906987.9537902,24,0,UNKNOWN,BLOCK_SUBMISSION
2025-11-26,1028616349.1743307,103467449.30841762,28,,False,0,False,0,False,,,,1028616349.1743307,103467449.30841762,28,0,UNKNOWN,BLOCK_SUBMISSION
2025-11-27,1051776125.2870922,206883824.55371693,24,,False,0,False,0,False,,,,1051776125.2870922,206883824.55371693,24,0,UNKNOWN,BLOCK_SUBMISSION
