date,signal_date,symbol,trade_symbol,shares,price,notional,fee,tax,slippage_cost,volume_participation,execution_volume,rejection
2012-01-02,2011-12-30,1590.TW,1590.TW,379000,121.7015065913371,46124870.99811676,65727.9411723164,0.0,0.0,0.7137476459510358,531000.0,ACTIVE_CAP:2408.TW
2012-01-02,2011-12-30,1815.TWO,1815.TWO,1000,14.811321584718817,14811.321584718817,21.106133258224315,0.0,0.0,0.00122194714834194,818366.0,ACTIVE_CAP:2408.TW
2012-01-02,2011-12-30,2313.TW,2313.TW,1000,9.156348571197608,9156.348571197608,13.047796713956592,0.0,0.0,0.00040418738126995677,2474100.0,ACTIVE_CAP:2408.TW
2012-01-02,2011-12-30,2344.TW,2344.TW,22729000,4.147432239239179,94266987.3656673,134330.4569960759,0.0,0.0,1.8266379245844215,12443079.0,ACTIVE_CAP:2408.TW
2012-01-02,2011-12-30,2408.TW,2408.TW,42054000,2.3592328470418242,99215178.14949688,141381.62886303305,0.0,0.0,15.533207429670442,2707361.0,ACTIVE_CAP:2408.TW
2012-01-02,2011-12-30,2449.TW,2449.TW,1000,9.885971741265248,9885.971741265248,14.08750973130298,0.0,0.0,0.000538384673695817,1857408.0,ACTIVE_CAP:2408.TW
2012-01-02,2011-12-30,2454.TW,2454.TW,1000,275.6328181143379,275632.8181143379,392.77676581293156,0.0,0.0,0.00018768222771297006,5328155.0,ACTIVE_CAP:2408.TW
2012-01-02,2011-12-30,2609.TW,2609.TW,1000,11.918853976794184,11918.853976794184,16.984366916931712,0.0,0.0,0.00011383100171395339,8784953.0,ACTIVE_CAP:2408.TW
2012-01-02,2011-12-30,2887.TW,2887.TW,1000,10.2979217068988,10297.9217068988,14.67453843233079,0.0,0.0,7.334358285455865e-05,13634458.0,ACTIVE_CAP:2408.TW
2012-01-02,2011-12-30,3008.TW,3008.TW,1000,562.1866759195003,562186.6759195003,801.1160131852879,0.0,0.0,0.0009252833680314596,1080750.0,ACTIVE_CAP:2408.TW
2012-01-02,2011-12-30,3189.TW,3189.TW,1186000,78.87030238741646,93540178.63147593,133294.7545498532,0.0,0.0,0.4883791700107188,2428441.0,ACTIVE_CAP:2408.TW
2012-01-02,2011-12-30,3260.TWO,3260.TWO,1000,31.717271132603233,31717.271132603233,45.19711136395961,0.0,0.0,0.0005267677007116632,1898370.0,ACTIVE_CAP:2408.TW
2012-01-02,2011-12-30,3443.TW,3443.TW,1000,94.2186190595418,94218.6190595418,134.26153215984706,0.0,0.0,0.00041453251510141953,2412356.0,ACTIVE_CAP:2408.TW
2012-01-02,2011-12-30,3481.TW,3481.TW,7824000,12.245962171146628,95812408.02705121,136532.68143854797,0.0,0.0,0.32168595014410495,24321858.0,ACTIVE_CAP:2408.TW
2012-01-02,2011-12-30,3533.TW,3533.TW,1000,71.84372384937238,71843.72384937239,102.37730648535565,0.0,0.0,0.0020920502092050207,478000.0,ACTIVE_CAP:2408.TW
2012-01-02,2011-12-30,3653.TW,3653.TW,1000,65.90188425660514,65901.88425660515,93.91018506566233,0.0,0.0,0.003796608110314245,263393.0,ACTIVE_CAP:2408.TW
2012-01-02,2011-12-30,4123.TWO,4123.TWO,1000,30.016111850865514,30016.111850865513,42.772959387483354,0.0,0.0,0.006657789613848202,150200.0,ACTIVE_CAP:2408.TW
2012-01-02,2011-12-30,5483.TWO,5483.TWO,2047000,46.99415943928982,96197044.37222625,137080.78823042242,0.0,0.0,0.29894300937033724,6847459.0,ACTIVE_CAP:2408.TW
2012-01-02,2011-12-30,6147.TWO,6147.TWO,3235000,29.15912324252574,94329763.68957077,134419.91325763834,0.0,0.0,0.6775123088383836,4774821.0,ACTIVE_CAP:2408.TW
2012-01-02,2011-12-30,6182.TWO,6182.TWO,5145000,18.632222277098105,95862783.61566976,136604.4666523294,0.0,0.0,3.4808600058318784,1478083.0,ACTIVE_CAP:2408.TW
2012-01-02,2011-12-30,6223.TWO,6223.TWO,1443000,64.75247533214535,93437821.90428574,133148.8962136072,0.0,0.0,3.083214748150712,468018.0,ACTIVE_CAP:2408.TW
2012-01-02,2011-12-30,8069.TWO,8069.TWO,2416000,38.058257254982514,91948749.52803776,131026.96807745381,0.0,0.0,0.19057548986222797,12677391.0,ACTIVE_CAP:2408.TW
2012-01-03,2012-01-02,1590.TW,1590.TW,1000,122.89303482587064,122893.03482587064,175.12257462686566,0.0,0.0,0.004975124378109453,201000.0,ACTIVE_CAP:6147.TWO
2012-01-03,2012-01-02,1815.TWO,1815.TWO,1000,14.955360463136387,14955.360463136387,21.311388659969353,0.0,0.0,0.0013621658436914694,734125.0,ACTIVE_CAP:6147.TWO
2012-01-03,2012-01-02,2313.TW,2313.TW,1000,9.283895319874624,9283.895319874624,13.22955083082134,0.0,0.0,0.0002272611576137942,4400224.0,ACTIVE_CAP:6147.TWO
2012-01-03,2012-01-02,2344.TW,2344.TW,23456000,4.17580865054609,97947767.70720908,139575.56898277294,0.0,0.0,1.6936851667737616,13849091.0,ACTIVE_CAP:6147.TWO
2012-01-03,2012-01-02,2408.TW,2408.TW,39945000,2.3920941869785466,95552202.29885805,136161.8882758727,0.0,0.0,9.259083266151183,4314142.0,ACTIVE_CAP:6147.TWO
2012-01-03,2012-01-02,2449.TW,2449.TW,1000,10.069140377501453,10069.140377501453,14.348525037939572,0.0,0.0,0.00027216335026552255,3674264.0,ACTIVE_CAP:6147.TWO
2012-01-03,2012-01-02,2454.TW,2454.TW,349000,279.4906950057667,97542252.55701259,138997.70989374295,0.0,0.0,0.05083581953021876,6865238.0,ACTIVE_CAP:6147.TWO
2012-01-03,2012-01-02,2609.TW,2609.TW,1000,12.42705032025555,12427.05032025555,17.70854670636416,0.0,0.0,3.287268402901027e-05,30420394.0,ACTIVE_CAP:6147.TWO
2012-01-03,2012-01-02,2881.TW,2881.TW,1534000,32.05586211929153,49173692.49099321,70072.51179966533,0.0,0.0,0.048479928282573886,31641961.0,ACTIVE_CAP:6147.TWO
2012-01-03,2012-01-02,3008.TW,3008.TW,1000,579.0418843105798,579041.8843105799,825.1346851425764,0.0,0.0,0.00039622649733002776,2523809.0,ACTIVE_CAP:6147.TWO
2012-01-03,2012-01-02,3189.TW,3189.TW,1231000,79.4897912256108,97851932.99872689,139439.0045231858,0.0,0.0,0.44022143388453394,2796320.0,ACTIVE_CAP:6147.TWO
2012-01-03,2012-01-02,3260.TWO,3260.TWO,1000,31.3482368029603,31348.236802960302,44.671237444218434,0.0,0.0,0.0005256214159189702,1902510.0,ACTIVE_CAP:6147.TWO
2012-01-03,2012-01-02,3443.TW,3443.TW,1000,93.86072760587824,93860.72760587824,133.7515368383765,0.0,0.0,0.00063711067759269,1569586.0,ACTIVE_CAP:6147.TWO
2012-01-03,2012-01-02,3481.TW,3481.TW,7857000,12.413895201365833,97535974.59713134,138988.76380091216,0.0,0.0,0.37633773047033736,20877524.0,ACTIVE_CAP:6147.TWO
2012-01-03,2012-01-02,3529.TWO,3529.TWO,1000,63.155307379187974,63155.30737918797,89.99631301534286,0.0,0.0,0.001043732387015969,958100.0,ACTIVE_CAP:6147.TWO
2012-01-03,2012-01-02,3653.TW,3653.TW,1000,66.3293678314217,66329.36783142171,94.51934915977594,0.0,0.0,0.004103658411473829,243685.0,ACTIVE_CAP:6147.TWO
2012-01-03,2012-01-02,4123.TWO,4123.TWO,1000,30.385764368758444,30385.764368758446,43.299714225480784,0.0,0.0,0.007808046973210591,128073.0,ACTIVE_CAP:6147.TWO
