date,symbol,open,high,low,close,adj_close,volume,dividend,split_ratio,split,future_split_factor,vendor_repaired,valid_price,tradable,action_neutral_return,quality_flags,valid_for_research,signal_price,return20,return50,return1,ema20,ema50,ema100,ema200,volume_ratio,volatility_ratio,macd_hist,signal_history_valid_sessions,ready,trend,long_trend,signal_available,signal_history_reset,signal_history_segment,score,entry_ok,exit,plan_reason
2010-10-19,3324.TWO,23.225177764892578,23.695323944091797,22.943090438842773,25.0,16.366483688354492,1467631.0,0.0,1.0,1.0,1.0,False,True,True,-0.0039840389530361175,,True,23.507265090942347,0.2953367118696013,0.4749262017934641,-0.00398403895303634,21.459390982624836,19.64542728316803,19.460248531351017,18.702116469506453,2.5929465734221244,0.8994517372429768,0.4152566564588773,444.0,True,1.0,1.0,True,False,0,0.9999999999999999,False,False,BUY_CASH_CAP_CORRECTION
2010-10-19,1326.TW,81.59999603271484,81.59999603271484,79.9999959564209,81.0,42.462223052978516,8218000.0,0.0,1.0,1.0,1.03,False,True,True,-0.0061349515790362075,,True,90.22686697364087,0.06578949001027001,0.11416777992243987,-0.0061349515790360964,87.73859221051265,85.09595012218308,81.28909496832021,77.35570541260495,1.9573660714285714,1.6026849750262138,0.48453899853931204,446.0,True,1.0,1.0,True,False,0,0.9742770514883345,True,False,BUY_CASH_CAP_CORRECTION
2010-10-19,1802.TW,36.25501399517059,36.60362105846405,35.856608741760255,36.35,26.01372718811035,5506934.319269247,0.0,1.0,1.0,1.1495,False,True,True,-0.0027434587098230656,,True,39.02594986192721,0.08345753585864046,0.13949844417484947,-0.0027434587098229546,38.253191306319856,36.45167155458264,34.08758901664504,31.974724757635524,1.2177075766223326,1.1523847184411051,0.05185376575223,446.0,True,1.0,1.0,True,False,0,0.9572260516032639,True,False,BUY_CASH_CAP_CORRECTION
2010-10-19,1301.TW,79.99999572753906,79.99999572753906,79.00000183105469,79.5,41.047019958496094,15134000.0,0.0,1.0,1.0,1.04,False,True,True,-0.0062499621868112865,,True,93.01119073250645,0.02448448812002635,0.10724235106849878,-0.0062499621868111754,92.37832749141951,89.54047574785537,83.53370060769822,79.05697865548377,1.588289359861592,1.9269993800229064,0.10670683333075992,446.0,True,1.0,1.0,True,False,0,0.9362532323870818,True,False,BUY_CASH_CAP_CORRECTION
2010-10-19,2891.TW,19.87837882291953,19.927219669727517,19.634171707158682,20.3,6.805100917816162,32765353.000964247,0.0,1.0,1.0,1.510851691374824,False,True,True,0.0024691167377153267,,True,22.503924099670186,0.014999957592445767,0.07407404805916462,0.0024691167377151046,22.291345674029177,21.822781848512825,20.485897762566456,19.692927593452264,1.2325029196904846,1.2962289947036953,0.008616834441430965,446.0,True,1.0,1.0,True,False,0,0.8954403229513849,True,False,BUY_CASH_CAP_CORRECTION
2010-10-19,3443.TW,117.0,120.5,115.0,119.5,85.16991165706837,2976000.0,0.0,1.0,1.0,1.0,True,True,True,0.030172413793103425,,True,129.0952127373747,0.11162790697674407,0.10648148148148118,0.030172413793103425,120.96490958057336,119.62270557675208,127.31907099019172,136.17990424186792,2.398849645007639,0.7453874918766614,1.4958600786790883,446.0,True,1.0,0.0,True,False,0,0.8907545971727387,True,False,BUY_CASH_CAP_CORRECTION
2010-10-19,3045.TW,66.29999771118165,66.29999771118165,65.5999969482422,66.2,34.68831253051758,4676000.0,0.0,1.0,1.0,0.9,False,True,True,-0.0015082381410984613,,True,78.14461203766075,0.03437497451901517,0.04416408705278907,-0.0015082381410985723,77.38689558420009,76.17795717864297,73.37055476494672,70.13180188006721,0.8762846547766202,1.3383100678306108,0.13791952461574664,446.0,True,1.0,1.0,True,False,0,0.8598560510286173,True,False,BUY_CASH_CAP_CORRECTION
2010-10-19,2382.TW,51.0,51.400001525878906,50.5,51.4,21.32123374938965,16594000.0,0.0,1.0,1.0,1.0,False,True,True,0.007843167174096166,,True,58.24670202096418,0.036290385224446275,0.04897962297712044,0.007843167174096166,56.87700928314309,56.58161082835171,59.32939927281583,61.144635892550504,1.3851058425805094,1.3303790879050241,0.26079714914918056,446.0,True,1.0,0.0,True,False,0,0.8421176876221124,True,False,BUY_CASH_CAP_CORRECTION
2010-10-19,1402.TW,44.80000026020121,45.149998618160815,43.949997499164944,44.1,19.352283506809957,13448999.517449247,0.0,1.0,1.0,1.1258355672,True,True,True,-0.015625022468201633,,True,48.648676334173395,0.01965314337389934,0.1713146810470445,-0.01562502246820152,48.34669660377889,46.101079560371524,41.745696908132345,39.567843267282626,1.2468227186276453,1.5711876860212937,-0.01276312832575055,446.0,True,1.0,1.0,True,False,0,0.8306133490403401,True,False,BUY_CASH_CAP_CORRECTION
2010-10-19,1216.TW,40.849998241806944,41.10000026390988,40.499998949962816,40.7,17.473770595975882,9163999.3131033,0.0,1.0,1.0,1.3253626048,True,True,True,-0.004890027383831819,,True,48.370213515477424,0.030379750561919883,0.08823525038185864,-0.004890027383831819,48.302239400993855,47.16347377449276,43.42120944693281,41.02682965973255,0.9602853213637397,1.1463599057746967,-0.0687805318522473,446.0,True,1.0,1.0,True,False,0,0.8006586742903115,True,False,BUY_CASH_CAP_CORRECTION
2010-10-19,1504.TW,18.950000762939453,19.200000762939453,18.450000762939453,18.5,10.248695373535156,19756000.0,0.0,1.0,1.0,1.0,False,True,True,-0.02631578947368418,,True,19.959667593637274,0.010929003894952327,0.16719240093069,-0.02631578947368407,19.760490101828122,18.894798563128123,17.000342704554736,15.793195062146115,1.07231647720044,1.0948855022334305,-0.013173821703683641,446.0,True,1.0,1.0,True,False,0,0.7999497902539937,True,False,BUY_CASH_CAP_CORRECTION
2010-10-19,3231.TW,56.39999895340652,56.39999895340652,55.50000085701688,55.6,17.486214282210714,6126999.6605367595,0.0,1.0,1.0,1.328467023170511,True,True,True,-0.015929169884805416,,True,68.50456815943112,0.001801818254035803,0.0966470319122148,-0.015929169884805416,68.02032486985902,66.80308364191427,64.28257441491633,62.91413895937581,0.7853445098715043,0.8129368539575181,0.09084044994494378,446.0,True,1.0,1.0,True,False,0,0.7953042179059878,False,False,BUY_CASH_CAP_CORRECTION
2010-10-19,2345.TW,21.499998819160464,22.199998826656344,21.449998959732056,22.1,10.952792167663574,14056999.411043419,0.0,1.0,1.0,1.03573,False,True,True,0.032710282099308596,,True,27.02359845608427,0.04245280469497681,0.3076922627333134,0.032710282099308596,26.96512362332347,25.271932603620428,21.63522212710941,19.071000951713025,0.738441850061389,0.9093519642920361,-0.23322076097539846,446.0,True,1.0,1.0,True,False,0,0.7815488305941845,False,False,BUY_CASH_CAP_CORRECTION
2010-10-19,4904.TW,43.54999923706055,44.5,43.0,44.0,21.448694229125977,3585000.0,0.0,1.0,1.0,1.0,False,True,True,0.010332968331179915,,True,50.38782669954205,0.010332968331180137,0.06280189319548346,0.010332968331179915,50.18292230105617,49.503518151206585,47.03189469269379,44.736200609839784,1.1300932354691529,1.2954455639228817,-0.04717955176656352,446.0,True,1.0,1.0,True,False,0,0.7806663745546488,True,False,BUY_CASH_CAP_CORRECTION
2010-10-19,6290.TWO,44.5,44.900001525878906,43.70000076293945,44.85,21.008223480651758,651000.0,0.0,1.0,1.0,1.0,True,True,True,0.0033556534367220614,,True,48.787907426887934,0.02631573663854292,0.09926468903905628,0.0033556534367220614,48.07552387146676,47.80108667759294,48.74448743068334,48.27113607537656,0.42661137031277,0.8328790632916147,0.03764101191882774,445.0,True,1.0,1.0,True,False,0,0.7706178169175956,False,False,BUY_CASH_CAP_CORRECTION
2010-10-19,2412.TW,71.5,71.5,71.0,71.2,46.36097717285156,12584000.0,0.0,1.0,1.0,0.8,False,True,True,-0.0028011204481792618,,True,67.06446641700009,0.02005730659025784,0.057949479940564874,-0.0028011204481791507,66.63656129076327,65.38486716524305,61.66149203632781,59.14154977734296,0.8214759262671141,0.7120507279035517,-0.02431261242193783,446.0,True,1.0,1.0,True,False,0,0.7451532582461785,True,False,BUY_CASH_CAP_CORRECTION
