episode_id,execution_mode,date,symbol,side,shares,open_price,official_average_price,official_minus_open,relative_difference
development_2010,open_proxy,2010-01-14,1303.TW,BUY,16000,64.39999862670898,64.22085718841883,-0.17914143829014506,-0.0027816994116495186
development_2010,open_proxy,2010-01-14,2303.TW,BUY,91000,17.850000381469727,17.64564769587706,-0.20435268559266717,-0.01144832948041885
development_2010,open_proxy,2010-01-14,2408.TW,BUY,22000,30.80834935876465,32.001619588839965,1.1932702300753135,0.03873204033684585
development_2010,open_proxy,2010-01-14,2883.TW,BUY,139000,10.09999959309305,10.114269362382249,0.014269769289198209,0.0014128485013955583
development_2010,open_proxy,2010-01-14,3044.TW,BUY,179000,115.99999649047852,114.11782432856918,-1.8821721619093381,-0.016225622576323318
development_2010,open_proxy,2010-01-14,3481.TW,BUY,31000,52.64907181243897,54.03274531488693,1.3836735024479623,0.026281061656267424
development_2010,open_proxy,2010-01-14,6223.TWO,BUY,208000,103.0,105.10195289407471,2.1019528940747136,0.020407309651210737
development_2010,open_proxy,2010-01-14,8046.TW,BUY,145000,140.9999998474121,142.82074330576333,1.8207434583512168,0.012913074186678086
development_2010,open_proxy,2010-01-14,8932.TWO,BUY,1858000,11.278001969343306,11.162155388471175,-0.11584658087213029,-0.010271906423410138
development_2010,open_proxy,2010-01-15,3260.TWO,SELL,-444000,95.89468996134187,96.91121436679671,1.0165244054548452,0.01060042433908115
development_2010,open_proxy,2010-01-15,8299.TWO,SELL,-166000,264.0,259.34817133996387,-4.651828660036131,-0.017620563106197418
development_2010,open_proxy,2010-01-18,1303.TW,BUY,34000,63.500001182556154,64.14165323432373,0.6416520517675721,0.010104756532568926
development_2010,open_proxy,2010-01-18,1802.TW,BUY,763000,29.681304446153643,30.68410576633988,1.0028013201862365,0.03378562158565068
development_2010,open_proxy,2010-01-18,2303.TW,BUY,105000,17.799999237060547,17.782931698355636,-0.017067538704910845,-0.0009588505301380001
development_2010,open_proxy,2010-01-18,2324.TW,BUY,471000,47.99999781578064,48.30368504469139,0.3036872289107535,0.006326817556873143
development_2010,open_proxy,2010-01-18,2356.TW,BUY,1124000,19.949998698234555,20.00278306485437,0.05278436661981445,0.002645833085918259
development_2010,open_proxy,2010-01-18,2408.TW,BUY,26000,31.963661657958987,33.63174574106615,1.6680840831071606,0.05218688962976814
development_2010,open_proxy,2010-01-18,2883.TW,BUY,193000,10.000000391660965,10.086301701172792,0.08630130951182657,0.008630130613174192
development_2010,open_proxy,2010-01-18,3044.TW,BUY,19000,113.49999824523927,114.99550375647922,1.495505511239955,0.013176260214635693
development_2010,open_proxy,2010-01-18,3324.TWO,BUY,5000,21.966840744018555,24.444348342395497,2.477507598376942,0.11278397413845465
development_2010,open_proxy,2010-01-18,3481.TW,BUY,14000,55.69976224060059,56.72381855197887,1.0240563113782812,0.018385290532386245
development_2010,open_proxy,2010-01-18,8046.TW,BUY,17000,137.99999282836913,140.5777976471714,2.5778048188022638,0.018679746034539813
development_2010,open_proxy,2010-01-18,8932.TWO,BUY,168000,11.178193680708414,11.82359505735481,0.6454013766463955,0.05773753748427568
development_2010,open_proxy,2010-01-19,2337.TW,SELL,-2480000,17.750000248936466,18.088161146165163,0.3381608972286969,0.019051317886542574
development_2010,open_proxy,2010-01-19,2885.TW,SELL,-1931000,22.9999998389087,22.626750163055096,-0.3732496758536037,-0.016228246889905762
development_2010,open_proxy,2010-01-20,1303.TW,BUY,120000,64.39999862670898,64.21204813091472,-0.18795049579425438,-0.0029184860217730257
development_2010,open_proxy,2010-01-20,1802.TW,BUY,260000,29.731103864068988,29.04085683699295,-0.6902470270760368,-0.023216326922533947
development_2010,open_proxy,2010-01-20,2303.TW,BUY,461000,17.799999237060547,17.889269287289974,0.0892700502294268,0.005015171576162825
development_2010,open_proxy,2010-01-20,2324.TW,BUY,164000,47.49999775749207,46.43481314306558,-1.0651846144264852,-0.022424940309780927
development_2010,open_proxy,2010-01-20,2356.TW,BUY,370000,20.349999425411223,20.00560530085651,-0.3443941245547144,-0.016923544682004632
development_2010,open_proxy,2010-01-20,2883.TW,BUY,787000,10.09999959309305,9.931525309416392,-0.16847428367665884,-0.016680622818229685
development_2010,open_proxy,2010-01-20,3044.TW,BUY,76000,112.0000009918213,111.0351624830048,-0.9648385088164986,-0.008614629466717205
development_2010,open_proxy,2010-01-20,3324.TWO,BUY,250000,24.25505256652832,26.324264970362304,2.0692124038339834,0.08531057181419888
development_2010,open_proxy,2010-01-20,3481.TW,BUY,157000,54.32203070709229,54.34041781491555,0.018387107823258475,0.00033848344003195585
development_2010,open_proxy,2010-01-20,6223.TWO,BUY,45000,120.0,113.79379518621636,-6.206204813783643,-0.051718373448197075
development_2010,open_proxy,2010-01-20,8046.TW,BUY,59000,138.49999923706056,133.8085364619678,-4.691462775092759,-0.033873377624087375
development_2010,open_proxy,2010-01-20,8932.TWO,BUY,494000,12.27605114131616,12.06980198019802,-0.20624916111813896,-0.01680093694168383
development_2010,open_proxy,2010-01-21,1605.TW,SELL,-3863000,12.090069770812988,12.161280869145171,0.0712110983321832,0.005890048583846674
development_2010,open_proxy,2010-01-21,2408.TW,SELL,-694000,29.653037059570316,30.042912196059103,0.38987513648878647,0.013147899006282548
development_2010,open_proxy,2010-01-21,2883.TW,SELL,-3018000,9.799998778858699,9.770239202552784,-0.029759576305915303,-0.0030366918381781183
development_2010,open_proxy,2010-01-22,2059.TW,BUY,125000,188.49999389648437,191.2905474464588,2.790553549974419,0.014803998091940773
development_2010,open_proxy,2010-01-22,2449.TW,BUY,1413000,16.399999523162844,16.60629290730796,0.20629338414511622,0.012578865252633298
development_2010,open_proxy,2010-01-22,3189.TW,BUY,270000,87.9000015258789,87.49869273445304,-0.40130879142586195,-0.004565515181563562
development_2010,open_proxy,2010-01-22,6239.TW,BUY,207000,112.50000076293946,111.32793723097274,-1.172063531966728,-0.010418342435717043
development_2010,open_proxy,2010-01-25,2301.TW,SELL,-944000,43.99999967859189,43.60392938641368,-0.39607029217820866,-0.009001597615258983
development_2010,open_proxy,2010-01-25,2345.TW,SELL,-2918000,13.849998596134187,14.093032786485027,0.24303419035084062,0.017547596749841965
development_2010,open_proxy,2010-01-26,1815.TWO,BUY,1732000,16.77587054232637,16.687784064113565,-0.08808647821280502,-0.00525078433280457
development_2010,open_proxy,2010-01-26,2059.TW,BUY,32000,184.49999313354493,179.90557807880012,-4.594415054744815,-0.024901979543269004
development_2010,open_proxy,2010-01-26,2324.TW,BUY,12000,45.000001356010436,43.83568750029888,-1.1643138557115549,-0.025873640458369485
development_2010,open_proxy,2010-01-26,2337.TW,BUY,1600000,18.149999683684044,17.559897037478404,-0.59010264620564,-0.03251254305729345
development_2010,open_proxy,2010-01-26,2449.TW,BUY,386000,16.299999904632568,15.486489747504905,-0.8135101571276628,-0.04990859888879251
development_2010,open_proxy,2010-01-26,3189.TW,BUY,54000,90.0,86.4104879243731,-3.5895120756268994,-0.039883467506965586
development_2010,open_proxy,2010-01-26,3324.TWO,BUY,152000,20.273563385009766,21.628171478565175,1.3546080935554095,0.06681647758859222
development_2010,open_proxy,2010-01-26,6223.TWO,BUY,22000,106.0,100.0173397600195,-5.982660239980504,-0.05644019094321229
development_2010,open_proxy,2010-01-26,6239.TW,BUY,53000,112.00000228881837,109.3783813834222,-2.6216209053961705,-0.023407329034116464
development_2010,open_proxy,2010-01-26,8932.TWO,BUY,45000,11.327902991959265,11.001041666666667,-0.32686132529259737,-0.028854530756893704
development_2010,open_proxy,2010-01-27,2356.TW,SELL,-1494000,18.1000002579689,18.127949992294305,0.027949734325403597,0.001544184194864684
development_2010,open_proxy,2010-01-27,3044.TW,SELL,-274000,97.49999931335451,100.36860403436252,2.868604721008012,0.02942158708933551
development_2010,open_proxy,2010-01-27,8046.TW,SELL,-221000,131.99999450683595,130.52474504540118,-1.475249461434771,-0.011176132748690115
development_2010,open_proxy,2010-01-28,1303.TW,BUY,8000,61.50000129699707,61.582758129033856,0.08275683203678597,0.0013456395169348934
development_2010,open_proxy,2010-01-28,1802.TW,BUY,132000,26.045840799541473,26.469629128337488,0.42378832879601447,0.016270863822659853
development_2010,open_proxy,2010-01-28,2059.TW,BUY,18000,170.4999984741211,173.2889237615933,2.7889252874722104,0.016357333210742064
development_2010,open_proxy,2010-01-28,2303.TW,BUY,95000,16.399999618530273,16.551997557358295,0.15199793882802126,0.009268167217289403
development_2010,open_proxy,2010-01-28,2324.TW,BUY,35000,43.89999811580658,44.793047125779886,0.8930490099733035,0.02034280292262136
development_2010,open_proxy,2010-01-28,2337.TW,BUY,165000,16.899998966567207,17.1255931310724,0.22559416450519265,0.013348767946760098
development_2010,open_proxy,2010-01-28,2449.TW,BUY,184000,15.449999141693116,15.521089540931708,0.07109039923859228,0.0046013205946884295
development_2010,open_proxy,2010-01-28,3045.TW,BUY,482000,62.49999847412109,60.88021215068208,-1.6197863234390155,-0.025916581807753247
development_2010,open_proxy,2010-01-28,3189.TW,BUY,24000,84.9000015258789,80.24545510424521,-4.654546421633697,-0.05482386734957734
development_2010,open_proxy,2010-01-28,3481.TW,BUY,37000,50.188836106567386,52.2562023097722,2.067366203204813,0.04119175425417554
development_2010,open_proxy,2010-01-28,4904.TW,BUY,774000,38.95000076293945,38.45192861223032,-0.4980721507091346,-0.012787474735637128
development_2010,open_proxy,2010-01-28,6223.TWO,BUY,50000,92.5999984741211,93.01265665578099,0.4126581816598929,0.004456351927211166
development_2010,open_proxy,2010-01-28,6239.TW,BUY,26000,105.99999542236328,107.08098649276852,1.0809910704052328,0.010198029406491615
development_2010,open_proxy,2010-01-28,8932.TWO,BUY,247000,10.679168470381692,10.83963963963964,0.16047116925794924,0.015026560326584448
development_2010,open_proxy,2010-01-29,3324.TWO,SELL,-1420000,18.85487174987793,20.91505515898767,2.06018340910974,0.10926531012458773
development_2010,open_proxy,2010-01-29,6274.TWO,SELL,-3230000,13.800000190734863,13.879465172238588,0.07946498150372427,0.005758331913435555
development_2010,open_proxy,2010-02-01,2308.TW,BUY,135000,96.71179962158203,95.26363801076835,-1.4481616108136848,-0.014973990934716519
development_2010,open_proxy,2010-02-01,2404.TW,BUY,457000,29.200000000000003,30.19163382234732,0.9916338223473176,0.03396006240915472
development_2010,open_proxy,2010-02-01,2834.TW,BUY,1585000,8.29999972111978,8.271884553037022,-0.028115168082758046,-0.003387369762340775
development_2010,open_proxy,2010-02-01,3008.TW,BUY,31000,418.0,411.6382298652935,-6.361770134706489,-0.015219545776809729
development_2010,open_proxy,2010-02-01,3044.TW,BUY,119000,109.99999900817872,108.56994574044626,-1.430053267732461,-0.013000484369332876
development_2010,open_proxy,2010-02-02,2377.TW,SELL,-2150000,20.200000762939453,19.726761633194123,-0.47323912974533044,-0.023427678805516328
development_2010,open_proxy,2010-02-02,5347.TWO,SELL,-2818000,14.800000190734863,14.429805840784518,-0.3701943499503457,-0.02501313143104522
development_2010,open_proxy,2010-02-03,1303.TW,BUY,21000,58.00000053405762,58.284497275135685,0.28449674107806544,0.004905116180318192
development_2010,open_proxy,2010-02-03,2303.TW,BUY,72000,16.299999237060547,16.440130988670074,0.14013175160952684,0.008597040378438559
development_2010,open_proxy,2010-02-03,2308.TW,BUY,179000,93.42160034179688,94.27631092091933,0.8547105791224539,0.009148961011108403
development_2010,open_proxy,2010-02-03,2404.TW,BUY,569000,29.1,29.7856595493235,0.6856595493234998,0.023562183825549754
development_2010,open_proxy,2010-02-03,2834.TW,BUY,2047000,8.169998107370319,8.165534787714812,-0.004463319655506837,-0.0005463060819415055
development_2010,open_proxy,2010-02-03,3008.TW,BUY,40000,420.0,425.9467645524933,5.946764552493278,0.014158963220222143
development_2010,open_proxy,2010-02-03,3044.TW,BUY,166000,104.49999778747559,106.83144105835105,2.3314432708754538,0.02231046239462109
development_2010,open_proxy,2010-02-03,3045.TW,BUY,5000,60.49999923706055,60.84639559256822,0.34639635550767167,0.00572555966737065
development_2010,open_proxy,2010-02-03,3189.TW,BUY,26000,79.5,79.80677957246401,0.3067795724640092,0.003858862546717079
development_2010,open_proxy,2010-02-04,2059.TW,SELL,-175000,173.99999313354493,173.27552409474544,-0.7244690387994979,-0.004163615329820569
development_2010,open_proxy,2010-02-04,2449.TW,SELL,-1983000,14.950000047683716,14.707553242350093,-0.24244680533362306,-0.01621717756256369
development_2010,open_proxy,2010-02-04,8932.TWO,SELL,-2812000,10.479558136514882,10.494583333333331,0.01502519681844916,0.001433762437568431
development_2010,official_average,2010-01-04,1605.TW,BUY,3863000,11.795190811157227,12.568521500165822,0.7733306890085956,0.06556321990798919
development_2010,official_average,2010-01-04,2301.TW,BUY,944000,48.049999514344655,47.5995750018117,-0.4504245125329547,-0.009374079439865235
development_2010,official_average,2010-01-04,2327.TW,BUY,9150000,4.979996224870063,11.827144512154783,6.84714828728472,1.3749304172340762
development_2010,official_average,2010-01-04,2337.TW,BUY,2480000,18.299998975008254,18.086277657162405,-0.2137213178458488,-0.011678761192157494
development_2010,official_average,2010-01-04,2345.TW,BUY,2918000,15.599999602622987,15.627891000383832,0.027891397760845038,0.001787910158417949
development_2010,official_average,2010-01-04,2368.TW,BUY,3288000,13.999999809265137,13.720619875534352,-0.2793799337307856,-0.01995570982407391
development_2010,official_average,2010-01-04,2376.TW,BUY,1447000,31.350000381469727,30.910242635145416,-0.43975774632431097,-0.014027360158637925
development_2010,official_average,2010-01-04,2377.TW,BUY,2150000,21.299999237060547,21.297936592933247,-0.0020626441272995066,-9.683775592395083e-05
development_2010,official_average,2010-01-04,2379.TW,BUY,480000,94.50000250251732,93.9438276128822,-0.5561748896351162,-0.005885448411710903
development_2010,official_average,2010-01-04,2451.TW,BUY,378000,120.0,121.77739034072133,1.7773903407213254,0.014811586172677638
development_2010,official_average,2010-01-04,2603.TW,BUY,2602000,17.539164375530437,18.05608515227325,0.5169207767428148,0.029472371982783407
development_2010,official_average,2010-01-04,2885.TW,BUY,1931000,23.699998668726153,23.412027655086728,-0.28797101363942446,-0.012150676363514856
development_2010,official_average,2010-01-04,2890.TW,BUY,3572000,12.703089015740543,12.715532757116645,0.012443741376101158,0.0009795838918142952
development_2010,official_average,2010-01-04,3211.TWO,BUY,401000,113.0,111.43801865004129,-1.5619813499587138,-0.013822843804944362
development_2010,official_average,2010-01-04,3260.TWO,BUY,444000,102.63957439004517,101.7332627065378,-0.9063116835073686,-0.008830041325612381
development_2010,official_average,2010-01-04,3264.TWO,BUY,2135000,21.349999252820478,20.870566133456695,-0.4794331193637831,-0.0224558845968319
development_2010,official_average,2010-01-04,5347.TWO,BUY,2818000,16.100000381469727,15.638417426420252,-0.4615829550494741,-0.028669748081542434
development_2010,official_average,2010-01-04,6239.TW,BUY,418000,107.99999771118165,109.03683039530306,1.036832684121407,0.00960030283421065
development_2010,official_average,2010-01-04,6274.TWO,BUY,3230000,14.149999618530273,13.987275949373792,-0.16272366915648107,-0.011499906257480319
development_2010,official_average,2010-01-04,8299.TWO,BUY,166000,275.0,275.2677530659035,0.26775306590349146,0.0009736475123762744
development_2010,official_average,2010-01-06,3324.TWO,BUY,37000,21.326141357421875,23.490780911062902,2.1646395536410274,0.101501697722157
development_2010,official_average,2010-01-07,2368.TW,SELL,-3288000,13.149999618530273,13.322495553789048,0.17249593525877494,0.013117561997165517
development_2010,official_average,2010-01-08,1303.TW,BUY,12000,64.49999919891357,64.21134289641228,-0.2886563025012947,-0.00447529156723081
development_2010,official_average,2010-01-08,2303.TW,BUY,43000,18.399999618530273,18.123608892616836,-0.27639072591343705,-0.015021235415412115
development_2010,official_average,2010-01-08,2408.TW,BUY,25000,31.33786787768555,31.715183256565517,0.3773153788799668,0.012040237719830316
development_2010,official_average,2010-01-08,2883.TW,BUY,80000,10.09999959309305,10.138963203361692,0.0389636102686417,0.0038577833503365966
development_2010,official_average,2010-01-08,3324.TWO,BUY,1000,19.770156860351562,21.807347538574575,2.0371906782230127,0.10304372861646516
development_2010,official_average,2010-01-08,3481.TW,BUY,15000,51.664972912292484,52.74038194176591,1.0754090294734269,0.02081505067851408
development_2010,official_average,2010-01-11,2379.TW,SELL,-480000,91.79999902851173,93.8850513279105,2.085052299398768,0.02271298825124357
development_2010,official_average,2010-01-11,2451.TW,SELL,-378000,113.0,110.86947043977578,-2.1305295602242182,-0.01885424389578949
development_2010,official_average,2010-01-12,1303.TW,BUY,146000,65.00000205993652,64.81808672166112,-0.1819153382754024,-0.002798697423234797
development_2010,official_average,2010-01-12,2303.TW,BUY,510000,18.600000381469727,18.398579320749135,-0.20142106072059107,-0.010829089063958186
development_2010,official_average,2010-01-12,2408.TW,BUY,311000,30.423245259033205,32.61533813048948,2.1920928714562713,0.07205322288244043
development_2010,official_average,2010-01-12,2883.TW,BUY,909000,10.49999960875949,10.322961316429357,-0.17703829233013302,-0.01686079037397692
development_2010,official_average,2010-01-12,3324.TWO,BUY,489000,19.90744972229004,22.571657141085662,2.6642074187956233,0.13382966959411946
development_2010,official_average,2010-01-12,3481.TW,BUY,172000,55.40453487945557,55.86601937729003,0.4614844978344621,0.008329363270326517
development_2010,official_average,2010-01-13,2890.TW,SELL,-3572000,12.210722553027487,12.27419260780968,0.06347005478219181,0.005197895088235871
development_2010,official_average,2010-01-13,6239.TW,SELL,-418000,104.00000152587891,103.24465102458826,-0.7553505012906498,-0.007262985482771267
development_2010,official_average,2010-01-14,1303.TW,BUY,75000,64.39999862670898,64.22085718841883,-0.17914143829014506,-0.0027816994116495186
development_2010,official_average,2010-01-14,2303.TW,BUY,289000,17.850000381469727,17.64564769587706,-0.20435268559266717,-0.01144832948041885
development_2010,official_average,2010-01-14,2408.TW,BUY,152000,30.80834935876465,32.001619588839965,1.1932702300753135,0.03873204033684585
development_2010,official_average,2010-01-14,2883.TW,BUY,500000,10.09999959309305,10.114269362382249,0.014269769289198209,0.0014128485013955583
development_2010,official_average,2010-01-14,3044.TW,BUY,131000,115.99999649047852,114.11782432856918,-1.8821721619093381,-0.016225622576323318
development_2010,official_average,2010-01-14,3324.TWO,BUY,178000,21.6922550201416,24.23533462931758,2.5430796091759795,0.1172344510432266
development_2010,official_average,2010-01-14,3481.TW,BUY,98000,52.64907181243897,54.03274531488693,1.3836735024479623,0.026281061656267424
development_2010,official_average,2010-01-14,6223.TWO,BUY,152000,103.0,105.10195289407471,2.1019528940747136,0.020407309651210737
development_2010,official_average,2010-01-14,8046.TW,BUY,106000,140.9999998474121,142.82074330576333,1.8207434583512168,0.012913074186678086
development_2010,official_average,2010-01-14,8932.TWO,BUY,1357000,11.278001969343306,11.162155388471175,-0.11584658087213029,-0.010271906423410138
development_2010,official_average,2010-01-15,3260.TWO,SELL,-444000,95.89468996134187,96.91121436679671,1.0165244054548452,0.01060042433908115
development_2010,official_average,2010-01-15,8299.TWO,SELL,-166000,264.0,259.34817133996387,-4.651828660036131,-0.017620563106197418
development_2010,official_average,2010-01-18,1303.TW,BUY,49000,63.500001182556154,64.14165323432373,0.6416520517675721,0.010104756532568926
development_2010,official_average,2010-01-18,1802.TW,BUY,609000,29.681304446153643,30.68410576633988,1.0028013201862365,0.03378562158565068
development_2010,official_average,2010-01-18,2303.TW,BUY,163000,17.799999237060547,17.782931698355636,-0.017067538704910845,-0.0009588505301380001
development_2010,official_average,2010-01-18,2324.TW,BUY,377000,47.99999781578064,48.30368504469139,0.3036872289107535,0.006326817556873143
development_2010,official_average,2010-01-18,2356.TW,BUY,898000,19.949998698234555,20.00278306485437,0.05278436661981445,0.002645833085918259
development_2010,official_average,2010-01-18,2408.TW,BUY,66000,31.963661657958987,33.63174574106615,1.6680840831071606,0.05218688962976814
development_2010,official_average,2010-01-18,2883.TW,BUY,294000,10.000000391660965,10.086301701172792,0.08630130951182657,0.008630130613174192
development_2010,official_average,2010-01-18,3044.TW,BUY,27000,113.49999824523927,114.99550375647922,1.495505511239955,0.013176260214635693
development_2010,official_average,2010-01-18,3324.TWO,BUY,108000,21.966840744018555,24.444348342395497,2.477507598376942,0.11278397413845465
development_2010,official_average,2010-01-18,3481.TW,BUY,38000,55.69976224060059,56.72381855197887,1.0240563113782812,0.018385290532386245
development_2010,official_average,2010-01-18,6223.TWO,BUY,8000,118.0,118.43604588493704,0.43604588493704455,0.003695304109635922
development_2010,official_average,2010-01-18,8046.TW,BUY,24000,137.99999282836913,140.5777976471714,2.5778048188022638,0.018679746034539813
development_2010,official_average,2010-01-18,8932.TWO,BUY,262000,11.178193680708414,11.82359505735481,0.6454013766463955,0.05773753748427568
development_2010,official_average,2010-01-19,2337.TW,SELL,-2480000,17.750000248936466,18.088161146165163,0.3381608972286969,0.019051317886542574
development_2010,official_average,2010-01-19,2885.TW,SELL,-1931000,22.9999998389087,22.626750163055096,-0.3732496758536037,-0.016228246889905762
development_2010,official_average,2010-01-20,1303.TW,BUY,121000,64.39999862670898,64.21204813091472,-0.18795049579425438,-0.0029184860217730257
development_2010,official_average,2010-01-20,1802.TW,BUY,263000,29.731103864068988,29.04085683699295,-0.6902470270760368,-0.023216326922533947
development_2010,official_average,2010-01-20,2303.TW,BUY,460000,17.799999237060547,17.889269287289974,0.0892700502294268,0.005015171576162825
development_2010,official_average,2010-01-20,2324.TW,BUY,164000,47.49999775749207,46.43481314306558,-1.0651846144264852,-0.022424940309780927
development_2010,official_average,2010-01-20,2356.TW,BUY,375000,20.349999425411223,20.00560530085651,-0.3443941245547144,-0.016923544682004632
development_2010,official_average,2010-01-20,2883.TW,BUY,789000,10.09999959309305,9.931525309416392,-0.16847428367665884,-0.016680622818229685
development_2010,official_average,2010-01-20,3044.TW,BUY,75000,112.0000009918213,111.0351624830048,-0.9648385088164986,-0.008614629466717205
development_2010,official_average,2010-01-20,3324.TWO,BUY,268000,24.25505256652832,26.324264970362304,2.0692124038339834,0.08531057181419888
development_2010,official_average,2010-01-20,3481.TW,BUY,155000,54.32203070709229,54.34041781491555,0.018387107823258475,0.00033848344003195585
development_2010,official_average,2010-01-20,6223.TWO,BUY,56000,120.0,113.79379518621636,-6.206204813783643,-0.051718373448197075
development_2010,official_average,2010-01-20,8046.TW,BUY,59000,138.49999923706056,133.8085364619678,-4.691462775092759,-0.033873377624087375
development_2010,official_average,2010-01-20,8932.TWO,BUY,529000,12.27605114131616,12.06980198019802,-0.20624916111813896,-0.01680093694168383
development_2010,official_average,2010-01-21,1605.TW,SELL,-3863000,12.090069770812988,12.161280869145171,0.0712110983321832,0.005890048583846674
development_2010,official_average,2010-01-21,2408.TW,SELL,-554000,29.653037059570316,30.042912196059103,0.38987513648878647,0.013147899006282548
development_2010,official_average,2010-01-21,2883.TW,SELL,-2572000,9.799998778858699,9.770239202552784,-0.029759576305915303,-0.0030366918381781183
