date,original_reason,final_reason,attempts,replanning_triggered,orders,nominal_failures,hold_envelope_failures
2019-10-18,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,22,,NOT_CERTIFIED
2019-10-21,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,0,,NOT_CERTIFIED
2019-10-22,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,0,,NOT_CERTIFIED
2019-10-23,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,0,,NOT_CERTIFIED
2019-10-24,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,0,,NOT_CERTIFIED
2019-10-25,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,0,,NOT_CERTIFIED
2019-10-28,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,0,,NOT_CERTIFIED
2019-10-29,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,2,,NOT_CERTIFIED
2019-10-30,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,0,,NOT_CERTIFIED
2019-10-31,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,2,,NOT_CERTIFIED
2019-11-01,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,2,,NOT_CERTIFIED
2019-11-04,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,2,,NOT_CERTIFIED
2019-11-05,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,2,,NOT_CERTIFIED
2019-11-06,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,2,,NOT_CERTIFIED
2019-11-07,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,0,,NOT_CERTIFIED
2019-11-08,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,2,,NOT_CERTIFIED
2019-11-11,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,2,,NOT_CERTIFIED
2019-11-12,INFEASIBLE_MISSING_OFFICIAL_CLOSE,INFEASIBLE_MISSING_OFFICIAL_CLOSE,1,False,0,MISSING_OFFICIAL_CLOSE,UNKNOWN
2019-11-13,INFEASIBLE_V4:Count reduction requires an explicit liquidation policy,INFEASIBLE_V4:Count reduction requires an explicit liquidation policy,1,False,0,INFEASIBLE_V4:Count reduction requires an explicit liquidation policy,NOT_CERTIFIED
2019-11-14,INFEASIBLE_V4:Count reduction requires an explicit liquidation policy,INFEASIBLE_V4:Count reduction requires an explicit liquidation policy,1,False,0,INFEASIBLE_V4:Count reduction requires an explicit liquidation policy,NOT_CERTIFIED
2019-11-15,INFEASIBLE_V4:Count reduction requires an explicit liquidation policy,INFEASIBLE_V4:Count reduction requires an explicit liquidation policy,1,False,0,INFEASIBLE_V4:Count reduction requires an explicit liquidation policy,NOT_CERTIFIED
2019-11-18,INFEASIBLE_V4:Count reduction requires an explicit liquidation policy,INFEASIBLE_V4:Count reduction requires an explicit liquidation policy,1,False,0,INFEASIBLE_V4:Count reduction requires an explicit liquidation policy,NOT_CERTIFIED
2019-11-19,INFEASIBLE_V4:Count reduction requires an explicit liquidation policy,INFEASIBLE_V4:Count reduction requires an explicit liquidation policy,1,False,0,INFEASIBLE_V4:Count reduction requires an explicit liquidation policy,NOT_CERTIFIED
2019-11-20,INFEASIBLE_V4:Count reduction requires an explicit liquidation policy,INFEASIBLE_V4:Count reduction requires an explicit liquidation policy,1,False,0,INFEASIBLE_V4:Count reduction requires an explicit liquidation policy,NOT_CERTIFIED
2019-11-21,TERMINAL_NO_PLAN,TERMINAL_NO_PLAN,1,False,0,,NOT_CERTIFIED
