date,symbol,issue
2013-07-01,,SIMULATED_DAY_ROLLBACK:ACTIVE_CAP:5347.TWO
2013-07-02,,SIMULATED_DAY_ROLLBACK:ACTIVE_CAP:8046.TW
2013-07-23,,SIMULATED_DAY_ROLLBACK:ACTIVE_CAP:2303.TW
