episode_id,total_return,max_drawdown,annualized_volatility,sharpe_zero_rf,economic_total_return,economic_max_drawdown,economic_annualized_volatility,economic_sharpe_zero_rf,final_nav,sessions,transaction_costs,commission_cost,sell_tax_cost,turnover_two_way,max_daily_volume_participation,trades,simulated_warning_days,disqualified,complete_period,rejected_trade_count,measured_hard_breach_days,raw_rule_breach_days,cash_breach_days,holding_count_breach_days,active_cap_breach_days,overdue_passive_cap_days,stale_held_price_days,execution_price_bound_breaches,unfilled_orders,no_valid_plan_days,hold_without_envelope_days,official_compliance,independent_audit,episode_return,episode_max_drawdown,episode_turnover,measured_pass,active_share_status,ready_status,forensic_partial_return,source_accuracy_verified,universe_point_in_time
monthly_2010-01-04,-0.09014069290776994,0.10818839763502708,0.22141900982183885,-4.364150091324311,-0.09014069290776994,0.10818839763502708,0.22141900982183885,-4.364150091324311,909859307.0922301,24,3509213.4778952817,2311506.0965714464,1197707.3813238353,1.6535151247916406,1.6486042979212112,97,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,-0.09014069290776994,0.10818839763502708,1.6221095414536468,True,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
monthly_2010-11-01,0.03954156437816159,0.027758339858757974,0.11748817263564545,3.5249009312413393,0.03954156437816159,0.027758339858757974,0.11748817263564545,3.5249009312413393,1039541564.3781617,24,3583962.5563137927,2329544.2208894985,1254418.3354242942,1.6401357107158812,103.10436859109426,85,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,0.03954156437816159,0.027758339858757974,1.6347678743084202,True,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
monthly_2011-08-01,-0.07164364772086607,0.12341825500130243,0.28721355312264957,-2.57455481704921,-0.07164364772086607,0.11501273450146965,0.2804993983968219,-2.6428168947116175,928356352.2791339,24,3503611.804996847,2306614.8903375803,1196996.9146592666,1.6752663836410022,316.63611681352904,117,0,False,True,0,0,0,0,0,0,0,0,1,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,-0.07164364772086607,0.11501273450146965,1.618677116026372,False,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
monthly_2012-06-01,0.02208562392446245,0.052765350133941125,0.19170652159011495,1.289303834683682,0.02208562392446245,0.052765350133941125,0.1888794468758142,1.305898560609898,1022085623.9244624,24,3641783.007005287,2359986.8522664635,1281796.1547388234,1.6651424564913704,14.745098039215693,124,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,0.02208562392446245,0.052765350133941125,1.6561311243975179,True,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
monthly_2013-04-01,0.04186957293659277,0.015987507147848468,0.09345053759876298,4.6573221480741775,0.04186957293659277,0.015987507147848468,0.09345053759876298,4.6573221480741775,1041869572.9365928,24,3584382.6180133643,2325905.021264753,1258477.5967486114,1.6219240986205274,21.395567486654834,86,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,0.04186957293659277,0.015987507147848468,1.6322140500103526,True,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
monthly_2014-01-02,-0.004078631212100281,0.03545790964177098,0.0848830741181765,-0.46463538637745483,-0.004078631212100281,0.03545790964177098,0.0848830741181765,-0.46463538637745483,995921368.7878997,24,3547112.794967472,2315601.7737217783,1231511.0212456938,1.6266127465443971,15.537414965986395,84,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,-0.004078631212100281,0.03545790964177098,1.6249837008573882,True,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
monthly_2014-11-03,0.04777482505079411,0.02052764577492594,0.12352540465961664,4.02971429044075,0.04777482505079411,0.02052764577492594,0.12352540465961664,4.02971429044075,1047774825.050794,24,3694008.7787042754,2384032.5992663237,1309976.1794379517,1.6674051600689137,1.8214285714285714,98,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,0.04777482505079411,0.02052764577492594,1.6730053328184724,True,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
monthly_2015-08-03,-0.029815497199428553,0.10659505063088093,0.21840625438571246,-1.3491904959811147,-0.029815497199428553,0.1021525867676285,0.2084876006970248,-1.4229680343960005,970184502.8005714,24,3487836.4598360434,2299656.919115309,1188179.540720734,1.644782140316992,,97,2,False,True,0,2,2,2,2,0,0,0,0,0,2,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,-0.029815497199428553,0.1021525867676285,1.6137943292037258,False,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
monthly_2016-06-01,0.007885455512613104,0.041757225912583795,0.14587652908881615,0.63605548886455,0.007885455512613104,0.03849155336274712,0.1460528755084446,0.6353705293512489,1007885455.512613,24,3283943.996751693,2212746.3331199866,1071197.6636317063,1.5488705204156599,,111,0,False,True,0,0,0,0,0,0,0,1,0,0,1,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,0.007885455512613104,0.03849155336274712,1.552804444294727,False,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
monthly_2017-04-05,-0.025959809294754277,0.04019964357250072,0.14355346762119145,-1.8540321470568515,-0.025959809294754277,0.04019964357250072,0.14355346762119145,-1.8540321470568515,974040190.7052457,24,4757021.107881048,2929066.0034440965,1827955.104436951,2.06722199801241,8.223251072505628,120,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,-0.025959809294754277,0.04019964357250072,2.055484914697612,True,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
