candidate_id,attempted,passed,completed,failed,compliance_pass_rate,valid_episode_rate,metric_population,median_24d_return,mean_24d_return,p25_24d_return,p10_24d_return,worst_24d_return,positive_episode_rate,loss_episode_rate,positive_attempt_rate,median_mdd,worst_mdd,median_turnover,median_days_to_20_holdings,penalized_mean_return,penalized_median_return,penalized_p25_return,failed_episode_penalty_return,baseline_distance
tune_d6ba6c23bbc3,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.02265446375351332,0.009774665980413925,0.009304322151498345,-0.027857325836782285,-0.0992183539156013,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03671259702680918,0.11203971142703895,2.811346368733022,1.0,-0.24266900051468956,0.009924639754380737,-0.324413765436701,-1.0,8
tune_21a3cc0abdbc,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.02265446375351332,0.009411423795403174,0.009304322151498345,-0.030472669568859696,-0.0992183539156013,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03671259702680918,0.11203971142703895,2.811346368733022,1.0,-0.24294143215344763,0.009924639754380737,-0.324413765436701,-1.0,8
tune_4bdad17c2c61,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.02265446375351332,0.009411423795403174,0.009304322151498345,-0.030472669568859696,-0.0992183539156013,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03671259702680918,0.11203971142703895,2.811346368733022,1.0,-0.24294143215344763,0.009924639754380737,-0.324413765436701,-1.0,8
tune_9f13c6ba92db,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.022198314580177403,0.006186121512280435,0.004495964462223778,-0.03741427261478056,-0.10762196510256439,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03890444850726049,0.1231672956173906,3.2578273545508933,1.0,-0.2453604088657897,0.006008328616103009,-0.33071647382692326,-1.0,8
tune_d77c7cdd45ea,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.020804552421375133,0.017298782205908598,0.007349062501438297,-0.029177801885452954,-0.11974382028000863,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03685529014317024,0.13010612378239284,2.806313487932971,1.0,-0.23702591334556855,0.01327038633450106,-0.3398078652100065,-1.0,8
tune_602535d35c7a,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.019978418153527855,0.009530524886995635,0.009304322151498345,-0.02747430522940561,-0.0992183539156013,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03671259702680918,0.11203971142703895,2.811346368733022,1.0,-0.2428521063347533,0.009924639754380737,-0.324413765436701,-1.0,7
tune_901ada1dabc3,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.01991664301609286,0.009566211713930708,0.010680768028046517,-0.028338948125089455,-0.10354156839402051,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03664518140902118,0.11570253055460833,2.777037631655732,1.0,-0.242825341214552,0.012502548394282997,-0.32765617629551536,-1.0,8
tune_12fc32527c2f,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.01991664301609286,0.00944675536446651,0.010680768028046517,-0.028338948125089455,-0.10354156839402051,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03664518140902118,0.11570253055460833,2.777037631655732,1.0,-0.24291493347665014,0.012502548394282997,-0.32765617629551536,-1.0,8
tune_2a857ca17ee8,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.019429221219007697,0.005021151286833608,0.0007992884706431447,-0.040932486862908665,-0.08238900541065286,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03627705941309067,0.1044058080253848,1.7119593758412626,1.0,-0.2462341365348748,0.003455756281467326,-0.31179175405798965,-1.0,8
tune_b3597b204c85,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.019191710167563825,0.007256299525229017,0.007349062501438297,-0.029177801885452954,-0.11974382028000863,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.038662621054756374,0.13010612378239284,2.814316687537154,1.0,-0.24455777535607823,0.008345103246438001,-0.3398078652100065,-1.0,8
