candidate_id,attempted,passed,completed,failed,compliance_pass_rate,valid_episode_rate,metric_population,median_24d_return,mean_24d_return,p25_24d_return,p10_24d_return,worst_24d_return,positive_episode_rate,loss_episode_rate,positive_attempt_rate,median_mdd,worst_mdd,median_turnover,median_days_to_20_holdings,penalized_mean_return,penalized_median_return,penalized_p25_return,failed_episode_penalty_return
tune_9026d08de0cb,12,7,11,5,0.5833333333333334,0.9166666666666666,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.013212174598040027,0.0008189348108395635,-0.007602328694749527,-0.05219197129402197,-0.08894120591923704,0.7142857142857143,0.2857142857142857,0.4166666666666667,0.03259429242140366,0.11154977813742029,2.6465220494172335,1.0,-0.41618895469367695,-0.05831684373155782,-1.0,-1.0
tune_916888175244,12,8,11,4,0.6666666666666666,0.9166666666666666,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.02147587431006559,0.0066186942772449575,0.006590559418082675,-0.045210369007268505,-0.09801619568323683,0.75,0.25,0.5,0.03139582363981702,0.11190308505559299,2.631436951894722,1.0,-0.3289208704818367,-0.0031327271985627236,-1.0,-1.0
tune_95bb9ef8c4c7,12,8,11,4,0.6666666666666666,0.9166666666666666,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.022900168478237726,0.019017005523276675,0.009780454344366252,-0.0006343207800243653,-0.02133135118840368,0.875,0.125,0.5833333333333334,0.03096840755984287,0.04699914817743478,2.6335228328958658,1.0,-0.3206553296511489,0.009265581266004519,-1.0,-1.0
tune_b16d529bb7ba,12,8,11,4,0.6666666666666666,0.9166666666666666,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.01775435075370424,0.002211022559350004,-0.002222329983805421,-0.04648907915809167,-0.09291364584934869,0.75,0.25,0.5,0.03798046956364598,0.10931478629485736,2.470369376712335,1.0,-0.33185931829376664,-0.010345832086006979,-1.0,-1.0
tune_b6575025caf7,12,9,11,3,0.75,0.9166666666666666,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.021317660445145936,0.008259028641725723,0.007853370227536294,-0.030440115706862864,-0.106349860222414,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03065173957318512,0.12072067233927486,2.705565937898257,1.0,-0.24380572851870572,0.011821117547215376,-0.3297623951668105,-1.0
tune_b7d7cd310a07,12,8,11,4,0.6666666666666666,0.9166666666666666,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.017635918433050235,0.01626191418159778,0.009780454344366252,-0.0006343207800243653,-0.02133135118840368,0.875,0.125,0.5833333333333334,0.033773237441218296,0.04699914817743478,2.548602783240737,1.0,-0.32249205721226815,0.009265581266004519,-1.0,-1.0
tune_cb4a2f1fb306,12,8,11,4,0.6666666666666666,0.9166666666666666,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.02147587431006559,0.00634182355457108,0.006590559418082675,-0.04656823077809444,-0.10254240158598993,0.75,0.25,0.5,0.03139582363981702,0.11753596201921923,2.51290529457199,1.0,-0.32910545096361926,-0.0031327271985627236,-1.0,-1.0
tune_e722d4dacdc9,12,8,11,4,0.6666666666666666,0.9166666666666666,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.019150517566218328,0.017125438650509306,0.013102845918539385,-0.0006343207800243653,-0.02133135118840368,0.875,0.125,0.5833333333333334,0.03405745555139311,0.04699914817743478,2.5258290009514495,1.0,-0.3219163742329938,0.011480508982119941,-1.0,-1.0
tune_fe07d2bdffb6,12,7,11,5,0.5833333333333334,0.9166666666666666,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.013212174598040027,0.0008189348108395635,-0.007602328694749527,-0.05219197129402197,-0.08894120591923704,0.7142857142857143,0.2857142857142857,0.4166666666666667,0.03259429242140366,0.11154977813742029,2.6465220494172335,1.0,-0.41618895469367695,-0.05831684373155782,-1.0,-1.0
x0352_daily_baseline,12,8,11,4,0.6666666666666666,0.9166666666666666,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.01764382668210318,0.004750391502262891,0.005289144505197546,-0.04546121939362954,-0.08948744663447494,0.75,0.25,0.5,0.03268871996012862,0.11070749248409661,2.532515717907207,1.0,-0.3301664056651581,-0.005338182426671667,-1.0,-1.0
