candidate_id,attempted,passed,completed,failed,compliance_pass_rate,valid_episode_rate,metric_population,median_24d_return,mean_24d_return,p25_24d_return,p10_24d_return,worst_24d_return,positive_episode_rate,loss_episode_rate,positive_attempt_rate,median_mdd,worst_mdd,median_turnover,median_days_to_20_holdings,penalized_mean_return,penalized_median_return,penalized_p25_return,failed_episode_penalty_return
x0352_daily_baseline,126,67,126,59,0.5317460317460317,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.16168507377936314,0.15927116268327318,0.07575372886764464,0.02219972579507914,-0.02234109256525796,0.9253731343283582,0.07462686567164178,0.49206349206349204,0.08167127136278296,0.12909852934368238,2.2788935456617443,1.0,-0.38356215952556105,-0.009201564229274817,-1.0,-1.0
