candidate_id,attempted,passed,completed,failed,compliance_pass_rate,valid_episode_rate,metric_population,median_24d_return,mean_24d_return,p25_24d_return,p10_24d_return,worst_24d_return,positive_episode_rate,loss_episode_rate,positive_attempt_rate,median_mdd,worst_mdd,median_turnover,median_days_to_20_holdings,penalized_mean_return,penalized_median_return,penalized_p25_return,failed_episode_penalty_return
tune_4f02e82ad5a6,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.01811757697371652,0.007055729790411617,0.014428446951138207,-0.03650446394983621,-0.1061554028994608,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03583854377179263,0.12175833769519395,2.780992477429183,1.0,-0.2447082026571913,0.01591878296588678,-0.3296165521745956,-1.0
tune_59bc35a77099,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.013294168204701196,0.007108939636686191,0.008156071740424098,-0.03715745193518973,-0.09217939080060811,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.037218015136042615,0.1161394978541046,2.7688013210394518,1.0,-0.24466829527248535,0.009670145607947878,-0.3191345431004561,-1.0
tune_5cccebee6f9e,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.010120148073392121,-4.766167457358349e-05,-0.008214273865510435,-0.040903738013930296,-0.08689585547174661,0.6666666666666666,0.3333333333333333,0.5,0.03801427728869622,0.11942458604293027,2.8861915270446996,1.0,-0.25003574625593017,9.5059913777229e-05,-0.31517189160381,-1.0
tune_5ef2b9fb7e80,12,7,12,5,0.5833333333333334,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.004689119102833539,-0.00757211114717425,-0.017646043451002846,-0.05951149108784157,-0.10014117236165931,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.036900615643835066,0.12480791883085873,2.7682801476571512,1.0,-0.42108373150251827,-0.06628310463347786,-1.0,-1.0
tune_602535d35c7a,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.019978418153527855,0.009530524886995635,0.009304322151498345,-0.02747430522940561,-0.0992183539156013,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03671259702680918,0.11203971142703895,2.811346368733022,1.0,-0.2428521063347533,0.009924639754380737,-0.324413765436701,-1.0
tune_60363f4c5fbd,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.015793876881219582,0.004987778185154636,0.007965530841480772,-0.03499331803950973,-0.10536564701845219,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03499718485831982,0.1195981547461803,2.77862436198413,1.0,-0.246259166361134,0.011625730483096897,-0.32902423526383917,-1.0
tune_62d05ede94e3,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.015969410286631014,0.005794188271755645,0.010320889033338165,-0.03415761300058464,-0.0937333024042506,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03535286018465511,0.11862037042080287,2.7875923611939077,1.0,-0.24565435879618325,0.012333806714564854,-0.32029997680318795,-1.0
tune_6b66ae1e71ac,12,8,12,4,0.6666666666666666,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.014418676849359935,0.001128520246869602,-0.0019091033560089954,-0.04448199609885834,-0.09874185722550222,0.75,0.25,0.5,0.03820382216519275,0.11541555967629469,2.757234250575052,1.0,-0.33258098650208695,-0.00834865887124775,-1.0,-1.0
tune_6ddbe64ad3c0,12,8,12,4,0.6666666666666666,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.01977651770651956,0.0038890418747179745,-0.0015296655977934948,-0.043213903314731225,-0.10390876825133111,0.75,0.25,0.5,0.03611553680857327,0.1265245536569748,2.7729551685431266,1.0,-0.33074063875018805,-0.006753716512496566,-1.0,-1.0
tune_70764158158b,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.015342999417749859,0.005000245875935234,0.009980228394735668,-0.032832433707896125,-0.10212672339431073,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03650125580069519,0.1204745024806737,2.8037120272119274,1.0,-0.2462498155930486,0.012635650587412672,-0.326595042545733,-1.0
tune_7a27e4795ebe,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.01484740590104372,0.005105722777181588,0.013350043353839824,-0.03264877185022527,-0.0976212747027333,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03691039690210407,0.11591963902574443,2.7144725381937316,1.0,-0.24617070791711382,0.013891878068980401,-0.32321595602705,-1.0
tune_83492a4a8773,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.016999189952837668,0.0023760536238145815,-0.0012798890693748177,-0.04382683574557047,-0.0965725334089379,0.6666666666666666,0.3333333333333333,0.5,0.036492623596603546,0.12289583817494043,2.748858487813021,1.0,-0.2482179597821391,0.004610160667659624,-0.3224294000567034,-1.0
tune_903fb29185ad,12,8,12,4,0.6666666666666666,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.017881352715902854,0.004034850268642767,7.185161183784206e-05,-0.039574676760070364,-0.0991017603055131,0.75,0.25,0.5,0.033703695767938746,0.11344015408862229,2.855627983162096,1.0,-0.33064343315423816,-0.004639788767544506,-1.0,-1.0
tune_93ba9201410c,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.015898586059300834,0.0032565201585508362,0.005726737715391561,-0.03606715145123396,-0.0929082407899241,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03793435420378044,0.11733946815423735,2.753860415454635,1.0,-0.24755760988108688,0.0077105315648101636,-0.3196811805924431,-1.0
tune_99ff18415b04,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.015562708082915044,0.004437221124957246,0.00723195299267787,-0.030755426142000237,-0.09801239766741376,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.036497199427117155,0.11785913624496946,2.759382012773079,1.0,-0.24667208415628206,0.008984740753221643,-0.3235092982505603,-1.0
tune_9d3f3f03ffc1,12,8,12,4,0.6666666666666666,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.01961616909145758,0.0032089688994014764,0.0009292351616111139,-0.04336369442089566,-0.10666983409255726,0.75,0.25,0.5,0.03852598015953668,0.12342894769957713,2.8574186845143856,1.0,-0.33119402073373233,-0.004791340460415683,-1.0,-1.0
tune_a6c3f808a73b,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.009977251844883961,-0.0004524982405367004,0.0011085104044825655,-0.03631008003628963,-0.08924726048917198,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.038793196476666014,0.11294390691519174,2.8124811197662813,1.0,-0.25033937368040254,0.0023508898701936065,-0.316935445366879,-1.0
tune_aabb2775e999,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.011585061125204854,0.004225113230259142,-0.0033652774240310324,-0.03722031430808048,-0.09669703481565906,0.6666666666666666,0.3333333333333333,0.5,0.038171108500139495,0.11810588278761991,2.8125992304676384,1.0,-0.24683116507730563,0.0029740676340667682,-0.3225227761117443,-1.0
tune_b1a693b302cb,12,8,12,4,0.6666666666666666,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.014911772721613037,0.0019657600892666605,0.0020885173797077494,-0.04061116581860151,-0.09882339266826323,0.75,0.25,0.5,0.03603671887406218,0.11816445670937914,2.7958070453083583,1.0,-0.3320228266071556,-0.0038286779459674736,-1.0,-1.0
tune_b7c32b870663,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.019272970918838173,0.008004392468744133,0.013325382761176785,-0.0309508039701859,-0.09556479160988662,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03429693315975679,0.11507400973487592,2.7365909698248156,1.0,-0.2439967056484419,0.014923677793222012,-0.321673593707415,-1.0
tune_ba8a2e2c3bb4,12,8,12,4,0.6666666666666666,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.01787431838262943,0.0026326284739345146,0.0030553939133526886,-0.03925968588622442,-0.09779435399809222,0.75,0.25,0.5,0.038220090559470066,0.11523019605750462,2.8220848943045236,1.0,-0.33157824768404365,-0.002687537241953808,-1.0,-1.0
tune_bbd395326b76,12,8,12,4,0.6666666666666666,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.01958105251061082,0.001999789582175421,0.005949853085329221,-0.03927325427072334,-0.10157791960733442,0.75,0.25,0.5,0.03844296504534461,0.11524020426276971,2.7978206103800374,1.0,-0.33200014027854974,-0.00022384955669624285,-1.0,-1.0
tune_c0cb2d97c388,12,8,12,4,0.6666666666666666,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.013497948644506041,0.0032113354513082504,0.00016183117196374996,-0.04256389065533279,-0.09224684356450419,0.75,0.25,0.5,0.038977499938131654,0.1131413845460022,2.8088219410213737,1.0,-0.33119244303246115,-0.006982511402491565,-1.0,-1.0
tune_c8e7738685ad,12,7,12,5,0.5833333333333334,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.020161306973368154,0.0017116186168288758,-0.0077055960788983136,-0.061263305677247,-0.1014843931306818,0.7142857142857143,0.2857142857142857,0.4166666666666667,0.040277103228217315,0.12429902339538701,2.9032970549471178,1.0,-0.4156682224735165,-0.06796682025281947,-1.0,-1.0
tune_ca70d777c5c6,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.01816692240340312,0.004763535979504617,0.0065870747556073805,-0.03977800808452032,-0.0935391393223276,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03939869585648448,0.11796989281194059,2.8005680403961306,1.0,-0.24642734801537156,0.009228092403915533,-0.3201543544917457,-1.0
tune_cde727e6db83,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.011815124834068547,0.005936898211507644,-0.0011399437645462918,-0.028393801902923153,-0.09450865145579357,0.6666666666666666,0.3333333333333333,0.5,0.038388802896958785,0.1221672874335673,2.8164770566807555,1.0,-0.24554732634136925,0.003484185052495925,-0.3208814885918452,-1.0
tune_ced9b352fa5e,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.013416077951897698,0.005331267346582884,0.007502698105200878,-0.03363522268813658,-0.09866532080254231,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03614757493649534,0.11943594075575303,2.7791386521026507,1.0,-0.24600154949006284,0.010122420653112085,-0.32399899060190673,-1.0
tune_e73702a15486,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.018100837479162246,0.004300117312660963,0.002635211962703332,-0.03572878374808161,-0.10015487211641427,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.038814192794823454,0.1205455719901295,2.7672840134432737,1.0,-0.24677491201550428,0.008836467650788382,-0.3251161540873107,-1.0
tune_f3869e04aaf7,12,8,12,4,0.6666666666666666,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.020687130238584706,0.0086229318407402,0.003857192777175583,-0.03895767314217952,-0.09753916470510215,0.75,0.25,0.5,0.033372732864848376,0.1214627597246043,2.777120693190069,1.0,-0.3275847121061732,-0.0020456446869538403,-1.0,-1.0
tune_f5cc77318b02,12,8,12,4,0.6666666666666666,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.011636240488623661,-0.00026792885178862635,-0.005985259101814022,-0.04528784549069072,-0.09538869275259321,0.625,0.375,0.4166666666666667,0.039344059308049406,0.1192388286962498,2.757842113798138,1.0,-0.3335119525678591,-0.011928857336882093,-1.0,-1.0
tune_fbfaf07cdf65,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.014267532417246764,0.004832560820755807,0.011248805216417468,-0.03205675179034004,-0.09360353629402896,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03764081979527212,0.11621070507466669,2.74527038461499,1.0,-0.24637557938443314,0.01133658215494171,-0.3202026522205217,-1.0
tune_fe5dee029c9a,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.018068627034463658,0.0059490491313300975,0.014839754525335147,-0.028521510271308132,-0.09295985377485605,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.039025316182746184,0.11496661085214854,2.7740593490818304,1.0,-0.2455382131515024,0.01603869734997987,-0.319719890331142,-1.0
