total_return,max_drawdown,annualized_volatility,sharpe_zero_rf,economic_total_return,economic_max_drawdown,economic_annualized_volatility,economic_sharpe_zero_rf,transaction_costs,commission_cost,sell_tax_cost,turnover_two_way,slippage_cost,max_daily_volume_participation,trades_above_10pct_daily_volume,trades_above_100pct_daily_volume,trades,sessions,start,end,final_nav,raw_rule_breach_days,negative_cash_days,stale_held_price_days,infeasible_signal_days,active_share_status,certification,execution_price_bound_breaches,accounting_status,simulated_warning_days,disqualified,complete_period,rejected_trade_count,official_compliance,hard_breach_days,infeasible_executed_days,trade_days,costs,final_economic_nav,measured_hard_breach_days,cash_breach_days,holding_count_breach_days,whitelist_breach_days,active_cap_breach_days,overdue_passive_cap_days,cash_ratio_max,cash_ratio_min,average_stock_exposure,holdings_min,holdings_max,observed_rule_eligible,no_valid_plan_days,hold_without_envelope_days,unfilled_orders,status,measured_pass,episode_status,failure_reasons,episode_return,forensic_partial_return,episode_max_drawdown,episode_turnover,requested_sessions,observed_sessions,universe_interpretation,episode_id,kind,prior_session_date,session_count,split,analysis_status,candidate_id,phase,realized_start,realized_end,days_to_20_holdings,independent_audit
0.04351278020728011,0.0397316775590868,0.2217290781049285,2.1253531124496643,0.04351278020728011,0.039698213898629264,0.22131552602553675,2.1289298203928317,6519672.415202029,3753364.024870173,2766308.390331855,2.5940481722525948,0.0,0.9185185185185185,14,0,131,24,2025-01-02,2025-02-13,1043512780.20728,1,0,0,1,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,1,False,True,0,UNKNOWN_BLOCK_SUBMISSION,1,1,23,6519672.415202029,1043512780.20728,1,1,1,0,0,0,1.0,0.09042717771991703,0.8080534031254435,0,30,False,1,0,0,COMPLETE,False,FAIL_CASH,FAIL_CASH;FAIL_HOLDING_COUNT,0.04351278020728011,,0.039698213898629264,2.63393966657556,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2025-01-02,monthly,2024-12-31,24,recent,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,tune_21a3cc0abdbc,recent,2025-01-02,2025-02-13,2.0,PASS_INTERNAL_ACCOUNTING
0.037392619171308095,0.03449739323626033,0.14378927778084774,2.7515487315733766,0.037392619171308095,0.03449739323626033,0.14378927778084774,2.7515487315733766,6520670.995472327,3825539.8474945957,2695131.1479777303,2.60559471143969,0.0,0.304517835039946,7,0,165,24,2025-02-03,2025-03-07,1037392619.1713082,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,24,6520670.995472327,1037392619.1713082,0,0,0,0,0,0,0.20333713066345882,0.0944843482164522,0.8499150490639389,22,30,True,0,0,0,COMPLETE,True,PASS,,0.037392619171308095,,0.03449739323626033,2.684589366662874,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2025-02-03,monthly,2025-01-22,24,recent,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,tune_21a3cc0abdbc,recent,2025-02-03,2025-03-07,1.0,PASS_INTERNAL_ACCOUNTING
-0.1469533658855422,0.15017196675509448,0.3210762981998357,-5.019776156639105,-0.1469533658855422,0.15017196675509448,0.3213769248237345,-5.014766361940113,6448940.887791075,3755556.1698577916,2693384.717933283,2.6821560639423914,0.0,0.7940722630809002,14,0,121,24,2025-03-03,2025-04-07,853046634.1144578,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,24,6448940.887791075,853046634.1144578,0,0,0,0,0,0,0.20365583799434103,0.09835619126246374,0.8585498477115323,22,30,True,0,0,0,COMPLETE,True,PASS,,-0.1469533658855422,,0.15017196675509448,2.6354780139352916,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2025-03-03,monthly,2025-02-27,24,recent,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,tune_21a3cc0abdbc,recent,2025-03-03,2025-04-07,1.0,PASS_INTERNAL_ACCOUNTING
0.0,-0.0,0.0,,0.0,-0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,2025-04-01,2025-05-07,1000000000.0,3,0,0,3,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,3,True,False,0,UNKNOWN_BLOCK_SUBMISSION,3,3,0,0.0,1000000000.0,3,3,3,0,0,0,1.0,1.0,0.0,0,0,False,3,0,0,FAILED,False,FAIL_CASH,FAIL_CASH;FAIL_HOLDING_COUNT,,0.0,-0.0,0.0,24,3,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2025-04-01,monthly,2025-03-31,24,recent,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,tune_21a3cc0abdbc,recent,2025-04-01,2025-04-07,,PASS_INTERNAL_ACCOUNTING
0.09920234816819096,0.02277851347604576,0.1851790370098544,5.462338038919575,0.09920234816819096,0.02277851347604576,0.1851790370098544,5.462338038919575,6050584.172372583,3507196.3251401116,2543387.847232471,2.391445325510382,0.0,0.9936815409169418,13,0,114,24,2025-05-02,2025-06-05,1099202348.168191,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,24,6050584.172372583,1099202348.168191,0,0,0,0,0,0,0.20774237860395459,0.07307756481257423,0.8570223473921684,23,30,True,0,0,0,COMPLETE,True,PASS,,0.09920234816819096,,0.02277851347604576,2.4611904036070955,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2025-05-02,monthly,2025-04-30,24,recent,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,tune_21a3cc0abdbc,recent,2025-05-02,2025-06-05,1.0,PASS_INTERNAL_ACCOUNTING
0.14183534706635226,0.013175601725701758,0.14258096469413226,9.86270844404503,0.14183534706635226,0.013175601725701758,0.13935558520385494,10.087850956770199,6994768.149791721,3968906.2985124337,3025861.851279287,2.6477425804489756,0.0,1.0242728842480677,17,1,123,24,2025-06-02,2025-07-03,1141835347.0663524,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,24,6994768.149791721,1141835347.0663524,0,0,0,0,0,0,0.2022106943081711,0.0945369094844739,0.8605454985063554,23,30,True,0,0,0,COMPLETE,True,PASS,,0.14183534706635226,,0.013175601725701758,2.7851974024648656,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2025-06-02,monthly,2025-05-29,24,recent,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,tune_21a3cc0abdbc,recent,2025-06-02,2025-07-03,1.0,PASS_INTERNAL_ACCOUNTING
0.05921810520414916,0.0269752869835993,0.1673482262467459,3.6942450442626233,0.05921810520414916,0.025851369895295573,0.1639207297907323,3.768120031169199,6506632.6487995945,3818041.349990009,2688591.2988095856,2.665557983352704,0.0,0.21253088103847714,7,0,139,24,2025-07-01,2025-08-01,1059218105.2041491,0,0,1,1,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,1,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,24,6506632.6487995945,1059218105.2041491,0,0,0,0,0,0,0.2021717850370275,0.06366202394664874,0.8554701697946329,23,30,True,0,0,0,COMPLETE,False,FAIL_MISSING_DATA,FAIL_MISSING_DATA;FAIL_ROUND_LOT,0.05921810520414916,,0.025851369895295573,2.6793272631508835,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2025-07-01,monthly,2025-06-30,24,recent,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,tune_21a3cc0abdbc,recent,2025-07-01,2025-08-01,1.0,PASS_INTERNAL_ACCOUNTING
0.10882174723304017,0.06174855811494606,0.2640166686686084,4.244111262103215,0.10882174723304017,0.06152113883803667,0.26396156027672874,4.244930766754815,5631422.111549448,3319091.531926198,2312330.5796232503,2.2426563402610347,0.0,0.19221203163948988,4,0,145,24,2025-08-01,2025-09-03,1108821747.23304,0,0,1,1,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,1,23,5631422.111549448,1108821747.23304,0,0,0,0,0,0,0.20432948719770438,0.09228270286437786,0.8407223920329039,22,30,True,1,0,2,COMPLETE,False,FAIL_MISSING_DATA,FAIL_MISSING_DATA,0.10882174723304017,,0.06152113883803667,2.329187039948209,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2025-08-01,monthly,2025-07-31,24,recent,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,tune_21a3cc0abdbc,recent,2025-08-01,2025-09-03,1.0,PASS_INTERNAL_ACCOUNTING
0.09144755976401897,0.03993211058965229,0.2439189839460724,3.889992118918425,0.09144755976401897,0.039869247560471166,0.24195334274806182,3.919723256493198,6876173.895403197,3999837.639368401,2876336.256034795,2.757121906407681,0.0,0.6422676713311805,3,0,159,24,2025-09-01,2025-10-03,1091447559.764019,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,24,6876173.895403197,1091447559.764019,0,0,0,0,0,0,0.2014294236471902,0.09522958712326887,0.8510703646397265,22,30,True,0,0,0,COMPLETE,False,FAIL_ROUND_LOT,FAIL_ROUND_LOT,0.09144755976401897,,0.039869247560471166,2.8069036065743167,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2025-09-01,monthly,2025-08-29,24,recent,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,tune_21a3cc0abdbc,recent,2025-09-01,2025-10-03,1.0,PASS_INTERNAL_ACCOUNTING
0.06558938877353149,0.03698284547512776,0.18855024827895805,3.6328733695114463,0.06558938877353149,0.03698284547512776,0.18855024827895805,3.6328733695114463,6415513.779158132,3700903.0425764318,2714610.736581701,2.555111410134688,0.0,0.20825469549258743,7,0,138,24,2025-10-01,2025-11-06,1065589388.7735314,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,24,6415513.779158132,1065589388.7735314,0,0,0,0,0,0,0.20848165991121279,0.08485132030597013,0.8432836741466454,22,30,True,0,0,0,COMPLETE,True,PASS,,0.06558938877353149,,0.03698284547512776,2.5971249421588993,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2025-10-01,monthly,2025-09-30,24,recent,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,tune_21a3cc0abdbc,recent,2025-10-01,2025-11-06,1.0,PASS_INTERNAL_ACCOUNTING
