candidate_id,attempted,passed,completed,failed,compliance_pass_rate,valid_episode_rate,metric_population,median_24d_return,mean_24d_return,p25_24d_return,p10_24d_return,worst_24d_return,positive_episode_rate,loss_episode_rate,positive_attempt_rate,median_mdd,worst_mdd,median_turnover,median_days_to_20_holdings,penalized_mean_return,penalized_median_return,penalized_p25_return,failed_episode_penalty_return,baseline_distance
tune_9b4aabb5dfd4,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.018068627034463658,0.0021314001391126653,-0.0032398165482701025,-0.028361572189501968,-0.09216016336582522,0.6666666666666666,0.3333333333333333,0.5,0.03794027757654295,0.11442462341806448,2.7740593490818304,1.0,-0.24840144989566548,0.006822809897861659,-0.31912012252436894,-1.0,4
tune_f6832ca7942f,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.01530785923054312,0.004447881853156588,0.010140880462091051,-0.03513653216255072,-0.08685090152784813,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03461643069789233,0.1166721921704208,2.780622935450908,1.0,-0.24666408861013256,0.012626123745286155,-0.31513817614588613,-1.0,5
tune_1cc239f41b45,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.01511136702848126,0.003995301584700751,0.010140880462091051,-0.03572678243241869,-0.08980215287718796,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03461643069789233,0.11467256753598631,2.713857765481147,1.0,-0.24700352381147442,0.012046918383325167,-0.31735161465789097,-1.0,5
tune_40c462f37029,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.01511136702848126,-0.001207308686732109,0.0052415484014116664,-0.03838941415790702,-0.1031153115046296,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.032244104917283134,0.12511511783629514,2.713857765481147,1.0,-0.2509054815150491,0.007245236523391818,-0.32733648362847223,-1.0,4
tune_474374981e80,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.01167048367540291,0.007696095907913956,0.00499386638389554,-0.03422953689093815,-0.09860622744524739,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03312485753599781,0.11429451886060094,2.8482507947141964,1.0,-0.24422792806906454,0.007788420901829629,-0.32395467058393557,-1.0,8
tune_0ffdc51a0a04,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.011529810371657012,0.0067083678567650094,0.00623652718773493,-0.03509455334327067,-0.0981462401215667,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03339557958532502,0.11670864918039547,2.8168028976029005,1.0,-0.24496872410742623,0.007735134672425481,-0.323609680091175,-1.0,9
tune_ec3320b1d35a,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.011529810371657012,0.005905773440732127,0.00623652718773493,-0.03509455334327067,-0.0981462401215667,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03339557958532502,0.11670864918039547,2.869016298491603,1.0,-0.2455706699194509,0.007735134672425481,-0.323609680091175,-1.0,9
tune_aa4dc85b1961,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.011529810371657012,0.004751994380009296,0.00623652718773493,-0.03509455334327067,-0.0981462401215667,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03339557958532502,0.11670864918039547,2.8168028976029005,1.0,-0.24643600421499304,0.007735134672425481,-0.323609680091175,-1.0,8
tune_a376c3d9455b,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.008691970477406885,0.0026992348016054496,0.008389383525235106,-0.03836563402066752,-0.10790677035190155,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03031206588078006,0.12411657466127679,2.9312173433692474,1.0,-0.2479755738987959,0.008538872953177346,-0.33093007776392613,-1.0,8
tune_b0b6e04b9b08,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.007816710873704169,0.005816008365408866,0.0033933138752042513,-0.032059965712521406,-0.1075002736707712,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.032185273170170725,0.1262922169134747,2.9102084619570197,1.0,-0.24563799372594333,0.004663787398006547,-0.33062520525307837,-1.0,9
