candidate_id,attempted,passed,completed,failed,compliance_pass_rate,valid_episode_rate,metric_population,median_24d_return,mean_24d_return,p25_24d_return,p10_24d_return,worst_24d_return,positive_episode_rate,loss_episode_rate,positive_attempt_rate,median_mdd,worst_mdd,median_turnover,median_days_to_20_holdings,penalized_mean_return,penalized_median_return,penalized_p25_return,failed_episode_penalty_return,baseline_distance
tune_d6ba6c23bbc3,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.02265446375351332,0.009774665980413925,0.009304322151498345,-0.027857325836782285,-0.0992183539156013,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03671259702680918,0.11203971142703895,2.811346368733022,1.0,-0.24266900051468956,0.009924639754380737,-0.324413765436701,-1.0,8
tune_55ee93a8d6d6,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.02265446375351332,0.009774665980413925,0.009304322151498345,-0.027857325836782285,-0.0992183539156013,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03671259702680918,0.11203971142703895,2.811346368733022,1.0,-0.24266900051468956,0.009924639754380737,-0.324413765436701,-1.0,9
tune_21a3cc0abdbc,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.02265446375351332,0.009411423795403174,0.009304322151498345,-0.030472669568859696,-0.0992183539156013,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03671259702680918,0.11203971142703895,2.811346368733022,1.0,-0.24294143215344763,0.009924639754380737,-0.324413765436701,-1.0,8
tune_4bdad17c2c61,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.02265446375351332,0.009411423795403174,0.009304322151498345,-0.030472669568859696,-0.0992183539156013,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03671259702680918,0.11203971142703895,2.811346368733022,1.0,-0.24294143215344763,0.009924639754380737,-0.324413765436701,-1.0,8
tune_78d170b8dff9,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.02265446375351332,0.009411423795403174,0.009304322151498345,-0.030472669568859696,-0.0992183539156013,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03671259702680918,0.11203971142703895,2.811346368733022,1.0,-0.24294143215344763,0.009924639754380737,-0.324413765436701,-1.0,9
tune_ca57d575298d,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.02265446375351332,0.009411423795403174,0.009304322151498345,-0.030472669568859696,-0.0992183539156013,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03671259702680918,0.11203971142703895,2.811346368733022,1.0,-0.24294143215344763,0.009924639754380737,-0.324413765436701,-1.0,9
tune_9f13c6ba92db,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.022198314580177403,0.006186121512280435,0.004495964462223778,-0.03741427261478056,-0.10762196510256439,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03890444850726049,0.1231672956173906,3.2578273545508933,1.0,-0.2453604088657897,0.006008328616103009,-0.33071647382692326,-1.0,8
tune_450daea0fe62,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.022198314580177403,0.006186121512280435,0.004495964462223778,-0.03741427261478056,-0.10762196510256439,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03890444850726049,0.1231672956173906,3.2578273545508933,1.0,-0.2453604088657897,0.006008328616103009,-0.33071647382692326,-1.0,9
tune_5ea36787b06b,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.020888625222238222,0.002504167642873472,0.002356840362258472,-0.039780113031824174,-0.10934476466344689,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03782548481950476,0.12419002036936655,3.339950556334075,1.0,-0.2481218742678449,0.005693278750387942,-0.33200857349758517,-1.0,8
tune_ab7d24fc668d,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.020888625222238222,0.002504167642873472,0.002356840362258472,-0.039780113031824174,-0.10934476466344689,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03782548481950476,0.12419002036936655,3.339950556334075,1.0,-0.2481218742678449,0.005693278750387942,-0.33200857349758517,-1.0,9
tune_d77c7cdd45ea,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.020804552421375133,0.017298782205908598,0.007349062501438297,-0.029177801885452954,-0.11974382028000863,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03685529014317024,0.13010612378239284,2.806313487932971,1.0,-0.23702591334556855,0.01327038633450106,-0.3398078652100065,-1.0,8
tune_7bc5f1778794,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.020804552421375133,0.017298782205908598,0.007349062501438297,-0.029177801885452954,-0.11974382028000863,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03685529014317024,0.13010612378239284,2.806313487932971,1.0,-0.23702591334556855,0.01327038633450106,-0.3398078652100065,-1.0,9
tune_b684ab185558,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.01835341027239923,0.007181429452305315,0.012788508564022916,-0.027381209221411757,-0.11700743188169493,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.038628435713649045,0.13011834399944067,2.742053032814011,1.0,-0.244613927910771,0.0131634128069823,-0.3377555739112712,-1.0,8
tune_96be2b31b3b6,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.01835341027239923,0.007181429452305315,0.012788508564022916,-0.027381209221411757,-0.11700743188169493,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.038628435713649045,0.13011834399944067,2.742053032814011,1.0,-0.244613927910771,0.0131634128069823,-0.3377555739112712,-1.0,9
tune_ebf93ab1c0e5,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.015793876881219582,0.0061303448595625915,0.007965530841480772,-0.029519496641340143,-0.10536564701845219,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03499718485831982,0.1195981547461803,2.7537812559699097,1.0,-0.24540224135532807,0.011625730483096897,-0.32902423526383917,-1.0,8
tune_3bff5cac351a,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.015793876881219582,0.0061303448595625915,0.007965530841480772,-0.029519496641340143,-0.10536564701845219,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03499718485831982,0.1195981547461803,2.7537812559699097,1.0,-0.24540224135532807,0.011625730483096897,-0.32902423526383917,-1.0,9
tune_3d4b001c3f76,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.015793876881219582,0.005174204583944698,0.007965530841480772,-0.03640370662578897,-0.10536564701845219,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03499718485831982,0.1195981547461803,2.7537812559699097,1.0,-0.24611934656204149,0.011625730483096897,-0.32902423526383917,-1.0,8
tune_89e9666e4f96,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.015793876881219582,0.005174204583944698,0.007965530841480772,-0.03640370662578897,-0.10536564701845219,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03499718485831982,0.1195981547461803,2.7537812559699097,1.0,-0.24611934656204149,0.011625730483096897,-0.32902423526383917,-1.0,8
tune_5fa668940c99,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.015793876881219582,0.005174204583944698,0.007965530841480772,-0.03640370662578897,-0.10536564701845219,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03499718485831982,0.1195981547461803,2.7537812559699097,1.0,-0.24611934656204149,0.011625730483096897,-0.32902423526383917,-1.0,9
tune_cdf91b93d781,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.015793876881219582,0.005174204583944698,0.007965530841480772,-0.03640370662578897,-0.10536564701845219,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.03499718485831982,0.1195981547461803,2.7537812559699097,1.0,-0.24611934656204149,0.011625730483096897,-0.32902423526383917,-1.0,9
tune_60894b1decdc,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.013296345975020385,0.00018482740718158328,-0.0010309107265675799,-0.04008027421683819,-0.11728779759979013,0.6666666666666666,0.3333333333333333,0.5,0.042890366365877064,0.13219540152450593,3.260702226816685,1.0,-0.2498613794446138,0.001372385616591143,-0.3379658481998426,-1.0,8
tune_e95feaf6c642,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.013296345975020385,0.00018482740718158328,-0.0010309107265675799,-0.04008027421683819,-0.11728779759979013,0.6666666666666666,0.3333333333333333,0.5,0.042890366365877064,0.13219540152450593,3.260702226816685,1.0,-0.2498613794446138,0.001372385616591143,-0.3379658481998426,-1.0,9
tune_6d0b65cf4be0,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.011587646960429021,0.010143303707463303,-0.0005857764711516555,-0.03403308444129169,-0.11736871784029057,0.6666666666666666,0.3333333333333333,0.5,0.039385935828471386,0.13344735783596817,2.7964731026114045,1.0,-0.24239252221940252,0.0033272793373093634,-0.3380265383802179,-1.0,8
tune_d8abfda9780f,12,9,12,3,0.75,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.011587646960429021,0.010143303707463303,-0.0005857764711516555,-0.03403308444129169,-0.11736871784029057,0.6666666666666666,0.3333333333333333,0.5,0.039385935828471386,0.13344735783596817,2.7964731026114045,1.0,-0.24239252221940252,0.0033272793373093634,-0.3380265383802179,-1.0,9
tune_4de6aa28fe8e,12,8,12,4,0.6666666666666666,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.016335309990676228,0.0017835510106587044,-0.007907901329735512,-0.04279170485644185,-0.10835948331366196,0.625,0.375,0.4166666666666667,0.04065267724049054,0.12459467198341778,2.821390808423106,1.0,-0.3321442993262275,-0.010169010344749041,-1.0,-1.0,8
tune_57ca837f4dfc,12,8,12,4,0.6666666666666666,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.016335309990676228,0.0017835510106587044,-0.007907901329735512,-0.04279170485644185,-0.10835948331366196,0.625,0.375,0.4166666666666667,0.04065267724049054,0.12459467198341778,2.821390808423106,1.0,-0.3321442993262275,-0.010169010344749041,-1.0,-1.0,9
tune_3a8a81405f99,12,8,12,4,0.6666666666666666,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.016335309990676228,0.001757873649055705,-0.00795925605294151,-0.04293549808141865,-0.10835948331366196,0.625,0.375,0.4166666666666667,0.04030071966144372,0.12459467198341778,2.818030886162259,1.0,-0.33216141756729617,-0.010271719791161038,-1.0,-1.0,8
