date,symbol,issue
2017-01-16,,SIMULATED_DAY_ROLLBACK:ACTIVE_CAP:4938.TW
2017-01-16,8932.TWO,STALE_HELD_PRICES
2017-01-23,8932.TWO,STALE_HELD_PRICES
2017-02-02,8932.TWO,STALE_HELD_PRICES
2017-02-06,8932.TWO,UNFILLED_MISSING_OFFICIAL_AVERAGE
2017-02-06,8932.TWO,STALE_HELD_PRICES
2017-02-07,,SIMULATED_DAY_ROLLBACK:OVERDUE_CAP:4938.TW
2017-02-07,8932.TWO,STALE_HELD_PRICES
2017-02-08,,SIMULATED_DAY_ROLLBACK:OVERDUE_CAP:4938.TW
