date,proposed_nav,proposed_cash,proposed_holdings,warning_reasons,warning_today,cumulative_warnings,rolled_back,rejected_fills,disqualified,active_caps,passive_caps,overdue_caps,settled_nav,settled_cash,settled_holdings,stale_count,active_share_status,submission_status
2016-01-04,988650879.7649723,108866539.76497233,22,,False,0,False,0,False,,,,988650879.7649723,108866539.76497233,22,0,UNKNOWN,BLOCK_SUBMISSION
2016-01-05,983685839.7649723,108866539.76497233,22,,False,0,False,0,False,,,,983685839.7649723,108866539.76497233,22,0,UNKNOWN,BLOCK_SUBMISSION
2016-01-06,980759209.7649723,108866539.76497233,22,,False,0,False,0,False,,,,980759209.7649723,108866539.76497233,22,0,UNKNOWN,BLOCK_SUBMISSION
2016-01-07,961947609.7649723,108866539.76497233,22,,False,0,False,0,False,,,,961947609.7649723,108866539.76497233,22,0,UNKNOWN,BLOCK_SUBMISSION
2016-01-08,974707099.7649723,108866539.76497233,22,,False,0,False,0,False,,,,974707099.7649723,108866539.76497233,22,0,UNKNOWN,BLOCK_SUBMISSION
2016-01-11,964403909.7649723,108866539.76497233,22,,False,0,False,0,False,,,,964403909.7649723,108866539.76497233,22,0,UNKNOWN,BLOCK_SUBMISSION
2016-01-12,958507989.7649723,108866539.76497233,22,,False,0,False,0,False,,,,958507989.7649723,108866539.76497233,22,0,UNKNOWN,BLOCK_SUBMISSION
2016-01-13,965725109.7649723,108866539.76497233,22,,False,0,False,0,False,,,,965725109.7649723,108866539.76497233,22,0,UNKNOWN,BLOCK_SUBMISSION
2016-01-14,958667329.7649723,108866539.76497233,22,,False,0,False,0,False,,,,958667329.7649723,108866539.76497233,22,0,UNKNOWN,BLOCK_SUBMISSION
2016-01-15,944696826.812135,102975236.81213498,22,,False,0,False,0,False,,,,944696826.812135,102975236.81213498,22,0,UNKNOWN,BLOCK_SUBMISSION
2016-01-18,968886656.812135,102975236.81213498,22,,False,0,False,0,False,,,,968886656.812135,102975236.81213498,22,0,UNKNOWN,BLOCK_SUBMISSION
2016-01-19,978382746.812135,102975236.81213498,22,,False,0,False,0,False,,,,978382746.812135,102975236.81213498,22,0,UNKNOWN,BLOCK_SUBMISSION
2016-01-20,956132836.812135,102975236.81213498,22,,False,0,False,0,False,,,,956132836.812135,102975236.81213498,22,0,UNKNOWN,BLOCK_SUBMISSION
2016-01-21,959616456.812135,102975236.81213498,22,,False,0,False,0,False,,,,959616456.812135,102975236.81213498,22,0,UNKNOWN,BLOCK_SUBMISSION
2016-01-22,967162256.812135,102975236.81213498,22,,False,0,False,0,False,,,,967162256.812135,102975236.81213498,22,0,UNKNOWN,BLOCK_SUBMISSION
2016-01-25,977367736.812135,102975236.81213498,22,,False,0,False,0,False,,,,977367736.812135,102975236.81213498,22,0,UNKNOWN,BLOCK_SUBMISSION
2016-01-26,977287146.812135,102975236.81213498,22,,False,0,False,0,False,,,,977287146.812135,102975236.81213498,22,0,UNKNOWN,BLOCK_SUBMISSION
2016-01-27,982062896.812135,102975236.81213498,22,,False,0,False,0,False,,,,982062896.812135,102975236.81213498,22,0,UNKNOWN,BLOCK_SUBMISSION
2016-01-28,982500316.812135,102975236.81213498,22,,False,0,False,0,False,,,,982500316.812135,102975236.81213498,22,0,UNKNOWN,BLOCK_SUBMISSION
2016-01-29,985784706.812135,102975236.81213498,22,,False,0,False,0,False,,,,985784706.812135,102975236.81213498,22,0,UNKNOWN,BLOCK_SUBMISSION
2016-02-01,988628046.812135,102975236.81213498,22,,False,0,False,0,False,,,,988628046.812135,102975236.81213498,22,0,UNKNOWN,BLOCK_SUBMISSION
2016-02-02,993870516.812135,102975236.81213498,22,,False,0,False,0,False,,,,993870516.812135,102975236.81213498,22,0,UNKNOWN,BLOCK_SUBMISSION
2016-02-03,990081986.812135,102975236.81213498,22,,False,0,False,0,False,,,,990081986.812135,102975236.81213498,22,0,UNKNOWN,BLOCK_SUBMISSION
2016-02-15,995794716.812135,102975236.81213498,22,,False,0,False,0,False,,,,995794716.812135,102975236.81213498,22,0,UNKNOWN,BLOCK_SUBMISSION
