date,signal_date,symbol,trade_symbol,shares,price,notional,fee,tax,slippage_cost,volume_participation,execution_volume,rejection
2014-01-03,2014-01-02,2449.TW,2449.TW,1000,21.080156889801156,21080.156889801157,30.03922356796665,0.0,0.0,7.13031746098522e-05,14024621.0,ACTIVE_CAP:5483.TWO
2014-01-03,2014-01-02,2885.TW,2885.TW,1000,17.367863381946723,17367.86338194672,24.74920531927408,0.0,0.0,3.4948687288861875e-05,28613378.0,ACTIVE_CAP:5483.TWO
2014-01-03,2014-01-02,3008.TW,3008.TW,1000,1199.7165391206684,1199716.5391206683,1709.5960682469524,0.0,0.0,0.0010361169651719644,965142.0,ACTIVE_CAP:5483.TWO
2014-01-03,2014-01-02,3017.TW,3017.TW,1000,21.32263150479192,21322.63150479192,30.384749894328486,0.0,0.0,6.568547887834162e-05,15224065.0,ACTIVE_CAP:5483.TWO
2014-01-03,2014-01-02,3105.TWO,3105.TWO,1000,28.239207834638325,28239.207834638324,40.24087116435961,0.0,0.0,0.0001772927678024987,5640388.0,ACTIVE_CAP:5483.TWO
2014-01-03,2014-01-02,3163.TWO,3163.TWO,785000,99.07994478593163,77777756.65695633,110833.30323616277,0.0,0.0,0.458365521103207,1712607.0,ACTIVE_CAP:5483.TWO
2014-01-03,2014-01-02,3653.TW,3653.TW,1185000,79.29636963775394,93966198.02073842,133901.83217955226,0.0,0.0,1.418718221011157,835261.0,ACTIVE_CAP:5483.TWO
2014-01-03,2014-01-02,3680.TWO,3680.TWO,1173000,55.31272945386103,64881831.64937899,92456.61010036507,0.0,0.0,1.2130676236077644,966970.0,ACTIVE_CAP:5483.TWO
2014-01-03,2014-01-02,4966.TWO,4966.TWO,389000,241.50162495609118,93944132.10791947,133870.38825378526,0.0,0.0,0.11396518876180192,3413323.0,ACTIVE_CAP:5483.TWO
2014-01-03,2014-01-02,4979.TWO,4979.TWO,2157000,43.68165315899318,94221325.86394829,134265.3893561263,0.0,0.0,1.2303209957101324,1753201.0,ACTIVE_CAP:5483.TWO
2014-01-03,2014-01-02,5274.TWO,5274.TWO,1000,198.59915178903591,198599.1517890359,283.0037912993762,0.0,0.0,0.003916024764940613,255361.0,ACTIVE_CAP:5483.TWO
2014-01-03,2014-01-02,5483.TWO,5483.TWO,1819000,55.00140454709617,100047554.87116794,142567.76569141433,0.0,0.0,0.061065805438502506,29787538.0,ACTIVE_CAP:5483.TWO
2014-01-03,2014-01-02,6023.TWO,6023.TWO,1000,35.05891235316324,35058.912353163236,49.958950103257614,0.0,0.0,0.022205937867785845,45033.0,ACTIVE_CAP:5483.TWO
2014-01-03,2014-01-02,6274.TWO,6274.TWO,1000,24.343926540588075,24343.926540588076,34.69009532033801,0.0,0.0,0.00012689920523027763,7880270.0,ACTIVE_CAP:5483.TWO
2014-01-03,2014-01-02,6290.TWO,6290.TWO,3473000,27.95076030488036,97072990.5388495,138329.01151786055,0.0,0.0,0.9543311465877922,3639198.0,ACTIVE_CAP:5483.TWO
2014-01-03,2014-01-02,8210.TW,8210.TW,2648000,36.253446233078925,95999125.625193,136798.75401590002,0.0,0.0,1.7106805123255564,1547922.0,ACTIVE_CAP:5483.TWO
2014-01-06,2014-01-03,1519.TW,1519.TW,5241000,18.16334856396867,95194109.8237598,135651.6064988577,0.0,0.0,10.181602014173816,514752.0,ACTIVE_CAP:5483.TWO;ACTIVE_CAP:6274.TWO
2014-01-06,2014-01-03,2207.TW,2207.TW,250000,374.51056181721725,93627640.45430431,133419.38764738364,0.0,0.0,0.5413540347116207,461805.0,ACTIVE_CAP:5483.TWO;ACTIVE_CAP:6274.TWO
2014-01-06,2014-01-03,2327.TW,2327.TW,1000,11.631300943494598,11631.300943494598,16.574603844479803,0.0,0.0,0.0001202685307647503,8314727.0,ACTIVE_CAP:5483.TWO;ACTIVE_CAP:6274.TWO
2014-01-06,2014-01-03,2344.TW,2344.TW,1194000,8.370984781270193,9994955.82883661,14242.81205609217,0.0,0.0,0.034844968780483876,34266066.0,ACTIVE_CAP:5483.TWO;ACTIVE_CAP:6274.TWO
2014-01-06,2014-01-03,2377.TW,2377.TW,1000,24.83111019533544,24831.11019533544,35.38433202835301,0.0,0.0,0.0002450053815432056,4081543.0,ACTIVE_CAP:5483.TWO;ACTIVE_CAP:6274.TWO
2014-01-06,2014-01-03,2379.TW,2379.TW,852000,80.10406666050302,68248664.79474857,97254.34733251673,0.0,0.0,0.11809800665257715,7214347.0,ACTIVE_CAP:5483.TWO;ACTIVE_CAP:6274.TWO
2014-01-06,2014-01-03,2449.TW,2449.TW,4542000,20.331398176687266,92345210.51851356,131591.92498888183,0.0,0.0,0.3143404000635602,14449304.0,ACTIVE_CAP:5483.TWO;ACTIVE_CAP:6274.TWO
2014-01-06,2014-01-03,3008.TW,3008.TW,1000,1181.3541429012648,1181354.1429012648,1683.4296536343024,0.0,0.0,0.000776013123933952,1288638.0,ACTIVE_CAP:5483.TWO;ACTIVE_CAP:6274.TWO
2014-01-06,2014-01-03,3017.TW,3017.TW,2918000,21.436319068939298,62551179.04316487,89135.43013650994,0.0,0.0,0.23254522179737694,12548097.0,ACTIVE_CAP:5483.TWO;ACTIVE_CAP:6274.TWO
2014-01-06,2014-01-03,3491.TWO,3491.TWO,1000,66.55671918663869,66556.71918663869,94.84332484096014,0.0,0.0,0.00017269111120858565,5790686.0,ACTIVE_CAP:5483.TWO;ACTIVE_CAP:6274.TWO
2014-01-06,2014-01-03,3680.TWO,3680.TWO,1000,54.13361607712622,54133.61607712622,77.14040290990486,0.0,0.0,0.0009817492808686518,1018590.0,ACTIVE_CAP:5483.TWO;ACTIVE_CAP:6274.TWO
2014-01-06,2014-01-03,4966.TWO,4966.TWO,400000,232.888948144682,93155579.25787279,132746.70044246872,0.0,0.0,0.1146886318334354,3487704.0,ACTIVE_CAP:5483.TWO;ACTIVE_CAP:6274.TWO
2014-01-06,2014-01-03,5274.TWO,5274.TWO,1000,196.53384617657633,196533.84617657633,280.0607308016213,0.0,0.0,0.00492487109149918,203051.0,ACTIVE_CAP:5483.TWO;ACTIVE_CAP:6274.TWO
2014-01-06,2014-01-03,5347.TWO,5347.TWO,1000,35.92135740116846,35921.357401168454,51.18793429666505,0.0,0.0,0.00037701817830848534,2652392.0,ACTIVE_CAP:5483.TWO;ACTIVE_CAP:6274.TWO
2014-01-06,2014-01-03,5483.TWO,5483.TWO,1702000,58.293040233015255,99214754.47659196,141381.02512914356,0.0,0.0,0.059089819580935836,28803608.0,ACTIVE_CAP:5483.TWO;ACTIVE_CAP:6274.TWO
2014-01-06,2014-01-03,6023.TWO,6023.TWO,1000,34.95322434150772,34953.22434150772,49.808344686648496,0.0,0.0,0.030275507114744173,33030.0,ACTIVE_CAP:5483.TWO;ACTIVE_CAP:6274.TWO
2014-01-06,2014-01-03,6182.TWO,6182.TWO,1000,17.809541517722067,17809.541517722068,25.378596662753946,0.0,0.0,5.785192337397045e-05,17285510.0,ACTIVE_CAP:5483.TWO;ACTIVE_CAP:6274.TWO
2014-01-06,2014-01-03,6223.TWO,6223.TWO,1000,66.12119796795893,66121.19796795893,94.22270710434148,0.0,0.0,0.0003595514667362758,2781243.0,ACTIVE_CAP:5483.TWO;ACTIVE_CAP:6274.TWO
2014-01-06,2014-01-03,6274.TWO,6274.TWO,3893000,25.932562179053324,100955464.56305459,143861.5370023528,0.0,0.0,0.20444169404809467,19042104.0,ACTIVE_CAP:5483.TWO;ACTIVE_CAP:6274.TWO
2014-01-06,2014-01-03,6290.TWO,6290.TWO,3412000,27.629477476598765,94271777.150155,134337.28243897087,0.0,0.0,2.0799741527244797,1640405.0,ACTIVE_CAP:5483.TWO;ACTIVE_CAP:6274.TWO
2014-01-06,2014-01-03,8046.TW,8046.TW,1000,37.92091435803538,37920.914358035385,54.03730296020043,0.0,0.0,0.00030511553657465706,3277447.0,ACTIVE_CAP:5483.TWO;ACTIVE_CAP:6274.TWO
2014-01-06,2014-01-03,8210.TW,8210.TW,2616000,36.031787518201675,94259156.14761558,134319.29751035222,0.0,0.0,2.4799781579905353,1054848.0,ACTIVE_CAP:5483.TWO;ACTIVE_CAP:6274.TWO
