symbol,code,regular_listing_date,source_url,raw_path,use
4195.TW,4195,2026-05-11,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
4582.TW,4582,2026-05-22,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
4590.TW,4590,2026-01-29,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
6534.TW,6534,2023-12-21,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
6645.TW,6645,2023-12-21,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
6771.TW,6771,2024-05-17,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
6854.TW,6854,2022-08-18,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
6908.TW,6908,2026-03-25,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
6921.TW,6921,2025-12-23,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
6924.TW,6924,2024-12-03,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
6949.TW,6949,2024-03-08,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
6951.TW,6951,2024-06-18,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
6955.TW,6955,2024-12-06,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
6969.TW,6969,2024-09-09,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
6988.TW,6988,2024-10-23,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
7610.TW,7610,2025-09-09,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
7631.TW,7631,2025-03-13,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
7730.TW,7730,2025-11-04,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
7740.TW,7740,2025-06-16,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
7803.TW,7803,2026-05-20,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
7812.TW,7812,2026-09-22,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
7823.TW,7823,2026-02-05,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
7827.TW,7827,2026-05-29,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
7835.TW,7835,2026-07-24,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
8162.TW,8162,2024-03-07,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
8487.TW,8487,2024-03-26,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
00400A.TW,00400A,2026-04-09,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
00401A.TW,00401A,2026-04-10,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
00402A.TW,00402A,2026-06-09,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
00403A.TW,00403A,2026-05-12,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
00404A.TW,00404A,2026-06-09,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
00405A.TW,00405A,2026-06-09,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
00406A.TW,00406A,2026-06-11,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
00407A.TW,00407A,2026-06-24,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
00408A.TW,00408A,2026-07-15,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
00409A.TW,00409A,2026-09-02,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
00410A.TW,00410A,2026-08-03,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
0050.TW,0050,2003-06-30,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
0051.TW,0051,2006-08-31,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
0052.TW,0052,2006-09-12,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
0053.TW,0053,2007-07-16,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
0055.TW,0055,2007-07-16,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
0056.TW,0056,2007-12-26,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
0057.TW,0057,2008-02-27,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
0061.TW,0061,2009-08-17,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
00980A.TW,00980A,2025-05-05,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
00981A.TW,00981A,2025-05-27,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
00982A.TW,00982A,2025-05-22,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
00983A.TW,00983A,2025-06-18,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
00984A.TW,00984A,2025-07-14,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
00985A.TW,00985A,2025-07-21,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
00986A.TW,00986A,2025-08-27,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
00987A.TW,00987A,2025-12-30,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
00988A.TW,00988A,2025-11-05,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
00989A.TW,00989A,2025-10-22,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
00990A.TW,00990A,2025-12-22,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
00991A.TW,00991A,2025-12-18,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
00992A.TW,00992A,2025-12-30,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
00993A.TW,00993A,2026-02-03,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
00994A.TW,00994A,2026-01-07,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
00995A.TW,00995A,2026-01-22,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
00996A.TW,00996A,2026-03-25,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
00997A.TW,00997A,2026-04-14,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
00999A.TW,00999A,2026-05-05,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
9103.TW,9103,2002-12-13,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
9105.TW,9105,2003-09-22,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
9110.TW,9110,2009-12-03,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
9136.TW,9136,2009-05-25,https://isin.twse.com.tw/isin/C_public.jsp?strMode=2,data/tuning_2nd/official_universe/raw/listing/isin_2.html,historical_listing_event_only_not_historical_industry
00411A.TWO,00411A,2026-08-26,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
00998A.TWO,00998A,2026-04-15,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
1240.TWO,1240,2018-08-08,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
1259.TWO,1259,2011-12-15,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
1264.TWO,1264,2015-04-09,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
1268.TWO,1268,2017-09-27,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
1294.TWO,1294,2024-09-26,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
1295.TWO,1295,2025-05-27,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
1336.TWO,1336,2007-11-02,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
1565.TWO,1565,2004-03-30,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
1569.TWO,1569,2005-07-29,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
1570.TWO,1570,2005-06-30,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
1580.TWO,1580,2007-12-10,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
1584.TWO,1584,2007-11-28,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
1586.TWO,1586,2012-01-09,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
1591.TWO,1591,2012-03-23,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
1593.TWO,1593,2012-06-13,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
1595.TWO,1595,2011-10-04,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
1599.TWO,1599,2012-12-25,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
1742.TWO,1742,2004-05-14,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
1777.TWO,1777,2005-10-19,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
1780.TWO,1780,2010-04-29,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
1781.TWO,1781,2004-12-24,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
1784.TWO,1784,2007-07-26,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
1785.TWO,1785,2005-01-31,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
1788.TWO,1788,2009-07-20,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
1796.TWO,1796,2018-01-22,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
1799.TWO,1799,2008-11-10,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
1813.TWO,1813,2009-08-04,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
1815.TWO,1815,2006-01-23,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
2035.TWO,2035,2006-07-07,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
2061.TWO,2061,2010-12-09,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
2063.TWO,2063,2010-09-07,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
2064.TWO,2064,2014-12-26,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
2065.TWO,2065,2017-04-21,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
2066.TWO,2066,2013-09-24,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
2067.TWO,2067,2014-05-26,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
2070.TWO,2070,2018-12-17,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
2073.TWO,2073,2023-06-21,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
2221.TWO,2221,2007-08-01,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
2230.TWO,2230,2013-04-18,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
2235.TWO,2235,2014-12-15,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
2596.TWO,2596,2009-06-01,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
2640.TWO,2640,2012-11-07,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
2641.TWO,2641,2014-10-09,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
2643.TWO,2643,2016-03-04,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
2718.TWO,2718,2011-03-29,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
2719.TWO,2719,2012-02-24,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
2724.TWO,2724,2012-05-29,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
2726.TWO,2726,2014-12-24,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
2729.TWO,2729,2012-09-17,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
2732.TWO,2732,2015-01-20,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
2734.TWO,2734,2013-12-26,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
2736.TWO,2736,2016-01-06,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
2740.TWO,2740,2015-12-24,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
2743.TWO,2743,2020-03-09,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
2745.TWO,2745,2018-04-16,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
2751.TWO,2751,2024-09-10,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
2752.TWO,2752,2019-09-25,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
2754.TWO,2754,2020-09-17,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
2755.TWO,2755,2020-12-16,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
2756.TWO,2756,2022-01-14,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
2916.TWO,2916,2005-03-10,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
2924.TWO,2924,2011-12-02,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
2926.TWO,2926,2013-01-30,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
2937.TWO,2937,2017-06-08,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
2938.TWO,2938,2026-09-16,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
2941.TWO,2941,2024-03-20,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
2947.TWO,2947,2021-10-06,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
2948.TWO,2948,2023-12-12,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
2949.TWO,2949,2023-12-15,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
3064.TWO,3064,2004-06-09,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
3066.TWO,3066,2004-12-02,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
3067.TWO,3067,2003-10-21,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
3071.TWO,3071,2004-12-30,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
3073.TWO,3073,2007-10-08,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
3078.TWO,3078,2005-01-31,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
3081.TWO,3081,2015-07-22,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
3083.TWO,3083,2003-12-02,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
3085.TWO,3085,2004-03-01,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
3086.TWO,3086,2004-03-29,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
3088.TWO,3088,2005-04-28,https://isin.twse.com.tw/isin/C_public.jsp?strMode=4,data/tuning_2nd/official_universe/raw/listing/isin_4.html,historical_listing_event_only_not_historical_industry
