signal_date,symbol,shares,signal_nav,sizing_price,reason,target_shares,target_weight,odd_entitlement
2026-08-20,1504.TW,634000,1000000000.0,73.0999984741211,BUY_CASH_CAP_CORRECTION,634000.0,0.046381949031829836,0.0
2026-08-20,1519.TW,63000,1000000000.0,727.0,BUY_CASH_CAP_CORRECTION,63000.0,0.0461645,0.0
2026-08-20,2059.TW,3000,1000000000.0,13925.0,BUY_CASH_CAP_CORRECTION,3000.0,0.0487375,0.0
2026-08-20,2301.TW,173000,1000000000.0,267.0,BUY_CASH_CAP_CORRECTION,173000.0,0.0463245,0.0
2026-08-20,2357.TW,50000,1000000000.0,913.0,BUY_CASH_CAP_CORRECTION,50000.0,0.0461065,0.0
2026-08-20,2382.TW,141000,1000000000.0,327.0,BUY_CASH_CAP_CORRECTION,141000.0,0.0462705,0.0
2026-08-20,2383.TW,7000,1000000000.0,5985.0,BUY_CASH_CAP_CORRECTION,7000.0,0.0448875,0.0
2026-08-20,2603.TW,188000,1000000000.0,246.0,BUY_CASH_CAP_CORRECTION,188000.0,0.046371,0.0
2026-08-20,3008.TW,8000,1000000000.0,5515.0,BUY_CASH_CAP_CORRECTION,8000.0,0.0468775,0.0
2026-08-20,3017.TW,15000,1000000000.0,2985.0,BUY_CASH_CAP_CORRECTION,15000.0,0.0462675,0.0
2026-08-20,3037.TW,40000,1000000000.0,1140.0,BUY_CASH_CAP_CORRECTION,40000.0,0.04617,0.0
2026-08-20,3044.TW,95000,1000000000.0,485.5,BUY_CASH_CAP_CORRECTION,95000.0,0.04636525,0.0
2026-08-20,3045.TW,403000,1000000000.0,115.0,BUY_CASH_CAP_CORRECTION,403000.0,0.0464025,0.0
2026-08-20,3081.TWO,16000,1000000000.0,2780.0,BUY_CASH_CAP_CORRECTION,16000.0,0.04587,0.0
2026-08-20,3653.TW,8000,1000000000.0,5600.0,BUY_CASH_CAP_CORRECTION,8000.0,0.0476,0.0
2026-08-20,6187.TWO,36000,1000000000.0,1265.0,BUY_CASH_CAP_CORRECTION,36000.0,0.0461725,0.0
2026-08-20,6584.TWO,79000,1000000000.0,586.0,BUY_CASH_CAP_CORRECTION,79000.0,0.046587,0.0
2026-08-20,7750.TW,18000,1000000000.0,2460.0,BUY_CASH_CAP_CORRECTION,18000.0,0.04551,0.0
2026-08-20,8046.TW,38000,1000000000.0,1195.0,BUY_CASH_CAP_CORRECTION,38000.0,0.0460075,0.0
2026-08-20,8932.TWO,414000,1000000000.0,111.9999993737793,BUY_CASH_CAP_CORRECTION,414000.0,0.04642399974043152,0.0
2026-08-21,2344.TW,61000,975685220.7793647,181.0,BUY_CASH_CAP_CORRECTION,61000.0,0.011408905006379314,0.0
2026-08-21,2408.TW,21000,975685220.7793647,528.0,BUY_CASH_CAP_CORRECTION,21000.0,0.011634900025371061,0.0
2026-08-21,3443.TW,1000,975685220.7793647,5600.0,BUY_CASH_CAP_CORRECTION,1000.0,0.008609334056828481,0.0
2026-08-24,2344.TW,-61000,970998599.7427583,177.0,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2026-08-24,2408.TW,-21000,970998599.7427583,501.0,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2026-08-24,7750.TW,-18000,970998599.7427583,2140.0,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2026-08-25,3443.TW,4000,990737932.9103706,5570.0,BUY_CASH_CAP_CORRECTION,5000.0,0.030921396044670743,0.0
2026-08-26,2881.TW,91000,1023000184.2386055,138.5,BUY_CASH_CAP_CORRECTION,91000.0,0.012387827681020433,0.0
2026-08-26,4979.TWO,21000,1023000184.2386055,598.0,BUY_CASH_CAP_CORRECTION,21000.0,0.012567935175465445,0.0
2026-08-26,7751.TWO,7000,1023000184.2386055,1805.0,BUY_CASH_CAP_CORRECTION,7000.0,0.01323313544667212,0.0
2026-08-27,2383.TW,-7000,1039882129.9781319,5500.0,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2026-08-27,3044.TW,-95000,1039882129.9781319,481.0,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2026-08-27,8932.TWO,-414000,1039882129.9781319,104.99999770751954,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2026-08-28,2881.TW,172000,1039593721.2421845,144.0,BUY_CASH_CAP_CORRECTION,263000.0,0.03649887376643798,0.0
2026-08-28,3443.TW,1000,1039593721.2421845,6015.0,BUY_CASH_CAP_CORRECTION,6000.0,0.037608441837531856,0.0
2026-08-28,4979.TWO,41000,1039593721.2421845,610.0,BUY_CASH_CAP_CORRECTION,62000.0,0.036672980243133244,0.0
2026-08-28,7751.TWO,14000,1039593721.2421845,1790.0,BUY_CASH_CAP_CORRECTION,21000.0,0.037019269368052006,0.0
2026-08-31,3037.TW,-40000,1036956062.5748115,999.0,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2026-09-01,1815.TWO,248000,1037566570.5800313,128.99999714110183,BUY_WITH_SETTLED_CASH,248000.0,0.03089584822653186,0.0
2026-09-02,2603.TW,-188000,1030879351.5281979,234.5,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2026-09-03,3105.TWO,24000,996093861.825701,446.5,BUY_WITH_SETTLED_CASH,24000.0,0.010982147786705443,0.0
2026-09-03,3324.TWO,7000,996093861.825701,1350.0,BUY_WITH_SETTLED_CASH,7000.0,0.010164704741220158,0.0
2026-09-03,3363.TWO,13000,996093861.825701,774.0,BUY_WITH_SETTLED_CASH,13000.0,0.010489975292939203,0.0
2026-09-03,6510.TWO,3000,996093861.825701,3350.0,BUY_WITH_SETTLED_CASH,3000.0,0.011770979070696923,0.0
2026-09-03,6669.TW,4000,996093861.825701,2475.0,BUY_WITH_SETTLED_CASH,4000.0,0.011181175215342174,0.0
2026-09-04,7751.TWO,-21000,1019858936.4931433,1610.0,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2026-09-04,8046.TW,-38000,1019858936.4931433,1055.0,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2026-09-07,3105.TWO,32000,1007851653.3240552,450.5,BUY_CASH_CAP_CORRECTION,56000.0,0.025254956834223696,0.0
2026-09-07,3324.TWO,10000,1007851653.3240552,1440.0,BUY_CASH_CAP_CORRECTION,17000.0,0.025003679774584273,0.0
2026-09-07,3363.TWO,22000,1007851653.3240552,723.0,BUY_CASH_CAP_CORRECTION,35000.0,0.025466545513268542,0.0
2026-09-07,6510.TWO,4000,1007851653.3240552,3470.0,BUY_CASH_CAP_CORRECTION,7000.0,0.02582225262434745,0.0
2026-09-07,6669.TW,6000,1007851653.3240552,2490.0,BUY_CASH_CAP_CORRECTION,10000.0,0.025941317766131185,0.0
2026-09-08,1504.TW,-634000,987519435.2225316,70.4000015258789,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2026-09-08,2059.TW,-3000,987519435.2225316,12520.0,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2026-09-09,3105.TWO,6000,993947681.3974223,464.0,BUY_CASH_CAP_CORRECTION,62000.0,0.029176585994172236,0.0
2026-09-09,3324.TWO,3000,993947681.3974223,1385.0,BUY_CASH_CAP_CORRECTION,20000.0,0.028565386822052938,0.0
2026-09-09,3363.TWO,6000,993947681.3974223,708.0,BUY_CASH_CAP_CORRECTION,41000.0,0.02956091205795754,0.0
2026-09-09,5274.TWO,1000,993947681.3974223,18605.0,BUY_CASH_CAP_CORRECTION,1000.0,0.028077433573529712,0.0
2026-09-09,6510.TWO,1000,993947681.3974223,3610.0,BUY_CASH_CAP_CORRECTION,8000.0,0.030871846249350864,0.0
2026-09-09,6515.TW,3000,993947681.3974223,7280.0,BUY_CASH_CAP_CORRECTION,3000.0,0.025635152107983054,0.0
2026-09-09,6669.TW,2000,993947681.3974223,2325.0,BUY_CASH_CAP_CORRECTION,12000.0,0.029239466567435538,0.0
2026-09-09,7828.TWO,13000,993947681.3974223,2080.0,BUY_CASH_CAP_CORRECTION,13000.0,0.028250983955736428,0.0
2026-09-10,6187.TWO,-36000,989412301.0548124,1280.0,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2026-09-10,6584.TWO,-79000,989412301.0548124,554.0,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2026-09-11,2303.TW,80000,967692767.8650421,140.5,BUY_WITH_SETTLED_CASH,80000.0,0.011687852152654889,0.0
2026-09-11,2409.TW,376000,967692767.8650421,30.200000762939453,BUY_WITH_SETTLED_CASH,376000.0,0.011749907268948864,0.0
2026-09-11,2454.TW,2000,967692767.8650421,4585.0,BUY_WITH_SETTLED_CASH,2000.0,0.011845185146199833,0.0
2026-09-11,2801.TW,407000,967692767.8650421,27.899999618530273,BUY_WITH_SETTLED_CASH,407000.0,0.011748821756345586,0.0
2026-09-11,2883.TW,300000,967692767.8650421,37.849998474121094,BUY_WITH_SETTLED_CASH,300000.0,0.011753652521933115,0.0
2026-09-11,2884.TW,245000,967692767.8650421,46.29999923706055,BUY_WITH_SETTLED_CASH,245000.0,0.011746134920255598,0.0
2026-09-11,5876.TW,233000,967692767.8650421,48.650001525878906,BUY_WITH_SETTLED_CASH,233000.0,0.01173903095437518,0.0
2026-09-11,6505.TW,136000,967692767.8650421,83.5999984741211,BUY_WITH_SETTLED_CASH,136000.0,0.011792378914739398,0.0
2026-09-14,1519.TW,-63000,959986253.8739483,697.0,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2026-09-14,3008.TW,-8000,959986253.8739483,5995.0,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2026-09-15,2303.TW,89000,939093653.5410491,138.5,REPLAN_FUNDED_RULE_REPAIR,169000.0,0.02499830545279459,0.0
2026-09-15,2409.TW,463000,939093653.5410491,27.899999618530273,REPLAN_FUNDED_RULE_REPAIR,839000.0,0.024941122316649064,0.0
2026-09-15,2454.TW,3000,939093653.5410491,4430.0,REPLAN_FUNDED_RULE_REPAIR,5000.0,0.025945229113333555,0.0
2026-09-15,2801.TW,429000,939093653.5410491,28.0,REPLAN_FUNDED_RULE_REPAIR,836000.0,0.024941069414836793,0.0
2026-09-15,2883.TW,314000,939093653.5410491,38.150001525878906,REPLAN_FUNDED_RULE_REPAIR,614000.0,0.024963618750116337,0.0
2026-09-15,2884.TW,268000,939093653.5410491,45.650001525878906,REPLAN_FUNDED_RULE_REPAIR,513000.0,0.02496159535861901,0.0
2026-09-15,5876.TW,237000,939093653.5410491,49.79999923706055,REPLAN_FUNDED_RULE_REPAIR,470000.0,0.024950546255621982,0.0
2026-09-15,6505.TW,146000,939093653.5410491,82.9000015258789,REPLAN_FUNDED_RULE_REPAIR,282000.0,0.024938141518424287,0.0
2026-09-16,2301.TW,-173000,956823607.6360312,277.0,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2026-09-16,4979.TWO,-62000,956823607.6360312,547.0,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2026-09-16,6515.TW,-3000,956823607.6360312,6210.0,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2026-09-17,2303.TW,27000,960588430.4565412,147.5,BUY_CASH_CAP_CORRECTION,196000.0,0.03017291181221579,0.0
2026-09-17,2409.TW,128000,960588430.4565412,30.0,BUY_CASH_CAP_CORRECTION,967000.0,0.03021585424072328,0.0
2026-09-17,2454.TW,1000,960588430.4565412,4500.0,BUY_CASH_CAP_CORRECTION,6000.0,0.030450085668945942,0.0
2026-09-17,2801.TW,144000,960588430.4565412,29.600000381469727,BUY_CASH_CAP_CORRECTION,980000.0,0.030213564367246575,0.0
2026-09-17,2883.TW,118000,960588430.4565412,39.650001525878906,BUY_CASH_CAP_CORRECTION,732000.0,0.030235244561401458,0.0
2026-09-17,2884.TW,100000,960588430.4565412,47.29999923706055,BUY_CASH_CAP_CORRECTION,613000.0,0.03020913911918024,0.0
2026-09-17,2890.TW,631000,960588430.4565412,45.95000076293945,BUY_CASH_CAP_CORRECTION,631000.0,0.030207968950870124,0.0
2026-09-17,5876.TW,111000,960588430.4565412,49.95000076293945,BUY_CASH_CAP_CORRECTION,581000.0,0.030237638225399575,0.0
2026-09-17,6147.TWO,138000,960588430.4565412,209.5,BUY_CASH_CAP_CORRECTION,138000.0,0.030206224726451902,0.0
2026-09-17,6505.TW,54000,960588430.4565412,86.19999694824219,BUY_CASH_CAP_CORRECTION,336000.0,0.030196385937417133,0.0
2026-09-17,7828.TWO,2000,960588430.4565412,1935.0,BUY_CASH_CAP_CORRECTION,15000.0,0.031223049382080724,0.0
