date,symbol,issue
2012-07-20,,SIMULATED_DAY_ROLLBACK:OVERDUE_CAP:2308.TW
2012-07-23,,SIMULATED_DAY_ROLLBACK:OVERDUE_CAP:2308.TW
2012-07-24,,SIMULATED_DAY_ROLLBACK:OVERDUE_CAP:2308.TW
