date,symbol,issue
2017-01-05,,SIMULATED_DAY_ROLLBACK:ACTIVE_CAP:6415.TW
2017-01-06,,SIMULATED_DAY_ROLLBACK:ACTIVE_CAP:6415.TW
2017-01-16,,SIMULATED_DAY_ROLLBACK:ACTIVE_CAP:6290.TWO
2017-01-16,8932.TWO,STALE_HELD_PRICES
