date,nav,economic_nav,cash,cash_ratio,holdings,dividend_receivable,odd_residual_names,fees,taxes,costs,traded_notional,turnover,violations,active_cap_breaches,passive_cap_breaches,overdue_passive_caps,active_share_status,submission_status,stale_count,executed_plan
2025-02-12,1013057492.8109863,1025577392.8109863,98641092.81098628,0.0973696887994791,1,12519900.0,0,0.0,0.0,0.0,0.0,0.0,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,HOLD
2025-02-13,1009116042.8109863,1021635942.8109863,98641092.81098628,0.09774999962958905,1,12519900.0,0,0.0,0.0,0.0,0.0,0.0,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,HOLD
2025-02-14,998219092.8109863,1010738992.8109863,98641092.81098628,0.0988170768535521,1,12519900.0,0,0.0,0.0,0.0,0.0,0.0,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,HOLD
2025-02-17,1011898242.8109863,1024418142.8109863,98641092.81098628,0.09748123737913396,1,12519900.0,0,0.0,0.0,0.0,0.0,0.0,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,HOLD
2025-02-18,1015144142.8109863,1027664042.8109863,98641092.81098628,0.09716954336932293,1,12519900.0,0,0.0,0.0,0.0,0.0,0.0,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,HOLD
2025-02-19,1013521192.8109863,1026041092.8109863,98641092.81098628,0.09732514081664799,1,12519900.0,0,0.0,0.0,0.0,0.0,0.0,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,HOLD
2025-02-20,1010043442.8109863,1022563342.8109863,98641092.81098628,0.09766024769832143,1,12519900.0,0,0.0,0.0,0.0,0.0,0.0,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,HOLD
2025-02-21,1016535242.8109863,1029055142.8109863,98641092.81098628,0.09703656957157512,1,12519900.0,0,0.0,0.0,0.0,0.0,0.0,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,HOLD
2025-02-24,1008420492.8109863,1020940392.8109863,98641092.81098628,0.09781742191297883,1,12519900.0,0,0.0,0.0,0.0,0.0,0.0,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,HOLD
2025-02-25,996596142.8109863,1009116042.8109863,98641092.81098628,0.09897799978711586,1,12519900.0,0,0.0,0.0,0.0,0.0,0.0,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,HOLD
2025-02-26,1001464992.8109863,1013984892.8109863,98641092.81098628,0.09849679571336102,1,12519900.0,0,0.0,0.0,0.0,0.0,0.0,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,HOLD
2025-02-27,991263592.8109863,1003783492.8109863,98641092.81098628,0.09951045668010841,1,12519900.0,0,0.0,0.0,0.0,0.0,0.0,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,HOLD
2025-03-03,970628956.9619873,983148856.9619873,98641092.81098628,0.10162595305185126,1,12519900.0,0,0.0,0.0,0.0,0.0,0.0,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,HOLD
