date,signal_date,symbol,trade_symbol,shares,price,notional,fee,tax,slippage_cost,volume_participation,execution_volume,rejection
2013-07-01,2013-06-28,1303.TW,1303.TW,249000,61.099141526742756,15213686.240158945,21679.502892226497,0.0,0.0,0.026857625462323283,9271110.0,ACTIVE_CAP:3163.TWO
2013-07-01,2013-06-28,1402.TW,1402.TW,304000,32.36357888423686,9838527.980808005,14019.902372651408,0.0,0.0,0.05885214695148783,5165487.0,ACTIVE_CAP:3163.TWO
2013-07-01,2013-06-28,2301.TW,2301.TW,838000,52.8572081461391,44294340.426464565,63119.43510771201,0.0,0.0,0.15971028021530775,5247001.0,ACTIVE_CAP:3163.TWO
2013-07-01,2013-06-28,2303.TW,2303.TW,3344000,15.091408857154622,50465671.218325056,71913.58148611321,0.0,0.0,0.021214203703643436,157630239.0,ACTIVE_CAP:3163.TWO
2013-07-01,2013-06-28,2345.TW,2345.TW,2268000,19.037324691415566,43176652.4001305,61526.72967018597,0.0,0.0,0.4279696669894051,5299441.0,ACTIVE_CAP:3163.TWO
2013-07-01,2013-06-28,2356.TW,2356.TW,5725000,17.278800711422313,98921134.07289274,140962.61605387216,0.0,0.0,0.23368213947203184,24499091.0,ACTIVE_CAP:3163.TWO
2013-07-01,2013-06-28,2382.TW,2382.TW,152000,64.4476374466715,9796040.891894067,13959.358270949046,0.0,0.0,0.029842365557198193,5093430.0,ACTIVE_CAP:3163.TWO
2013-07-01,2013-06-28,2408.TW,2408.TW,5862000,6.12868050260395,35926325.10626435,51195.013276426704,0.0,0.0,1.1443403176744944,5122602.0,ACTIVE_CAP:3163.TWO
2013-07-01,2013-06-28,2412.TW,2412.TW,439000,97.59105464067396,42842472.98725587,61050.524006839616,0.0,0.0,0.029227978565705196,15019855.0,ACTIVE_CAP:3163.TWO
2013-07-01,2013-06-28,2449.TW,2449.TW,1550000,22.644086882717893,35098334.668212734,50015.12690220315,0.0,0.0,0.411753845581682,3764385.0,ACTIVE_CAP:3163.TWO
2013-07-01,2013-06-28,2912.TW,2912.TW,455000,198.07256909819645,90123018.93967938,128425.30198904313,0.0,0.0,0.19935121039044795,2282404.0,ACTIVE_CAP:3163.TWO
2013-07-01,2013-06-28,3045.TW,3045.TW,313000,113.85702810517853,35637249.79692088,50783.08096061226,0.0,0.0,0.06910982788120087,4529023.0,ACTIVE_CAP:3163.TWO
2013-07-01,2013-06-28,3163.TWO,3163.TWO,2203000,44.5444292620423,98131377.6642792,139837.21317159786,0.0,0.0,0.5250680050061409,4195647.0,ACTIVE_CAP:3163.TWO
2013-07-01,2013-06-28,3189.TW,3189.TW,108000,115.93980511274466,12521498.952176424,17843.136006851404,0.0,0.0,0.03892843008129554,2774322.0,ACTIVE_CAP:3163.TWO
2013-07-01,2013-06-28,3260.TWO,3260.TWO,332000,68.64489301898686,22790104.482303638,32475.898887282685,0.0,0.0,0.033078334577590164,10036781.0,ACTIVE_CAP:3163.TWO
2013-07-01,2013-06-28,3491.TWO,3491.TWO,1612000,59.81985957513628,96429613.63511968,137412.19943004556,0.0,0.0,1.4464209605419591,1114475.0,ACTIVE_CAP:3163.TWO
2013-07-01,2013-06-28,3529.TWO,3529.TWO,301000,81.33824037687764,24482810.35344017,34888.00475365224,0.0,0.0,0.19629043680817404,1533442.0,ACTIVE_CAP:3163.TWO
2013-07-01,2013-06-28,4904.TW,4904.TW,1187000,78.6477910228414,93354927.94411275,133030.77232036067,0.0,0.0,0.2511439533020352,4726373.0,ACTIVE_CAP:3163.TWO
2013-07-01,2013-06-28,6187.TWO,6187.TWO,603000,17.95498583991653,10826856.461469669,15428.270457594279,0.0,0.0,2.9959755552243257,201270.0,ACTIVE_CAP:3163.TWO
2013-07-01,2013-06-28,6239.TW,6239.TW,218000,58.054963802777834,12655982.109005569,18034.774505332934,0.0,0.0,0.01814772648945384,12012524.0,ACTIVE_CAP:3163.TWO
2013-07-01,2013-06-28,8210.TW,8210.TW,405000,35.928273316072755,14550950.693009466,20735.10473753849,0.0,0.0,3.307823615410374,122437.0,ACTIVE_CAP:3163.TWO
2013-07-01,2013-06-28,8932.TWO,8932.TWO,1648000,11.297214734950584,18617809.883198563,26530.379083557953,0.0,0.0,14.806828391734053,111300.0,ACTIVE_CAP:3163.TWO
