signal_date,symbol,shares,signal_nav,sizing_price,reason,target_shares,target_weight,odd_entitlement
2026-08-13,1605.TW,1163000,1000000000.0,39.3,BUY_CASH_CAP_CORRECTION,1163000.0,0.04572555,0.0
2026-08-13,2301.TW,169000,1000000000.0,269.5,BUY_CASH_CAP_CORRECTION,169000.0,0.04568025,0.0
2026-08-13,2337.TW,334000,1000000000.0,136.5,BUY_CASH_CAP_CORRECTION,334000.0,0.04565925,0.0
2026-08-13,2344.TW,258000,1000000000.0,177.0,BUY_CASH_CAP_CORRECTION,258000.0,0.0457545,0.0
2026-08-13,2377.TW,272000,1000000000.0,168.0,BUY_CASH_CAP_CORRECTION,272000.0,0.04578,0.0
2026-08-13,2395.TW,65000,1000000000.0,698.0,BUY_CASH_CAP_CORRECTION,65000.0,0.045719,0.0
2026-08-13,3044.TW,92000,1000000000.0,495.0,BUY_CASH_CAP_CORRECTION,92000.0,0.0457875,0.0
2026-08-13,3081.TWO,17000,1000000000.0,2665.0,BUY_CASH_CAP_CORRECTION,17000.0,0.0466375,0.0
2026-08-13,3163.TWO,63000,1000000000.0,717.0,BUY_CASH_CAP_CORRECTION,63000.0,0.0455295,0.0
2026-08-13,3211.TWO,112000,1000000000.0,406.5,BUY_CASH_CAP_CORRECTION,112000.0,0.04573125,0.0
2026-08-13,3363.TWO,76000,1000000000.0,600.0,BUY_CASH_CAP_CORRECTION,76000.0,0.0459,0.0
2026-08-13,3661.TW,10000,1000000000.0,4190.0,BUY_CASH_CAP_CORRECTION,10000.0,0.043995,0.0
2026-08-13,4979.TWO,81000,1000000000.0,564.0,BUY_CASH_CAP_CORRECTION,81000.0,0.045966,0.0
2026-08-13,4991.TWO,95000,1000000000.0,478.0,BUY_CASH_CAP_CORRECTION,95000.0,0.045649,0.0
2026-08-13,5289.TWO,29000,1000000000.0,1535.0,BUY_CASH_CAP_CORRECTION,29000.0,0.0452825,0.0
2026-08-13,6121.TWO,105000,1000000000.0,431.5,BUY_CASH_CAP_CORRECTION,105000.0,0.04552325,0.0
2026-08-13,6446.TW,31000,1000000000.0,1445.0,BUY_CASH_CAP_CORRECTION,31000.0,0.0455175,0.0
2026-08-13,6770.TW,610000,1000000000.0,74.9,BUY_CASH_CAP_CORRECTION,610000.0,0.04572645,0.0
2026-08-13,7750.TW,19000,1000000000.0,2360.0,BUY_CASH_CAP_CORRECTION,19000.0,0.04602,0.0
2026-08-13,8299.TWO,20000,1000000000.0,2280.0,BUY_CASH_CAP_CORRECTION,20000.0,0.04674,0.0
2026-08-14,6187.TWO,1000,987062748.7200352,1275.0,BUY_CASH_CAP_CORRECTION,1000.0,0.0019375667884134187,0.0
2026-08-17,2337.TW,-334000,988654084.2373388,129.5,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2026-08-18,2603.TW,31000,971384187.112248,238.0,BUY_CASH_CAP_CORRECTION,31000.0,0.0077178526266597405,0.0
2026-08-18,3037.TW,6000,971384187.112248,1145.0,BUY_CASH_CAP_CORRECTION,6000.0,0.007661747122037497,0.0
2026-08-18,3443.TW,1000,971384187.112248,5535.0,BUY_CASH_CAP_CORRECTION,1000.0,0.008547081690388487,0.0
2026-08-18,3653.TW,1000,971384187.112248,5150.0,BUY_CASH_CAP_CORRECTION,1000.0,0.007952569233152794,0.0
2026-08-18,6187.TWO,5000,971384187.112248,1260.0,BUY_CASH_CAP_CORRECTION,6000.0,0.008431267575342573,0.0
2026-08-18,8046.TW,6000,971384187.112248,1245.0,BUY_CASH_CAP_CORRECTION,6000.0,0.008330895342302781,0.0
2026-08-19,3363.TWO,-76000,962112497.6215693,584.0,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2026-08-19,3661.TW,-10000,962112497.6215693,3630.0,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2026-08-20,2603.TW,49000,969320289.7161458,246.0,BUY_CASH_CAP_CORRECTION,80000.0,0.020429779723066643,0.0
2026-08-20,3008.TW,3000,969320289.7161458,5515.0,BUY_CASH_CAP_CORRECTION,3000.0,0.01991343852469292,0.0
2026-08-20,3037.TW,11000,969320289.7161458,1140.0,BUY_CASH_CAP_CORRECTION,17000.0,0.020581432382728856,0.0
2026-08-20,3443.TW,2000,969320289.7161458,5630.0,BUY_CASH_CAP_CORRECTION,3000.0,0.0203286779499585,0.0
2026-08-20,3653.TW,2000,969320289.7161458,5600.0,BUY_CASH_CAP_CORRECTION,3000.0,0.02022035462162835,0.0
2026-08-20,6187.TWO,9000,969320289.7161458,1265.0,BUY_CASH_CAP_CORRECTION,15000.0,0.02022809200222336,0.0
2026-08-20,8046.TW,10000,969320289.7161458,1195.0,BUY_CASH_CAP_CORRECTION,16000.0,0.02034157358428352,0.0
2026-08-21,2377.TW,-272000,966601352.4479206,141.5,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2026-08-21,3211.TWO,-112000,966601352.4479206,350.5,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2026-08-24,1402.TW,736000,958470195.1627696,29.45,BUY_CASH_CAP_CORRECTION,736000.0,0.022629733412124063,0.0
2026-08-24,2451.TW,68000,958470195.1627696,316.0,BUY_CASH_CAP_CORRECTION,68000.0,0.022583905174353415,0.0
2026-08-24,2603.TW,6000,958470195.1627696,250.5,BUY_CASH_CAP_CORRECTION,86000.0,0.022607119250401153,0.0
2026-08-24,3008.TW,1000,958470195.1627696,5385.0,BUY_CASH_CAP_CORRECTION,4000.0,0.025282476306824314,0.0
2026-08-24,3037.TW,3000,958470195.1627696,1075.0,BUY_CASH_CAP_CORRECTION,20000.0,0.02299236857986757,0.0
2026-08-24,3443.TW,1000,958470195.1627696,5365.0,BUY_CASH_CAP_CORRECTION,4000.0,0.025188576673372785,0.0
2026-08-24,3653.TW,1000,958470195.1627696,5155.0,BUY_CASH_CAP_CORRECTION,4000.0,0.024202630522131726,0.0
2026-08-24,6187.TWO,3000,958470195.1627696,1205.0,BUY_CASH_CAP_CORRECTION,18000.0,0.02325841754131357,0.0
2026-08-24,7751.TWO,13000,958470195.1627696,1665.0,BUY_CASH_CAP_CORRECTION,13000.0,0.02345143345451949,0.0
2026-08-24,8046.TW,3000,958470195.1627696,1135.0,BUY_CASH_CAP_CORRECTION,19000.0,0.02309148485962196,0.0
2026-08-25,4991.TWO,-95000,979778935.8799963,445.0,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2026-08-25,6121.TWO,-105000,979778935.8799963,398.0,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2026-08-26,1402.TW,200000,1005190008.2847582,28.55,BUY_CASH_CAP_CORRECTION,936000.0,0.026599025835547012,0.0
2026-08-26,2059.TW,1000,1005190008.2847582,14510.0,BUY_CASH_CAP_CORRECTION,1000.0,0.02165262270875482,0.0
2026-08-26,2451.TW,20000,1005190008.2847582,301.0,BUY_CASH_CAP_CORRECTION,88000.0,0.026500959799088685,0.0
2026-08-26,2603.TW,29000,1005190008.2847582,231.0,BUY_CASH_CAP_CORRECTION,115000.0,0.026542742944219294,0.0
2026-08-26,2881.TW,193000,1005190008.2847582,138.5,BUY_CASH_CAP_CORRECTION,193000.0,0.02666137723128656,0.0
2026-08-26,3037.TW,3000,1005190008.2847582,1160.0,BUY_CASH_CAP_CORRECTION,23000.0,0.027119250863342815,0.0
2026-08-26,6187.TWO,2000,1005190008.2847582,1300.0,BUY_CASH_CAP_CORRECTION,20000.0,0.026512400422160163,0.0
2026-08-26,7751.TWO,1000,1005190008.2847582,1805.0,BUY_CASH_CAP_CORRECTION,14000.0,0.02603736585549669,0.0
2026-08-27,2395.TW,-65000,1017382255.9292433,675.0,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
