date,symbol,issue
2013-07-12,3363.TWO,STALE_HELD_PRICES
2013-07-31,,SIMULATED_DAY_ROLLBACK:OVERDUE_CAP:2356.TW
2013-08-01,,SIMULATED_DAY_ROLLBACK:OVERDUE_CAP:2356.TW
