date,signal_date,symbol,trade_symbol,shares,price,notional,fee,tax,slippage_cost,volume_participation,execution_volume,rejection
2022-10-20,2022-10-19,1303.TW,1303.TW,1000,67.01015422216166,67010.15422216165,95.48946976658036,0.0,0.0,3.9858618292228e-05,25088677.0,ACTIVE_CAP:1802.TW;ACTIVE_CAP:2408.TW;ACTIVE_CAP:3481.TW
2022-10-20,2022-10-19,1402.TW,1402.TW,1000,30.73749626351546,30737.49626351546,43.80093217550953,0.0,0.0,5.5273439918212993e-05,18091872.0,ACTIVE_CAP:1802.TW;ACTIVE_CAP:2408.TW;ACTIVE_CAP:3481.TW
2022-10-20,2022-10-19,1802.TW,1802.TW,5174000,19.274915458669128,99728412.58315407,142112.98793099454,0.0,0.0,0.2382639354699846,21715414.0,ACTIVE_CAP:1802.TW;ACTIVE_CAP:2408.TW;ACTIVE_CAP:3481.TW
2022-10-20,2022-10-19,2002.TW,2002.TW,1000,28.085344577270842,28085.34457727084,40.02161602261095,0.0,0.0,1.349095499596843e-05,74123737.0,ACTIVE_CAP:1802.TW;ACTIVE_CAP:2408.TW;ACTIVE_CAP:3481.TW
2022-10-20,2022-10-19,2059.TW,2059.TW,230000,421.199676802951,96875925.66467872,138048.19407216719,0.0,0.0,0.6648955391291025,345919.0,ACTIVE_CAP:1802.TW;ACTIVE_CAP:2408.TW;ACTIVE_CAP:3481.TW
2022-10-20,2022-10-19,2301.TW,2301.TW,1000,63.60227417824621,63602.27417824621,90.63324070400085,0.0,0.0,6.478217479591185e-05,15436345.0,ACTIVE_CAP:1802.TW;ACTIVE_CAP:2408.TW;ACTIVE_CAP:3481.TW
2022-10-20,2022-10-19,2344.TW,2344.TW,1000,20.105257257749,20105.257257749,28.649991592292324,0.0,0.0,3.852328832940062e-05,25958324.0,ACTIVE_CAP:1802.TW;ACTIVE_CAP:2408.TW;ACTIVE_CAP:3481.TW
2022-10-20,2022-10-19,2347.TW,2347.TW,1000,54.11061702693907,54110.617026939064,77.10762926338816,0.0,0.0,0.00010020184659979062,9979856.0,ACTIVE_CAP:1802.TW;ACTIVE_CAP:2408.TW;ACTIVE_CAP:3481.TW
2022-10-20,2022-10-19,2356.TW,2356.TW,1000,23.12354869442438,23123.54869442438,32.95105688955474,0.0,0.0,4.239755996954668e-05,23586263.0,ACTIVE_CAP:1802.TW;ACTIVE_CAP:2408.TW;ACTIVE_CAP:3481.TW
2022-10-20,2022-10-19,2377.TW,2377.TW,197000,109.454205938657,21562478.56991543,30726.531962129488,0.0,0.0,0.03330606293763871,5914839.0,ACTIVE_CAP:1802.TW;ACTIVE_CAP:2408.TW;ACTIVE_CAP:3481.TW
2022-10-20,2022-10-19,2408.TW,2408.TW,1856000,54.80835216785047,101724301.62353048,144957.12981353095,0.0,0.0,0.07178492123693464,25855012.0,ACTIVE_CAP:1802.TW;ACTIVE_CAP:2408.TW;ACTIVE_CAP:3481.TW
2022-10-20,2022-10-19,2409.TW,2409.TW,1000,18.11916690055364,18119.16690055364,25.819812833288935,0.0,0.0,1.1335852318420418e-05,88215687.0,ACTIVE_CAP:1802.TW;ACTIVE_CAP:2408.TW;ACTIVE_CAP:3481.TW
2022-10-20,2022-10-19,2451.TW,2451.TW,1513000,65.96689129797832,99807906.53384121,142226.26681072373,0.0,0.0,1.145490982570821,1320831.0,ACTIVE_CAP:1802.TW;ACTIVE_CAP:2408.TW;ACTIVE_CAP:3481.TW
2022-10-20,2022-10-19,3211.TWO,3211.TWO,1000,68.86633459375606,68866.33459375607,98.13452679610239,0.0,0.0,0.01211944929222416,82512.0,ACTIVE_CAP:1802.TW;ACTIVE_CAP:2408.TW;ACTIVE_CAP:3481.TW
2022-10-20,2022-10-19,3231.TW,3231.TW,3811000,26.289550171027074,100189475.70178418,142770.00287504247,0.0,0.0,0.1504389275784792,25332539.0,ACTIVE_CAP:1802.TW;ACTIVE_CAP:2408.TW;ACTIVE_CAP:3481.TW
2022-10-20,2022-10-19,3481.TW,3481.TW,7566000,13.162686636073094,99588887.08852902,141914.16410115384,0.0,0.0,0.0672405098209937,112521455.0,ACTIVE_CAP:1802.TW;ACTIVE_CAP:2408.TW;ACTIVE_CAP:3481.TW
2022-10-20,2022-10-19,3533.TW,3533.TW,1000,710.9718474918739,710971.8474918739,1013.1348826759204,0.0,0.0,0.0008785030308354564,1138300.0,ACTIVE_CAP:1802.TW;ACTIVE_CAP:2408.TW;ACTIVE_CAP:3481.TW
2022-10-20,2022-10-19,6023.TWO,6023.TWO,2131000,46.52152792099173,99137375.99963337,141270.76079947755,0.0,0.0,48.83022845489334,43641.0,ACTIVE_CAP:1802.TW;ACTIVE_CAP:2408.TW;ACTIVE_CAP:3481.TW
2022-10-20,2022-10-19,6121.TWO,6121.TWO,371000,255.08155636133796,94635257.41005638,134855.24180933036,0.0,0.0,0.7713610884715824,480968.0,ACTIVE_CAP:1802.TW;ACTIVE_CAP:2408.TW;ACTIVE_CAP:3481.TW
2022-10-20,2022-10-19,6139.TW,6139.TW,1000,29.647399854910887,29647.399854910887,42.24754479324802,0.0,0.0,0.0008615743030294676,1160666.0,ACTIVE_CAP:1802.TW;ACTIVE_CAP:2408.TW;ACTIVE_CAP:3481.TW
2022-10-20,2022-10-19,6505.TW,6505.TW,1036000,76.93524390778094,79704912.68846105,113579.500581057,0.0,0.0,0.223549855178103,4634313.0,ACTIVE_CAP:1802.TW;ACTIVE_CAP:2408.TW;ACTIVE_CAP:3481.TW
2022-10-20,2022-10-19,8415.TWO,8415.TWO,1000,33.280711405267965,33280.71140526797,47.42501375250686,0.0,0.0,0.00216574911095999,461734.0,ACTIVE_CAP:1802.TW;ACTIVE_CAP:2408.TW;ACTIVE_CAP:3481.TW
2022-10-21,2022-10-20,1402.TW,1402.TW,1000,31.256172692889,31256.172692889,44.540046087366825,0.0,0.0,0.00021302226402192424,4694345.0,ACTIVE_CAP:2408.TW
2022-10-21,2022-10-20,1802.TW,1802.TW,5121000,19.12412264439553,97934632.0619495,139556.85068827806,0.0,0.0,0.6386663658536859,8018271.0,ACTIVE_CAP:2408.TW
2022-10-21,2022-10-20,2002.TW,2002.TW,1000,28.031351960892355,28031.351960892356,39.94467654427161,0.0,0.0,4.7624413302946416e-05,20997634.0,ACTIVE_CAP:2408.TW
