episode_id,total_return,max_drawdown,annualized_volatility,sharpe_zero_rf,economic_total_return,economic_max_drawdown,economic_annualized_volatility,economic_sharpe_zero_rf,final_nav,sessions,transaction_costs,commission_cost,sell_tax_cost,turnover_two_way,max_daily_volume_participation,trades,simulated_warning_days,disqualified,complete_period,rejected_trade_count,measured_hard_breach_days,raw_rule_breach_days,cash_breach_days,holding_count_breach_days,active_cap_breach_days,overdue_passive_cap_days,stale_held_price_days,execution_price_bound_breaches,unfilled_orders,no_valid_plan_days,hold_without_envelope_days,official_compliance,independent_audit,episode_return,episode_max_drawdown,episode_turnover,measured_pass,active_share_status,ready_status,forensic_partial_return,source_accuracy_verified,universe_point_in_time
monthly_2010-01-04,-0.0929082407899241,0.11733946815423735,0.2379485023796739,-4.179079603232354,-0.0929082407899241,0.11733946815423735,0.2379485023796739,-4.179079603232354,907091759.2100759,24,7069631.061963387,4052413.0318724653,3017218.030090922,2.925505461619223,44.48657464979809,142,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,-0.0929082407899241,0.11733946815423735,2.843798618857871,True,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
monthly_2010-11-01,0.022382894012519694,0.03793435420378044,0.11411027549707388,2.0924184541100637,0.022382894012519694,0.03793435420378044,0.11411027549707388,2.0924184541100637,1022382894.0125196,24,6777371.560161628,3954337.5263130907,2823034.0338485376,2.8106144698772715,3.864864864864865,120,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,0.022382894012519694,0.03793435420378044,2.7749737026758536,True,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
monthly_2011-08-01,-0.0917897324305822,0.14215451606297136,0.3023712232412343,-3.190179999223312,-0.0917897324305822,0.13403164015194302,0.2924072994714446,-3.3087809609366476,908210267.5694178,24,6489436.797146957,3766272.160792123,2723164.6363548343,2.807953252260379,827.1463571606373,137,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,-0.0917897324305822,0.13403164015194302,2.6429980075734205,False,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
monthly_2012-06-01,0.009694325414228766,0.044167326209547,0.16734685474130467,0.6858401237740246,0.009694325414228766,0.044167326209547,0.16455783613566616,0.6947931264700321,1009694325.4142287,24,6986002.648517795,4003544.6303080753,2982458.01820972,2.8415515108114895,36.32214599374235,122,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,0.009694325414228766,0.044167326209547,2.8095050037249645,True,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
monthly_2013-04-01,0.04784568507863196,0.019790155148649458,0.10783963685913421,4.606615978940102,0.04784568507863196,0.019790155148649458,0.10783963685913421,4.606615978940102,1047845685.0786319,24,6806293.428045143,3924251.092022855,2882042.3360222885,2.731833648521454,23.845016669862495,118,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,0.04784568507863196,0.019790155148649458,2.753860415454635,True,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
monthly_2014-01-02,0.015931228778196083,0.04206044087507543,0.11219197022902355,1.533652060984704,0.015931228778196083,0.04206044087507543,0.11219197022902355,1.533652060984704,1015931228.778196,24,6629343.182553187,3809020.418779217,2820322.7637739703,2.6802688462166744,10.700017054512335,122,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,0.015931228778196083,0.04206044087507543,2.672996785108223,True,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
monthly_2014-11-03,0.026594344275174153,0.01997988118739169,0.12470204241094981,2.270705059817193,0.026594344275174153,0.01997988118739169,0.12470204241094981,2.270705059817193,1026594344.2751743,24,6406090.457888197,3771602.101433426,2634488.3564547715,2.6361344788005656,1.3838596891767148,112,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,0.026594344275174153,0.01997988118739169,2.6467383167953864,True,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
monthly_2015-08-03,-0.03167840201665906,0.12339785045168317,0.252243230895058,-1.2177034558861184,-0.03167840201665906,0.11666536311582487,0.2391378613897565,-1.297114457546286,968321597.983341,24,6333046.602325017,3681829.3514058245,2651217.2509191926,2.664113377461601,,140,2,False,True,0,2,2,2,2,0,0,0,0,0,2,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,-0.03167840201665906,0.11666536311582487,2.5837398957233857,False,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
monthly_2016-06-01,0.005726737715391561,0.03893133431340212,0.140972801364572,0.49366367104203374,0.005726737715391561,0.03717683598977162,0.14345131129504735,0.48743760320394025,1005726737.7153916,24,6679091.015587673,3905276.605876644,2773814.409711028,2.725663916330791,56.78314491264132,111,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,0.005726737715391561,0.03717683598977162,2.740544986580101,True,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
monthly_2017-04-05,-0.021856879116561423,0.04327407128711236,0.1499982954782556,-1.4741744452267744,-0.021856879116561423,0.04327407128711236,0.1499982954782556,-1.4741744452267744,978143120.8834386,24,7434401.911162143,4204561.748635532,3229840.1625266103,2.97012619617433,14.170404829152128,140,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,-0.021856879116561423,0.04327407128711236,2.950569648165287,True,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
