episode_id,total_return,max_drawdown,annualized_volatility,sharpe_zero_rf,economic_total_return,economic_max_drawdown,economic_annualized_volatility,economic_sharpe_zero_rf,final_nav,sessions,transaction_costs,commission_cost,sell_tax_cost,turnover_two_way,max_daily_volume_participation,trades,simulated_warning_days,disqualified,complete_period,rejected_trade_count,measured_hard_breach_days,raw_rule_breach_days,cash_breach_days,holding_count_breach_days,active_cap_breach_days,overdue_passive_cap_days,stale_held_price_days,execution_price_bound_breaches,unfilled_orders,no_valid_plan_days,hold_without_envelope_days,official_compliance,independent_audit,episode_return,episode_max_drawdown,episode_turnover,measured_pass,active_share_status,ready_status,forensic_partial_return,source_accuracy_verified,universe_point_in_time
rolling_2023-01-03,0.0,0.0,0.0,,0.0,0.0,0.0,,1000000000.0,3,0.0,0.0,0.0,0.0,0.0,0,3,True,False,0,3,3,3,3,0,0,0,0,0,3,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,,0.0,0.0,False,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,0.0,False,False
rolling_2023-01-04,0.08746672916377873,0.026772813142447283,0.16747362386016307,5.34600686249925,0.08746672916377873,0.026772813142447283,0.16747362386016307,5.34600686249925,1087466729.1637788,24,2951127.756364613,2089430.4926359656,861697.2637286474,1.4270620786513188,1.9121338912133892,51,2,False,True,0,2,2,2,2,0,0,0,0,0,2,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,0.08746672916377873,0.026772813142447283,1.4662670123761161,False,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
rolling_2023-01-05,0.0830884828078855,0.026772813142447283,0.16891139590380172,5.050228382268458,0.0830884828078855,0.026772813142447283,0.16891139590380172,5.050228382268458,1083088482.8078854,24,3322264.02057436,2208948.950601816,1113315.069972544,1.5041886700513092,1.9121338912133892,53,1,False,True,0,1,1,1,1,0,0,0,0,0,1,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,0.0830884828078855,0.026772813142447283,1.5501396144574149,False,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
rolling_2023-01-06,0.08828687148577652,0.026772813142447283,0.1685731799600103,5.35931575064923,0.08828687148577652,0.026772813142447283,0.1685731799600103,5.35931575064923,1088286871.4857764,24,3437626.139662207,2324311.069689663,1113315.069972544,1.5789340618906043,1.9121338912133892,63,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,0.08828687148577652,0.026772813142447283,1.6310954875015178,True,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
rolling_2023-01-09,0.04986649036040536,0.019084297356906976,0.1442772717838065,3.6138418152368437,0.04986649036040536,0.019084297356906976,0.1442772717838065,3.6138418152368437,1049866490.3604054,24,4729169.96075957,2956715.1538334843,1772454.8069260858,2.0437965272278937,8.140161725067385,78,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,0.04986649036040536,0.019084297356906976,2.074887827251567,True,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
rolling_2023-01-10,0.014793726949797525,0.025952221064874714,0.1574967171261493,1.0545257690226797,0.014793726949797525,0.025952221064874714,0.1574967171261493,1.0545257690226797,1014793726.9497975,24,5638216.635842477,3333473.6351230056,2304743.0007194714,2.314984725282124,6.010781671159029,103,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,0.014793726949797525,0.025952221064874714,2.3392797439459687,True,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
rolling_2023-01-11,0.03839638404978518,0.030580849797377185,0.19025919685420473,2.1714944429349785,0.03839638404978518,0.030580849797377185,0.19025919685420473,2.1714944429349785,1038396384.0497851,24,4816388.918213477,2998066.0268339864,1818322.891379491,2.0798477488648444,6.037735849056604,85,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,0.03839638404978518,0.030580849797377185,2.103905983743148,True,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
rolling_2023-01-12,0.04080958677423285,0.03685550810948823,0.1995024498273101,2.2020599600803914,0.04080958677423285,0.03685550810948823,0.1995024498273101,2.2020599600803914,1040809586.7742327,24,4721454.044124642,2879030.0167664774,1842424.0273581655,1.9841664436033335,5.444743935309973,79,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,0.04080958677423285,0.03685550810948823,2.0203719415905104,True,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
rolling_2023-01-13,0.06725063087219385,0.030478015658793156,0.2259064341389633,3.1366880968875805,0.06725063087219385,0.030478015658793156,0.2259064341389633,3.1366880968875805,1067250630.8721938,24,4640093.017515293,2840260.067998997,1799832.9495162964,1.9338376475085546,8.88888888888889,96,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,0.06725063087219385,0.030478015658793156,1.993164959999296,True,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
rolling_2023-01-16,0.07060641831619852,0.03604436369324049,0.22352070497034332,3.3152460594306494,0.07060641831619852,0.03604436369324049,0.22352070497034332,3.3152460594306494,1070606418.3161986,24,4483888.110282582,2834517.3249345734,1649370.7853480089,1.9259131563465532,1.8518518518518519,99,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,UNKNOWN_BLOCK_SUBMISSION,PASS_INTERNAL_ACCOUNTING,0.07060641831619852,0.03604436369324049,1.9891349648663672,True,ACTIVE_SHARE_NOT_VERIFIED,BLOCK_READY,,False,False
