date,original_reason,final_reason,attempts,replanning_triggered,orders,nominal_failures,hold_envelope_failures
2017-12-29,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,22,,NOT_CERTIFIED
2018-01-02,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,0,,NOT_CERTIFIED
2018-01-03,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,4,,NOT_CERTIFIED
2018-01-04,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,3,,NOT_CERTIFIED
2018-01-05,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,4,,NOT_CERTIFIED
2018-01-08,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,3,,NOT_CERTIFIED
2018-01-09,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,2,,NOT_CERTIFIED
2018-01-10,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,0,,NOT_CERTIFIED
2018-01-11,INFEASIBLE_MISSING_OFFICIAL_CLOSE,INFEASIBLE_MISSING_OFFICIAL_CLOSE,1,False,0,MISSING_OFFICIAL_CLOSE,UNKNOWN
2018-01-12,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,2,,NOT_CERTIFIED
2018-01-15,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,2,,NOT_CERTIFIED
2018-01-16,INFEASIBLE_V4:D-1 estimated accounting; fill-day constraints require ledger audit,INFEASIBLE_V4:D-1 estimated accounting; fill-day constraints require ledger audit,1,False,0,INFEASIBLE_V4:D-1 estimated accounting; fill-day constraints require ledger audit,NOT_CERTIFIED
2018-01-17,INFEASIBLE_V4:D-1 estimated accounting; fill-day constraints require ledger audit,INFEASIBLE_V4:D-1 estimated accounting; fill-day constraints require ledger audit,1,False,0,INFEASIBLE_V4:D-1 estimated accounting; fill-day constraints require ledger audit,NOT_CERTIFIED
2018-01-18,INFEASIBLE_V4:D-1 estimated accounting; fill-day constraints require ledger audit,INFEASIBLE_V4:D-1 estimated accounting; fill-day constraints require ledger audit,1,False,0,INFEASIBLE_V4:D-1 estimated accounting; fill-day constraints require ledger audit,NOT_CERTIFIED
2018-01-19,INFEASIBLE_V4:D-1 estimated accounting; fill-day constraints require ledger audit,INFEASIBLE_V4:D-1 estimated accounting; fill-day constraints require ledger audit,1,False,0,INFEASIBLE_V4:D-1 estimated accounting; fill-day constraints require ledger audit,NOT_CERTIFIED
2018-01-22,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,3,,NOT_CERTIFIED
2018-01-23,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,2,,NOT_CERTIFIED
2018-01-24,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,3,,NOT_CERTIFIED
2018-01-25,D-1 estimated accounting; fill-day constraints require ledger audit,D-1 estimated accounting; fill-day constraints require ledger audit,1,False,3,,NOT_CERTIFIED
