date,signal_date,symbol,trade_symbol,shares,price,notional,fee,tax,slippage_cost,volume_participation,execution_volume
2026-08-21,2026-08-20,1303.TW,1303.TW,228000,189.8380852386174,43283083.43440477,61678.3938940268,0.0,0.0,0.004201328548536069,54268548.0
2026-08-21,2026-08-20,1815.TWO,1815.TWO,396000,109.8180678707308,43487954.876809396,61970.33569945339,0.0,0.0,0.003271757750860208,121035856.0
2026-08-21,2026-08-20,2059.TW,2059.TW,2000,13556.802813766426,27113605.62753285,38636.88801923431,0.0,0.0,0.003070121576814442,651440.0
2026-08-21,2026-08-20,2301.TW,2301.TW,158000,260.08132402951173,41092849.19666285,58557.31010524456,0.0,0.0,0.006103754477326039,25885707.0
2026-08-21,2026-08-20,2344.TW,2344.TW,240000,178.58113855881155,42859473.25411477,61074.74938711355,0.0,0.0,0.002102887116809281,114128808.0
2026-08-21,2026-08-20,2357.TW,2357.TW,46000,915.9691084257166,42134578.98758297,60041.77505730573,0.0,0.0,0.02437414094399988,1887246.0
2026-08-21,2026-08-20,2383.TW,2383.TW,6000,5809.595635059213,34857573.810355276,49672.04267975627,0.0,0.0,0.002335900098224599,2568603.0
2026-08-21,2026-08-20,2408.TW,2408.TW,81000,522.3275301521996,42308529.94232817,60289.65516781765,0.0,0.0,0.0012393987416583492,65354270.0
2026-08-21,2026-08-20,2615.TW,2615.TW,374000,120.90918931157954,45220036.80253075,64438.55244360632,0.0,0.0,0.004293342364505272,87111618.0
2026-08-21,2026-08-20,3008.TW,3008.TW,6000,5554.791455769988,33328748.734619927,47493.466946833396,0.0,0.0,0.0017443493257217682,3439678.0
2026-08-21,2026-08-20,3017.TW,3017.TW,13000,2905.416763914297,37770417.93088586,53822.84555151235,0.0,0.0,0.005168868936171228,2515057.0
2026-08-21,2026-08-20,3037.TW,3037.TW,36000,1066.3054960560828,38386997.85801898,54701.47194767705,0.0,0.0,0.0015515355461103435,23202820.0
2026-08-21,2026-08-20,3081.TWO,3081.TWO,14000,2853.5988795273947,39950384.31338353,56929.297646571526,0.0,0.0,0.002762020015175327,5068754.0
2026-08-21,2026-08-20,3189.TW,3189.TW,49000,813.2630527768512,39849889.58606571,56786.09266014364,0.0,0.0,0.002836823919728767,17272838.0
2026-08-21,2026-08-20,3443.TW,3443.TW,6000,5651.024531126471,33906147.18675882,48316.259741131325,0.0,0.0,0.0018838458335923621,3184974.0
2026-08-21,2026-08-20,3653.TW,3653.TW,6000,5447.585652990861,32685513.917945165,46576.857333071865,0.0,0.0,0.004734934425103991,1267177.0
2026-08-21,2026-08-20,4979.TWO,4979.TWO,73000,585.6095848660866,42749499.69522432,60918.03706569466,0.0,0.0,0.0038110010758508244,19155072.0
2026-08-21,2026-08-20,6187.TWO,6187.TWO,33000,1191.6206770184724,39323482.34160959,56035.962336793666,0.0,0.0,0.007134703196347032,4625280.0
2026-08-21,2026-08-20,6274.TWO,6274.TWO,26000,1525.2209217553007,39655743.96563782,56509.43515103389,0.0,0.0,0.004710523817495465,5519556.0
2026-08-21,2026-08-20,6446.TW,6446.TW,30000,1383.0257475155252,41490772.425465755,59124.3507062887,0.0,0.0,0.01862657565307879,1610602.0
2026-08-21,2026-08-20,6669.TW,6669.TW,5000,6312.581575154836,31562907.875774182,44977.14372297821,0.0,0.0,0.0065566977323005225,762579.0
2026-08-21,2026-08-20,8046.TW,8046.TW,35000,1145.5483007772661,40094190.52720431,57134.22150126615,0.0,0.0,0.0030097264038309863,11628964.0
