date,symbol,issue
2012-07-12,2404.TW,EXECUTION_OUTSIDE_PREDECLARED_PRICE_BOUND
2012-07-16,6139.TW,EXECUTION_OUTSIDE_PREDECLARED_PRICE_BOUND
