date,symbol,issue
2017-01-12,,SIMULATED_DAY_ROLLBACK:ACTIVE_CAP:8358.TWO
2017-01-13,,SIMULATED_DAY_ROLLBACK:ACTIVE_CAP:8358.TWO
2017-01-16,8932.TWO,STALE_HELD_PRICES
2017-01-23,8932.TWO,STALE_HELD_PRICES
2017-02-02,8932.TWO,STALE_HELD_PRICES
2017-02-06,8932.TWO,STALE_HELD_PRICES
2017-02-07,8932.TWO,STALE_HELD_PRICES
