date,A,A_dplan_guard,v1_matched,0050
2025-02-19,1011877348.4032522,1011877348.4032522,1021368168.2058764,1013521192.8109864
2025-02-20,1002878662.6229048,1002878662.6229048,1010174708.7067412,1010043442.8109864
2025-02-21,1008341192.692628,1008341192.692628,1014980062.4523562,1016535242.8109864
2025-02-24,1009710300.6579486,1009710300.6579486,1014085935.5952857,1008420492.8109864
2025-02-25,1000851085.7935548,1000851085.7935548,1010033273.7162368,996596142.8109864
2025-02-26,1005439815.439464,1005439815.439464,1013813418.3045952,1001464992.8109864
2025-02-27,989623851.5582172,989623851.5582172,995236841.9174256,991263592.8109864
2025-03-03,976073297.6214892,976073297.6214892,983317474.5975962,970628956.9619873
2025-03-04,981540696.910742,981540696.910742,987176704.2014202,964832706.9619873
2025-03-05,989793546.6862392,989793546.6862392,993484381.5247036,976193342.8109864
