date,proposed_nav,proposed_cash,proposed_holdings,warning_reasons,warning_today,cumulative_warnings,rolled_back,rejected_fills,disqualified,active_caps,passive_caps,overdue_caps,settled_nav,settled_cash,settled_holdings,stale_count,active_share_status,submission_status
2025-07-01,992708629.9304422,91702729.93044218,22,,False,0,False,0,False,,,,992708629.9304422,91702729.93044218,22,0,UNKNOWN,BLOCK_SUBMISSION
2025-07-02,991033229.9304422,91702729.93044218,22,,False,0,False,0,False,,,,991033229.9304422,91702729.93044218,22,0,UNKNOWN,BLOCK_SUBMISSION
2025-07-03,1000205729.9304422,91702729.93044218,22,,False,0,False,0,False,,,,1000205729.9304422,91702729.93044218,22,0,UNKNOWN,BLOCK_SUBMISSION
2025-07-04,996747229.9304422,91702729.93044218,22,,False,0,False,0,False,,,,996747229.9304422,91702729.93044218,22,0,UNKNOWN,BLOCK_SUBMISSION
2025-07-07,980006229.9304422,91702729.93044218,22,,False,0,False,0,False,,,,980006229.9304422,91702729.93044218,22,0,UNKNOWN,BLOCK_SUBMISSION
2025-07-08,989754546.8571599,86215046.85715991,22,,False,0,False,0,False,,,,989754546.8571599,86215046.85715991,22,0,UNKNOWN,BLOCK_SUBMISSION
2025-07-09,1009601236.1653726,77826736.16537258,22,,False,0,False,0,False,,,,1009601236.1653726,77826736.16537258,22,0,UNKNOWN,BLOCK_SUBMISSION
2025-07-10,1021582736.1653726,77826736.16537258,22,,False,0,False,0,False,,,,1021582736.1653726,77826736.16537258,22,0,UNKNOWN,BLOCK_SUBMISSION
2025-07-11,1014778318.9200667,70997818.92006676,22,,False,0,False,0,False,,,,1014778318.9200667,70997818.92006676,22,0,UNKNOWN,BLOCK_SUBMISSION
2025-07-14,1005595318.9200667,70997818.92006676,22,,False,0,False,0,False,,,,1005595318.9200667,70997818.92006676,22,1,UNKNOWN,BLOCK_SUBMISSION
2025-07-15,1027229318.9200667,70997818.92006676,22,,False,0,False,0,False,,,,1027229318.9200667,70997818.92006676,22,2,UNKNOWN,BLOCK_SUBMISSION
2025-07-16,1036180318.9200667,70997818.92006676,22,,False,0,False,0,False,,,,1036180318.9200667,70997818.92006676,22,1,UNKNOWN,BLOCK_SUBMISSION
2025-07-17,1032469762.7536668,70997818.92006676,22,,False,0,False,0,False,,,,1032469762.7536668,70997818.92006676,22,1,UNKNOWN,BLOCK_SUBMISSION
2025-07-18,1046194032.4688667,70997818.92006676,22,,False,0,False,0,False,,,,1046194032.4688667,70997818.92006676,22,1,UNKNOWN,BLOCK_SUBMISSION
2025-07-21,1041147109.2304667,70997818.92006676,22,,False,0,False,0,False,,,,1041147109.2304667,70997818.92006676,22,0,UNKNOWN,BLOCK_SUBMISSION
2025-07-22,1012151388.5904667,70997818.92006676,22,,False,0,False,0,False,,,,1012151388.5904667,70997818.92006676,22,0,UNKNOWN,BLOCK_SUBMISSION
2025-07-23,1015709183.8928667,70997818.92006676,22,,False,0,False,0,False,,,,1015709183.8928667,70997818.92006676,22,0,UNKNOWN,BLOCK_SUBMISSION
2025-07-24,1026589069.8000667,70997818.92006676,22,,False,0,False,0,False,,,,1026589069.8000667,70997818.92006676,22,0,UNKNOWN,BLOCK_SUBMISSION
2025-07-25,1036923004.7824668,70997818.92006676,22,,False,0,False,0,False,,,,1036923004.7824668,70997818.92006676,22,0,UNKNOWN,BLOCK_SUBMISSION
2025-07-28,1047292904.5328667,70997818.92006676,22,,False,0,False,0,False,,,,1047292904.5328667,70997818.92006676,22,0,UNKNOWN,BLOCK_SUBMISSION
2025-07-29,1035983097.4864668,70997818.92006676,22,,False,0,False,0,False,,,,1035983097.4864668,70997818.92006676,22,0,UNKNOWN,BLOCK_SUBMISSION
2025-07-30,1029732853.3584667,70997818.92006676,22,,False,0,False,0,False,,,,1029732853.3584667,70997818.92006676,22,0,UNKNOWN,BLOCK_SUBMISSION
2025-07-31,1063255508.9808667,70997818.92006676,22,,False,0,False,0,False,,,,1063255508.9808667,70997818.92006676,22,0,UNKNOWN,BLOCK_SUBMISSION
2025-08-01,1070918918.3760667,70997818.92006676,22,,False,0,False,0,False,,,,1070918918.3760667,70997818.92006676,22,6,UNKNOWN,BLOCK_SUBMISSION
