date,symbol,issue
2015-01-05,,SIMULATED_DAY_ROLLBACK:ACTIVE_CAP:3481.TW
2015-01-19,,SIMULATED_DAY_ROLLBACK:ACTIVE_CAP:3105.TWO
2015-01-20,,SIMULATED_DAY_ROLLBACK:ACTIVE_CAP:4991.TWO
2015-01-20,8932.TWO,STALE_HELD_PRICES
