date,symbol,issue
2013-01-02,,SIMULATED_DAY_ROLLBACK:ACTIVE_CAP:2409.TW;ACTIVE_CAP:3481.TW
2013-01-14,,SIMULATED_DAY_ROLLBACK:ACTIVE_CAP:2409.TW
2013-01-15,,SIMULATED_DAY_ROLLBACK:ACTIVE_CAP:3324.TWO;ACTIVE_CAP:4123.TWO
