candidate_id,attempted,passed,completed,failed,compliance_pass_rate,valid_episode_rate,metric_population,median_24d_return,mean_24d_return,p25_24d_return,p10_24d_return,worst_24d_return,positive_episode_rate,loss_episode_rate,positive_attempt_rate,median_mdd,worst_mdd,median_turnover,median_days_to_20_holdings,penalized_mean_return,penalized_median_return,penalized_p25_return,failed_episode_penalty_return
simple_momentum_reference,180,123,168,57,0.6833333333333333,0.9333333333333333,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.01800479823990986,0.022723244213110942,-0.0167415812899806,-0.05439623646537681,-0.11014950666849277,0.6260162601626016,0.37398373983739835,0.42777777777777776,0.03763779905327591,0.21098659703752642,2.422818625817017,1.0,-0.3011391164543742,-0.012395252408497814,-1.0,-1.0
