date,signal_date,symbol,trade_symbol,shares,price,notional,fee,tax,slippage_cost,volume_participation,execution_volume,rejection
2014-01-02,2013-12-31,1519.TW,1519.TW,993000,18.291183199426268,18163144.917030282,25882.481506768152,0.0,0.0,1.538111236576378,645597.0,ACTIVE_CAP:4966.TWO
2014-01-02,2013-12-31,1802.TW,1802.TW,1392000,32.9301437527253,45838760.10379362,65320.233147905914,0.0,0.0,0.6633641425946973,2098395.0,ACTIVE_CAP:4966.TWO
2014-01-02,2013-12-31,2059.TW,2059.TW,77000,334.51460057308316,25757624.244127404,36704.61454788155,0.0,0.0,0.12880152688355506,597819.0,ACTIVE_CAP:4966.TWO
2014-01-02,2013-12-31,2347.TW,2347.TW,472000,48.07668427510534,22692194.977849722,32336.377843435854,0.0,0.0,0.022854058389310847,20652787.0,ACTIVE_CAP:4966.TWO
2014-01-02,2013-12-31,2356.TW,2356.TW,663000,26.382422538491426,17491546.143019814,24925.453253803236,0.0,0.0,0.07423406234989435,8931210.0,ACTIVE_CAP:4966.TWO
2014-01-02,2013-12-31,2395.TW,2395.TW,160000,202.10371082027018,32336593.73124323,46079.646067021604,0.0,0.0,0.31180088395550604,513148.0,ACTIVE_CAP:4966.TWO
2014-01-02,2013-12-31,2449.TW,2449.TW,1186000,21.182082364263028,25121949.684015952,35798.77829972273,0.0,0.0,0.07824473700235177,15157569.0,ACTIVE_CAP:4966.TWO
2014-01-02,2013-12-31,2609.TW,2609.TW,4046000,13.869908718528633,56117650.675166845,79967.65221211276,0.0,0.0,0.9989852127473081,4050110.0,ACTIVE_CAP:4966.TWO
2014-01-02,2013-12-31,2885.TW,2885.TW,2152000,17.7403080817239,38177142.99186983,54402.42876341451,0.0,0.0,0.10827609760868817,19875116.0,ACTIVE_CAP:4966.TWO
2014-01-02,2013-12-31,3008.TW,3008.TW,15000,1209.747944700358,18146219.17050537,25858.362317970154,0.0,0.0,0.02095106668864201,715954.0,ACTIVE_CAP:4966.TWO
2014-01-02,2013-12-31,3105.TWO,3105.TWO,1963000,28.239812849322913,55434752.623220876,78994.52248808974,0.0,0.0,0.21017459159425833,9339854.0,ACTIVE_CAP:4966.TWO
2014-01-02,2013-12-31,3293.TWO,3293.TWO,1648000,58.26548191237396,96021514.19159228,136830.657723019,0.0,0.0,6.357092710173663,259238.0,ACTIVE_CAP:4966.TWO
2014-01-02,2013-12-31,3481.TW,3481.TW,1488000,11.200970189205425,16667043.641537672,23750.537189191182,0.0,0.0,0.024081161281635656,61791040.0,ACTIVE_CAP:4966.TWO
2014-01-02,2013-12-31,3653.TW,3653.TW,931000,80.62542199946299,75062267.88150004,106963.73173113755,0.0,0.0,1.6665174975387094,558650.0,ACTIVE_CAP:4966.TWO
2014-01-02,2013-12-31,3665.TW,3665.TW,198000,125.23295310048287,24796124.713895608,35334.47771730124,0.0,0.0,0.10828897404947713,1828441.0,ACTIVE_CAP:4966.TWO
2014-01-02,2013-12-31,3680.TWO,3680.TWO,215000,55.81868559147655,12001017.402167458,17101.44979808863,0.0,0.0,0.08703512616247555,2470267.0,ACTIVE_CAP:4966.TWO
2014-01-02,2013-12-31,4966.TWO,4966.TWO,410000,241.13616568613716,98865827.93131624,140883.80480212564,0.0,0.0,0.09160694899034619,4475643.0,ACTIVE_CAP:4966.TWO
2014-01-02,2013-12-31,4979.TWO,4979.TWO,2166000,44.60679256791994,96618312.70211458,137681.09560051328,0.0,0.0,0.8017034903712301,2701747.0,ACTIVE_CAP:4966.TWO
2014-01-02,2013-12-31,5274.TWO,5274.TWO,122000,197.7073424922909,24120295.78405949,34371.421492284775,0.0,0.0,0.3739601150080616,326238.0,ACTIVE_CAP:4966.TWO
2014-01-02,2013-12-31,5483.TWO,5483.TWO,1046000,51.07721606270583,53426768.0015903,76133.14440226617,0.0,0.0,0.050031654827117196,20906764.0,ACTIVE_CAP:4966.TWO
2014-01-02,2013-12-31,6290.TWO,6290.TWO,1572000,27.1973637899831,42754255.87785343,60924.814625941144,0.0,0.0,0.7859135495095539,2000220.0,ACTIVE_CAP:4966.TWO
2014-01-02,2013-12-31,8210.TW,8210.TW,510000,35.66874739908448,18191061.173533086,25922.26217228465,0.0,0.0,0.32651493325650627,1561950.0,ACTIVE_CAP:4966.TWO
