date,symbol,issue
2018-07-02,,SIMULATED_DAY_ROLLBACK:ACTIVE_CAP:3665.TW
2018-07-19,,SIMULATED_DAY_ROLLBACK:OVERDUE_CAP:3443.TW
2018-07-23,3105.TWO,EXECUTION_OUTSIDE_PREDECLARED_PRICE_BOUND
2018-07-25,,SIMULATED_DAY_ROLLBACK:ACTIVE_CAP:4991.TWO
