date,symbol,issue
2017-01-16,8932.TWO,STALE_HELD_PRICES
2017-01-23,8932.TWO,STALE_HELD_PRICES
2017-02-02,8932.TWO,STALE_HELD_PRICES
2017-02-03,,SIMULATED_DAY_ROLLBACK:OVERDUE_CAP:5483.TWO
2017-02-06,8932.TWO,STALE_HELD_PRICES
2017-02-07,8932.TWO,STALE_HELD_PRICES
