date,nav,economic_nav,cash,cash_ratio,holdings,dividend_receivable,odd_residual_names,fees,taxes,costs,traded_notional,turnover,violations,active_cap_breaches,passive_cap_breaches,overdue_passive_caps,active_share_status,submission_status,stale_count,executed_plan
2025-01-02,992456657.1930707,992456657.1930707,107907157.90908659,0.10872732539703699,20,0.0,0,1269423.3716749148,0.0,1269423.3716749148,890823418.7192382,0.8908234187192382,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_CASH_CAP_CORRECTION
2025-01-03,992937498.4697634,992937498.4697634,15728896.679321244,0.01584077215691962,24,0.0,0,131167.10912191687,0.0,131167.10912191687,92047094.12064342,0.09274671438143899,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_CASH_CAP_CORRECTION
2025-01-06,1009025109.2238436,1009025109.2238436,102208006.77092868,0.10129381899083614,22,0.0,0,123780.46041788979,260590.4429850311,384370.9034029209,86863480.99501038,0.08748131793680619,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT
2025-01-07,1014584702.6143333,1014584702.6143333,102048101.43396209,0.1005811551968105,22,0.0,0,227.54085945266252,0.0,227.54085945266252,159677.79610713158,0.0001582495763955349,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_CASH_CAP_CORRECTION
2025-01-08,1016141637.1991596,1017244016.4760396,184769936.808591,0.18183482503273984,20,1102379.27688,0,118402.54667789594,249268.51932188618,367671.0659997821,83089506.44062874,0.0818950908943607,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT
2025-01-09,994991116.5803914,996093495.8572714,104384117.97590001,0.10490959792148676,21,1102379.27688,0,114386.79065989431,0.0,114386.79065989431,80271432.0420311,0.07899630238879604,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_CASH_CAP_CORRECTION
2025-01-10,1000450663.3796124,1001553042.6564925,148938660.39175755,0.1488715694271513,20,1102379.27688,0,63772.415882878726,134257.71764816574,198030.13353104447,44752572.54938858,0.04497786141367298,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT
2025-01-13,969300827.8045403,970403207.0814203,106343524.74585378,0.10971157941412382,29,1102379.27688,0,60611.69662771837,0.0,60611.69662771837,42534523.949276045,0.04251536383172619,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_WITH_SETTLED_CASH
2025-01-14,985451468.1454973,986553847.4223773,198169866.88943475,0.20109551134199122,24,1102379.27688,0,131434.1335957642,276703.4391489773,408137.57274474145,92234479.71632576,0.09515568033222073,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT
2025-01-15,983230334.9763138,984332714.2531939,95101435.66831218,0.09672345561897577,26,1102379.27688,0,146663.51897555948,0.0,146663.51897555948,102921767.70214699,0.10444123432667216,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_CASH_CAP_CORRECTION
2025-01-16,1013440571.8583571,1014542951.1352371,200445971.943216,0.1977875935790256,22,1102379.27688,0,150783.1797621856,317438.27318354865,468221.45294573426,105812757.72784954,0.10761746659331721,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT
2025-01-17,1006278483.0659738,1007380862.3428538,102539880.62840003,0.10190010256005573,25,1102379.27688,0,139317.6524688447,0.0,139317.6524688447,97766773.66234715,0.09647015955071855,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_CASH_CAP_CORRECTION
2025-01-20,1013132278.3294002,1014234657.6062802,188346275.944265,0.1859049207817539,23,1102379.27688,0,122817.58112157053,258563.32867699058,381380.90979856113,86187776.22566353,0.08565002400037691,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT
2025-01-21,1022071498.5151886,1023173877.7920686,102226995.70738497,0.10001941728723963,24,1102379.27688,0,122545.34721776874,0.0,122545.34721776874,85996734.88966227,0.08488204031112916,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_CASH_CAP_CORRECTION
2025-01-22,1044899002.5764289,1046001381.8533089,197087003.22340155,0.18861823270712297,22,1102379.27688,0,135776.32093044082,285844.8861693491,421621.20709978987,95281628.72311637,0.09322403458225426,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT
2025-02-03,1014783596.6871135,1015885975.9639935,107165797.0868938,0.10560458154502082,22,1102379.27688,0,127955.38232471088,0.0,127955.38232471088,89793250.75418308,0.08593486119976958,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_CASH_CAP_CORRECTION
2025-02-04,999145673.5902679,1000248052.8671479,182802876.13238218,0.18295918299431724,20,1102379.27688,0,108261.89653197495,227919.78217257885,336181.6787045538,75973260.72419295,0.07486646509878268,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT
2025-02-05,1009451442.5256683,1010553821.8025483,100602345.10533407,0.09966041046375142,25,1102379.27688,0,116969.07578055628,0.0,116969.07578055628,82083561.95126756,0.08215374806790043,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_WITH_SETTLED_CASH
2025-02-06,1026453486.4343326,1027555865.7112126,184093187.5147609,0.1793487868157173,23,1102379.27688,0,119503.25232497125,251585.79436836054,371089.0466933318,83861931.45612018,0.08307673645628352,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,SELL_THEN_WAIT_SETTLEMENT
2025-02-07,1037439466.1646798,1038541845.4415598,103139113.85729337,0.09941699464990414,23,1102379.27688,0,115195.40151473274,0.0,115195.40151473274,80838878.2559528,0.07875552017146807,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,BUY_CASH_CAP_CORRECTION
