total_return,max_drawdown,annualized_volatility,sharpe_zero_rf,economic_total_return,economic_max_drawdown,economic_annualized_volatility,economic_sharpe_zero_rf,transaction_costs,commission_cost,sell_tax_cost,turnover_two_way,slippage_cost,max_daily_volume_participation,trades_above_10pct_daily_volume,trades_above_100pct_daily_volume,trades,sessions,start,end,final_nav,raw_rule_breach_days,negative_cash_days,stale_held_price_days,infeasible_signal_days,active_share_status,certification,execution_price_bound_breaches,accounting_status,simulated_warning_days,disqualified,complete_period,rejected_trade_count,official_compliance,hard_breach_days,infeasible_executed_days,trade_days,costs,final_economic_nav,measured_hard_breach_days,cash_breach_days,holding_count_breach_days,whitelist_breach_days,active_cap_breach_days,overdue_passive_cap_days,cash_ratio_max,cash_ratio_min,average_stock_exposure,holdings_min,holdings_max,observed_rule_eligible,no_valid_plan_days,hold_without_envelope_days,unfilled_orders,status,measured_pass,episode_status,failure_reasons,episode_return,forensic_partial_return,episode_max_drawdown,episode_turnover,requested_sessions,observed_sessions,universe_interpretation,episode_id,kind,prior_session_date,session_count,split,analysis_status,candidate_id,phase,realized_start,realized_end,days_to_20_holdings,independent_audit
0.030538564962314885,0.041557132021282084,0.2146437837135837,1.5754922553531552,0.030538564962314885,0.04151213240588958,0.21461104207060544,1.57569975301452,6574856.570863416,3793404.4678410282,2781452.103022388,2.648994828090866,0.0,1.2058823529411764,15,1,113,24,2025-01-02,2025-02-13,1030538564.9623148,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,23,6574856.570863416,1030538564.9623148,0,0,0,0,0,0,0.19796813639068103,0.01199430903968939,0.867954643345111,20,28,True,0,0,0,COMPLETE,True,PASS,,0.030538564962314885,,0.04151213240588958,2.662038223046335,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2025-01-02,monthly,2024-12-31,24,post_freeze_diagnostic,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,coarse_005_return_long_20,remaining_monthly_001,2025-01-02,2025-02-13,1.0,PASS_INTERNAL_ACCOUNTING
-0.012159897479893877,0.04649407611844392,0.15368107830053176,-0.7621477957102392,-0.012159897479893877,0.04649407611844392,0.15368107830053176,-0.7621477957102392,6970933.823796969,4048517.1361317188,2922416.6876652497,2.8125899495032374,0.0,1.4382456160432215,9,1,156,24,2025-02-03,2025-03-07,987840102.5201061,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,24,6970933.823796969,987840102.5201061,0,0,0,0,0,0,0.19725619952666887,0.0940758739618514,0.8582732626837707,20,30,True,0,0,0,COMPLETE,True,PASS,,-0.012159897479893877,,0.04649407611844392,2.84106465693454,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2025-02-03,monthly,2025-01-22,24,post_freeze_diagnostic,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,coarse_005_return_long_20,remaining_monthly_001,2025-02-03,2025-03-07,1.0,PASS_INTERNAL_ACCOUNTING
-0.14006296458697431,0.1476917913300173,0.2831225882546244,-5.437735761137659,-0.14006296458697431,0.1476917913300173,0.2831225882546244,-5.437735761137659,6373907.456856607,3757244.917607988,2616662.539248619,2.6886649567595278,0.0,3.834537097833224,17,2,152,24,2025-03-03,2025-04-07,859937035.4130257,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,24,6373907.456856607,859937035.4130257,0,0,0,0,0,0,0.20449105649754173,0.09756890681413727,0.8598848926934796,20,30,True,0,0,0,COMPLETE,True,PASS,,-0.14006296458697431,,0.1476917913300173,2.6366631000757814,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2025-03-03,monthly,2025-02-27,24,post_freeze_diagnostic,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,coarse_005_return_long_20,remaining_monthly_001,2025-03-03,2025-04-07,1.0,PASS_INTERNAL_ACCOUNTING
0.0,-0.0,0.0,,0.0,-0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,2025-04-01,2025-05-07,1000000000.0,3,0,0,3,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,3,True,False,0,UNKNOWN_BLOCK_SUBMISSION,3,3,0,0.0,1000000000.0,3,3,3,0,0,0,1.0,1.0,0.0,0,0,False,3,0,0,FAILED,False,FAIL_CASH,FAIL_CASH;FAIL_HOLDING_COUNT,,0.0,-0.0,0.0,24,3,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2025-04-01,monthly,2025-03-31,24,post_freeze_diagnostic,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,coarse_005_return_long_20,remaining_monthly_001,2025-04-01,2025-04-07,,PASS_INTERNAL_ACCOUNTING
0.1055406082671917,0.018876370642997076,0.14736639646522096,7.234254652840799,0.1055406082671917,0.018876370642997076,0.1480556097780004,7.2012267525246285,4860258.446461901,2992322.5480170026,1867935.898444898,2.03764597398718,0.0,0.26364686385778136,14,0,78,24,2025-05-02,2025-06-05,1105540608.2671916,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,23,4860258.446461901,1105540608.2671916,0,0,0,0,0,0,0.19379529688096564,0.07380397009430183,0.8777650664607596,20,24,True,0,0,0,COMPLETE,True,PASS,,0.1055406082671917,,0.018876370642997076,2.099875472292633,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2025-05-02,monthly,2025-04-30,24,post_freeze_diagnostic,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,coarse_005_return_long_20,remaining_monthly_001,2025-05-02,2025-06-05,1.0,PASS_INTERNAL_ACCOUNTING
0.14454138527959537,0.012678328414364337,0.16162914340390525,8.87193158751408,0.14454138527959537,0.012678328414364337,0.16105967550782627,8.902740410490749,5192690.770519258,3168709.5807518014,2023981.1897674561,2.111561095655719,0.0,1.2777832651440932,12,2,84,24,2025-06-02,2025-07-03,1144541385.2795954,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,23,5192690.770519258,1144541385.2795954,0,0,0,0,0,0,0.20074113917164693,0.0956070229479705,0.8730042312747451,20,25,True,0,0,0,COMPLETE,True,PASS,,0.14454138527959537,,0.012678328414364337,2.223655846141615,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2025-06-02,monthly,2025-05-29,24,post_freeze_diagnostic,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,coarse_005_return_long_20,remaining_monthly_001,2025-06-02,2025-07-03,1.0,PASS_INTERNAL_ACCOUNTING
0.08531695779685577,0.021347380099914548,0.14840426227392584,5.873676013217276,0.08531695779685577,0.018476474869891235,0.1422252599250947,6.1227168192142845,5953312.2165407175,3529855.0208712774,2423457.1956694396,2.449331856914792,0.0,0.39338496480460483,7,0,113,24,2025-07-01,2025-08-01,1085316957.7968557,0,0,1,1,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,23,5953312.2165407175,1085316957.7968557,0,0,0,0,0,0,0.1944618761261672,0.06791581479097074,0.8698024944457328,20,25,True,0,0,4,COMPLETE,False,FAIL_MISSING_DATA,FAIL_MISSING_DATA;FAIL_ROUND_LOT,0.08531695779685577,,0.018476474869891235,2.4770912427166865,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2025-07-01,monthly,2025-06-30,24,post_freeze_diagnostic,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,coarse_005_return_long_20,remaining_monthly_001,2025-07-01,2025-08-01,1.0,PASS_INTERNAL_ACCOUNTING
0.11550950143171712,0.06687376573965609,0.28086446500318246,4.231280206155783,0.11550950143171712,0.06662510111540632,0.2801495406845079,4.2413841367651175,5849202.85978806,3419573.705134456,2429629.154653603,2.2835880604651475,0.0,0.3917644851699669,7,0,101,24,2025-08-01,2025-09-03,1115509501.4317172,1,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,1,False,True,19,UNKNOWN_BLOCK_SUBMISSION,1,0,23,5849202.85978806,1115509501.4317172,1,1,1,0,0,0,1.0,0.09536869307045828,0.830485609929683,0,26,False,0,0,1,COMPLETE,False,FAIL_MISSING_DATA,FAIL_MISSING_DATA;FAIL_CASH;FAIL_HOLDING_COUNT,0.11550950143171712,,0.06662510111540632,2.39970084570839,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2025-08-01,monthly,2025-07-31,24,post_freeze_diagnostic,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,coarse_005_return_long_20,remaining_monthly_001,2025-08-01,2025-09-03,2.0,PASS_INTERNAL_ACCOUNTING
0.0828554636954435,0.038269120283296876,0.24551252077731475,3.5271200495328183,0.0828554636954435,0.03825763242925706,0.2452247021686777,3.530989833044777,6311750.916660579,3696847.718799056,2614903.1978615224,2.5617372323019985,0.0,13.125,8,2,113,24,2025-09-01,2025-10-03,1082855463.6954434,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,23,6311750.916660579,1082855463.6954434,0,0,0,0,0,0,0.20726562986718164,0.08673318389979019,0.8674526971113322,20,25,True,0,0,0,COMPLETE,False,FAIL_ROUND_LOT,FAIL_ROUND_LOT,0.0828554636954435,,0.03825763242925706,2.5942791009116184,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2025-09-01,monthly,2025-08-29,24,post_freeze_diagnostic,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,coarse_005_return_long_20,remaining_monthly_001,2025-09-01,2025-10-03,1.0,PASS_INTERNAL_ACCOUNTING
0.09601984811713615,0.027404459830488004,0.19632866432609655,5.0068184832216,0.09601984811713615,0.027404459830488004,0.19632866432609655,5.0068184832216,5676705.339141621,3337738.0926307524,2338967.246510868,2.2730171570644844,0.0,0.21522618464763696,6,0,97,24,2025-10-01,2025-11-06,1096019848.1171362,0,0,0,0,ACTIVE_SHARE_NOT_VERIFIED,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,False,True,0,UNKNOWN_BLOCK_SUBMISSION,0,0,23,5676705.339141621,1096019848.1171362,0,0,0,0,0,0,0.20077255071439773,0.08448326671126065,0.8693429503186186,20,26,True,0,0,0,COMPLETE,True,PASS,,0.09601984811713615,,0.027404459830488004,2.342272345705791,24,24,COMPETITION_UNIVERSE_STRESS_TEST,monthly_2025-10-01,monthly,2025-09-30,24,post_freeze_diagnostic,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,coarse_005_return_long_20,remaining_monthly_001,2025-10-01,2025-11-06,1.0,PASS_INTERNAL_ACCOUNTING
