date,symbol,issue
2017-07-18,,SIMULATED_DAY_ROLLBACK:ACTIVE_CAP:6274.TWO
2017-07-19,,SIMULATED_DAY_ROLLBACK:ACTIVE_CAP:2356.TW
2017-07-20,,SIMULATED_DAY_ROLLBACK:ACTIVE_CAP:6274.TWO
